 ,Label,Area,Mean,StdDev,Min,Max,Perim.
504,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06936-06615,8.206,0.998,0.125,0.833,1.200,10.715
505,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06946-02500,20.516,1.022,0.123,0.833,1.200,18.182
506,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06955-02588,25.439,0.989,0.141,0.571,1.200,18.868
507,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06958-11625,33.235,1.005,0.124,0.833,1.200,20.744
508,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06972-04678,66.060,1.007,0.131,0.714,1.500,30.709
509,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06974-08455,26.670,0.993,0.117,0.833,1.200,19.463
510,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06981-08846,30.773,1.046,0.140,0.714,1.400,22.181
511,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:06987-05357,13.130,0.990,0.116,0.833,1.200,17.432
512,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07008-06570,0.410,1.000,0.000,1.000,1.000,2.562
513,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07021-11592,0.410,1.000,0.000,1.000,1.000,2.562
514,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07022-03934,0.821,1.167,0.236,1.000,1.333,3.843
515,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07018-07978,40.211,1.049,0.117,0.833,1.200,22.931
516,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07023-07254,6.565,0.996,0.124,0.833,1.200,10.185
517,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07026-11589,0.410,1.200,0.000,1.200,1.200,2.562
518,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07027-11593,2.872,1.003,0.090,0.857,1.167,7.247
519,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07026-05156,58.264,1.013,0.122,0.833,1.400,28.367
520,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07076-01989,84.935,1.018,0.106,0.833,1.400,33.866
521,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07116-07349,6.975,1.045,0.143,0.857,1.333,11.246
522,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07124-11826,0.821,1.100,0.141,1.000,1.200,3.843
523,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07133-11822,45.134,1.017,0.131,0.667,1.250,33.957
524,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07140-11319,15.592,1.024,0.135,0.857,1.333,14.934
525,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07141-08670,5.334,0.936,0.084,0.833,1.000,8.528
526,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07143-08986,6.975,1.071,0.175,0.833,1.500,10.185
527,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07142-05396,51.699,1.017,0.121,0.800,1.250,27.461
528,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07158-05919,21.336,1.015,0.109,0.857,1.167,16.746
529,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07163-07372,30.773,1.028,0.117,0.750,1.200,20.369
530,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07171-03436,2.052,0.980,0.201,0.833,1.200,4.905
531,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07179-09380,23.798,1.013,0.119,0.750,1.333,19.088
532,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07182-03010,51.699,1.016,0.119,0.800,1.200,25.804
533,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07185-03064,32.004,1.026,0.144,0.833,1.400,20.369
534,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07204-04841,5.744,0.979,0.095,0.833,1.200,9.809
535,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07216-11466,22.157,1.012,0.113,0.857,1.167,17.651
536,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07216-10657,22.157,1.037,0.114,0.833,1.200,17.432
537,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07220-03963,11.489,1.089,0.134,0.857,1.333,11.996
538,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07236-06983,1.641,1.008,0.150,0.833,1.200,5.124
539,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07237-02555,9.437,1.090,0.126,0.833,1.200,12.152
540,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07235-08535,41.442,1.012,0.133,0.833,1.400,24.898
541,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07251-07073,28.722,1.014,0.141,0.833,1.400,19.463
542,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07268-10033,4.513,1.042,0.140,0.833,1.200,8.528
543,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07267-02453,34.877,1.009,0.088,0.857,1.167,21.120
544,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07294-09220,0.410,0.857,0.000,0.857,0.857,2.562
545,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07292-09283,30.773,1.032,0.102,0.857,1.167,21.275
546,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07297-03700,72.625,1.021,0.115,0.857,1.333,34.772
547,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07304-05154,13.951,1.034,0.147,0.714,1.200,13.808
548,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07309-01670,1.641,1.048,0.149,0.857,1.167,5.124
549,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07308-06539,21.336,0.999,0.123,0.667,1.200,17.276
550,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07307-09066,26.670,1.020,0.109,0.857,1.167,18.402
551,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07333-09093,4.924,1.020,0.123,0.857,1.167,9.279
552,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07342-06442,40.621,1.012,0.123,0.800,1.400,23.837
553,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07355-08991,77.959,1.025,0.105,0.857,1.333,33.116
554,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07366-06461,5.744,1.057,0.094,1.000,1.200,10.185
555,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07373-04704,1.231,0.889,0.096,0.833,1.000,5.124
556,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07388-03860,10.258,1.029,0.097,0.857,1.167,11.996
557,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07388-04461,6.565,1.025,0.113,0.857,1.167,9.809
558,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07424-06704,21.336,1.024,0.118,0.833,1.200,16.746
559,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07428-05957,10.258,1.039,0.127,0.857,1.167,11.090
560,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07433-10083,23.798,1.020,0.119,0.833,1.200,18.557
561,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07450-09220,45.545,1.272,0.449,0.857,2.909,25.118
562,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07456-06790,28.312,1.002,0.122,0.833,1.200,19.619
563,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07457-09132,24.619,1.033,0.126,0.857,1.333,18.557
564,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07457-11225,27.491,1.023,0.097,0.857,1.400,21.430
565,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07469-04932,51.289,1.019,0.133,0.714,1.400,26.555
566,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07481-09289,0.821,1.071,0.101,1.000,1.143,3.843
567,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07481-09415,11.078,1.001,0.117,0.857,1.167,12.372
568,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07493-09277,0.410,1.000,0.000,1.000,1.000,2.562
569,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07489-09286,27.491,1.032,0.128,0.750,1.333,35.833
570,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07496-06776,11.899,1.028,0.133,0.833,1.200,14.339
571,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07495-02769,39.800,1.030,0.155,0.714,1.500,23.462
572,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07502-07613,2.872,1.071,0.089,1.000,1.167,5.435
573,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07503-01878,12.720,0.999,0.093,0.857,1.167,15.995
574,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07508-01874,0.410,0.857,0.000,0.857,0.857,2.562
575,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07511-01882,18.874,0.976,0.102,0.750,1.167,21.430
576,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07520-07372,15.182,1.068,0.161,0.750,1.333,15.089
577,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07542-06421,0.410,1.000,0.000,1.000,1.000,2.562
578,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07546-06413,3.283,0.875,0.077,0.833,1.000,5.811
579,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07544-11942,51.289,1.033,0.128,0.833,1.200,26.710
580,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07558-06411,0.410,1.200,0.000,1.200,1.200,2.562
581,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07566-07903,21.336,0.996,0.104,0.833,1.167,18.337
582,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07570-10399,28.312,1.029,0.130,0.833,1.400,20.964
583,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07580-07341,12.720,1.051,0.096,0.857,1.200,13.808
584,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07584-09856,2.462,1.043,0.134,0.857,1.200,6.186
585,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07589-01707,29.953,1.048,0.140,0.833,1.500,20.369
586,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07597-05497,1.231,1.000,0.000,1.000,1.000,3.624
587,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07602-05273,3.283,0.962,0.127,0.833,1.200,7.687
588,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07598-07692,84.935,1.016,0.119,0.750,1.333,34.397
589,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07622-04852,14.361,1.055,0.164,0.833,1.400,13.808
590,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07622-11096,9.027,1.024,0.136,0.857,1.400,14.339
591,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07626-09675,0.410,0.857,0.000,0.857,0.857,2.562
592,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07626-06275,24.619,1.024,0.128,0.833,1.200,19.308
593,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07633-04751,13.951,1.048,0.131,0.833,1.250,13.653
594,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07638-06542,48.417,1.014,0.130,0.833,1.400,37.050
595,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07649-04392,2.462,1.067,0.103,1.000,1.200,6.341
596,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07653-10274,32.825,1.003,0.146,0.833,1.500,21.495
597,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07673-07085,51.699,1.033,0.138,0.833,1.400,25.649
598,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07713-09910,30.773,1.016,0.130,0.833,1.200,20.369
599,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07723-08513,45.134,1.029,0.143,0.714,1.500,24.743
600,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07729-09063,75.908,1.007,0.123,0.667,1.250,35.083
601,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07739-06625,0.410,1.000,0.000,1.000,1.000,2.562
602,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07743-05582,11.078,1.017,0.105,0.857,1.167,11.841
603,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07787-03863,0.410,1.000,0.000,1.000,1.000,2.562
604,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07783-05505,38.980,1.022,0.137,0.800,1.400,23.837
605,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07790-11469,18.054,1.022,0.130,0.833,1.250,15.840
606,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07790-03872,38.569,1.024,0.116,0.750,1.333,22.931
607,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07794-06764,44.724,1.035,0.121,0.833,1.200,26.024
608,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07798-05404,20.105,1.015,0.125,0.833,1.200,16.370
609,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07809-04903,7.386,1.042,0.136,0.833,1.250,9.434
610,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07829-06378,14.771,1.034,0.122,0.833,1.250,14.934
611,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07831-08672,27.491,1.051,0.131,0.833,1.400,19.463
612,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07840-02194,1.231,0.952,0.082,0.857,1.000,3.624
613,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07837-07590,15.182,1.020,0.124,0.857,1.167,14.714
614,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07838-04645,16.413,1.035,0.119,0.833,1.250,15.089
615,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07856-02190,2.872,1.054,0.148,0.857,1.167,6.186
616,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07851-02208,80.011,1.004,0.117,0.750,1.600,34.772
617,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07860-06751,0.410,1.000,0.000,1.000,1.000,2.562
618,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07859-08401,30.773,1.025,0.109,0.833,1.200,19.463
619,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07865-02201,0.410,1.000,0.000,1.000,1.000,2.562
620,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07868-05504,17.643,1.036,0.143,0.833,1.200,15.464
621,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07867-06753,29.543,1.022,0.095,0.833,1.200,20.369
622,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07875-04692,28.722,1.018,0.125,0.833,1.200,19.463
623,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07882-05412,67.702,1.042,0.120,0.833,1.200,34.177
624,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07897-08661,2.462,1.033,0.082,1.000,1.200,5.811
625,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07913-07884,4.924,1.056,0.141,0.833,1.200,7.622
626,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07911-03810,27.901,0.999,0.081,0.857,1.200,19.463
627,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07913-11478,44.314,1.045,0.128,0.833,1.400,24.368
628,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07927-06416,38.159,1.028,0.125,0.833,1.400,22.556
629,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07936-04986,0.821,1.100,0.141,1.000,1.200,3.843
630,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07937-09113,8.206,1.048,0.134,0.833,1.250,10.715
631,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07934-08536,53.751,1.019,0.136,0.800,1.400,28.367
632,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07946-04900,22.978,1.014,0.131,0.667,1.200,17.276
633,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07947-04963,13.540,1.014,0.135,0.800,1.200,13.433
634,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07948-03052,34.056,1.001,0.128,0.800,1.250,21.495
635,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07951-11700,63.188,1.029,0.140,0.714,1.500,29.117
636,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:07963-02472,26.670,1.039,0.141,0.714,1.200,18.557
637,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08004-07694,0.410,0.833,0.000,0.833,0.833,2.562
638,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08007-03631,23.388,1.002,0.107,0.800,1.200,19.088
639,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08006-07694,29.543,1.007,0.135,0.833,1.200,20.744
640,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08008-04259,25.029,1.001,0.125,0.800,1.200,18.713
641,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08013-09237,0.410,1.000,0.000,1.000,1.000,2.562
642,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08014-05522,9.437,1.029,0.104,0.833,1.200,10.715
643,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08016-09238,2.052,1.010,0.185,0.714,1.167,4.905
644,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08019-09556,11.899,1.045,0.117,0.833,1.200,11.996
645,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08020-05622,22.157,1.004,0.065,0.833,1.167,17.276
646,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08020-07380,136.634,1.032,0.128,0.833,1.400,44.362
647,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08027-09707,35.287,1.006,0.113,0.833,1.200,21.650
648,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08050-03734,73.036,1.014,0.118,0.833,1.200,31.835
649,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08053-06919,30.363,1.034,0.125,0.833,1.200,19.994
650,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08059-09713,2.052,0.973,0.152,0.833,1.200,4.905
651,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08059-11317,0.821,1.100,0.141,1.000,1.200,3.843
652,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08060-11315,0.410,0.833,0.000,0.833,0.833,2.562
653,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08058-05059,38.980,1.014,0.132,0.667,1.200,22.931
654,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08062-06620,31.184,1.006,0.115,0.833,1.200,20.369
655,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08068-08462,28.312,1.029,0.147,0.714,1.400,19.463
656,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08077-06080,13.130,1.021,0.140,0.833,1.200,13.808
657,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08088-08789,30.773,1.004,0.137,0.714,1.200,19.838
658,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08091-06791,26.260,1.041,0.148,0.714,1.400,19.463
659,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08098-05854,70.163,1.018,0.145,0.833,1.500,32.210
660,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08102-04365,33.235,0.995,0.116,0.833,1.200,21.650
661,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08108-09246,20.105,0.995,0.053,0.857,1.167,16.746
662,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08111-08149,22.157,1.017,0.126,0.833,1.200,17.432
663,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08112-07728,36.108,1.025,0.140,0.714,1.250,22.181
664,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08115-08987,16.413,1.061,0.137,0.833,1.500,16.370
665,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08134-09049,1.231,0.944,0.096,0.833,1.000,3.624
666,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08134-09269,18.054,1.005,0.063,0.857,1.167,15.464
667,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08139-07486,0.410,1.000,0.000,1.000,1.000,2.562
668,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08139-09647,10.668,1.036,0.126,0.833,1.200,16.150
669,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08139-04156,13.130,0.995,0.113,0.833,1.200,13.277
670,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08136-09647,82.473,1.021,0.131,0.833,1.500,37.710
671,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08140-09999,30.773,1.014,0.119,0.667,1.200,19.994
672,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08144-11474,32.004,1.040,0.130,0.833,1.400,24.148
673,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08147-11283,32.415,0.993,0.126,0.667,1.400,20.744
674,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08163-03922,10.258,1.008,0.122,0.750,1.167,11.621
675,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08175-08153,2.872,1.029,0.076,1.000,1.200,5.811
676,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08180-07394,0.410,1.200,0.000,1.200,1.200,2.562
677,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08179-07917,24.619,1.023,0.124,0.833,1.200,17.807
678,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08180-08641,34.056,1.022,0.123,0.833,1.200,21.650
679,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08190-07356,8.617,1.347,0.270,0.857,1.800,12.372
680,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08192-05067,20.516,0.995,0.113,0.833,1.200,16.370
681,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08194-11508,19.285,1.025,0.105,0.833,1.200,18.027
682,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08195-08388,66.881,0.994,0.128,0.714,1.200,31.459
683,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08201-10935,1.641,1.058,0.177,0.833,1.200,5.811
684,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08210-06978,32.415,1.013,0.128,0.833,1.400,20.900
685,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08213-08884,27.081,1.051,0.150,0.667,1.400,20.149
686,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08220-08857,0.410,1.000,0.000,1.000,1.000,2.562
687,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08224-08864,13.951,1.038,0.152,0.833,1.200,18.713
688,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08228-05963,26.260,1.043,0.129,0.833,1.200,19.994
689,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08242-06921,5.744,0.995,0.133,0.833,1.200,8.528
690,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08254-10637,0.821,1.100,0.141,1.000,1.200,3.843
691,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08251-02563,25.029,1.023,0.134,0.714,1.400,18.402
692,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08254-10763,11.899,0.982,0.124,0.667,1.200,12.372
693,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08259-09925,0.410,0.833,0.000,0.833,0.833,2.562
694,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08263-07080,8.617,0.986,0.077,0.833,1.200,10.185
695,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08281-08051,33.235,1.008,0.130,0.833,1.200,22.181
696,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08285-05496,16.413,1.043,0.117,0.833,1.400,14.183
697,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08303-07242,15.182,1.027,0.122,0.833,1.200,15.089
698,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08304-04556,33.235,1.037,0.123,0.833,1.200,21.650
699,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08307-01729,34.877,1.020,0.132,0.833,1.400,22.556
700,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08316-07042,82.063,1.023,0.127,0.714,1.400,33.646
701,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08324-06443,22.567,1.022,0.152,0.833,1.400,17.276
702,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08337-07288,16.413,1.023,0.144,0.833,1.200,15.089
703,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08349-01748,8.206,0.988,0.116,0.833,1.200,12.527
704,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08354-05069,2.872,1.038,0.166,0.833,1.200,6.716
705,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08370-06079,0.821,1.000,0.000,1.000,1.000,3.843
706,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08361-04206,149.354,0.984,0.141,0.636,1.500,46.768
707,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08387-09179,3.283,1.075,0.104,1.000,1.200,6.716
708,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08384-08980,57.854,1.030,0.124,0.833,1.400,27.836
709,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08391-04112,0.410,1.200,0.000,1.200,1.200,2.562
710,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08388-10107,33.646,1.035,0.128,0.833,1.200,21.120
711,Result of BEFORE_GA3_B4 Region1_Merged_RAW_ch01.tif:08389-09465,22.157,1.014,0.119,0.833,1.200,16.901
