 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
300,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05111-04089,24.619,1.523,0.218,23.060,2616.674,3271.323,5.765,5.765,0.582,1.106,0.904,0.882
301,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05114-07389,5.744,1.568,0.144,11.530,4731.792,3274.526,2.562,2.562,0.543,1.133,0.883,0.903
302,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05118-02797,4.103,1.330,0.193,11.530,1790.356,3277.088,3.203,2.562,0.388,2.209,0.453,0.769
303,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05124-07386,27.081,1.468,0.206,23.060,4728.589,3279.010,5.124,6.406,0.640,1.408,0.710,0.930
304,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05145-05433,32.004,1.137,0.164,25.622,3476.942,3292.461,6.406,6.406,0.613,1.056,0.947,0.918
305,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05160-05344,18.054,1.737,0.310,20.498,3420.573,3302.710,5.124,5.124,0.540,1.291,0.775,0.854
306,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05181-07774,12.309,1.763,0.248,15.373,4977.766,3316.802,3.843,3.843,0.654,1.140,0.877,0.923
307,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05197-05365,15.592,1.359,0.194,19.217,3434.024,3327.051,5.124,4.484,0.531,1.164,0.859,0.864
308,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05206-06527,73.446,1.832,0.445,39.715,4175.789,3330.254,10.249,9.608,0.585,1.103,0.906,0.918
309,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05221-05322,18.054,2.187,0.334,19.217,3406.480,3342.425,5.124,4.484,0.614,1.233,0.811,0.917
310,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05232-05869,0.410,2.143,0.000,2.562,3759.427,3351.393,0.641,0.641,0.785,1.000,1.000,1.000
311,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05232-05399,17.643,0.899,0.104,21.779,3455.803,3348.830,5.124,5.124,0.467,1.108,0.902,0.835
312,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05234-05871,2.052,1.483,0.353,7.687,3760.068,3352.033,1.922,1.922,0.436,1.000,1.000,0.714
313,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05235-08954,11.899,1.915,0.339,20.498,5733.623,3350.752,4.484,5.124,0.356,1.857,0.539,0.725
314,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05241-06333,4.103,0.659,0.079,10.249,4055.364,3355.876,2.562,2.562,0.491,1.028,0.973,0.769
315,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05280-03151,1.231,0.616,0.022,5.124,2017.754,3381.499,1.281,1.281,0.589,1.464,0.683,0.857
316,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05278-05533,26.670,2.119,0.339,23.060,3542.278,3377.655,4.484,7.046,0.630,1.514,0.660,0.935
317,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05281-03149,37.338,0.808,0.219,34.590,2013.910,3379.577,7.046,7.046,0.392,1.084,0.922,0.871
318,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05283-08139,21.336,2.117,0.476,20.498,5211.569,3381.499,4.484,5.765,0.638,1.284,0.779,0.929
319,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05289-04010,0.410,3.667,0.000,2.562,2568.632,3387.904,0.641,0.641,0.785,1.000,1.000,1.000
320,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05299-03095,34.466,1.646,0.253,26.903,1979.320,3391.107,6.406,7.046,0.598,1.075,0.930,0.913
321,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05344-05127,0.410,1.095,0.000,2.562,3284.134,3423.135,0.641,0.641,0.785,1.000,1.000,1.000
322,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05375-06678,2.052,1.154,0.135,7.687,4276.356,3442.352,2.562,1.281,0.436,2.749,0.364,0.769
323,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05372-07438,16.823,2.168,0.250,19.217,4762.539,3438.508,4.484,5.124,0.572,1.307,0.765,0.872
324,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05378-06249,1.231,0.814,0.109,5.124,4002.198,3444.914,1.922,0.641,0.589,3.000,0.333,1.000
325,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05380-06247,0.410,0.750,0.000,2.562,4001.558,3446.195,0.641,0.641,0.785,1.000,1.000,1.000
326,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05392-02686,13.130,2.671,0.393,16.654,1718.614,3451.960,3.843,4.484,0.595,1.204,0.830,0.877
327,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05439-05291,3.283,2.413,0.447,11.530,3387.904,3483.347,2.562,1.922,0.310,1.542,0.648,0.762
328,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05459-04461,4.924,1.196,0.161,16.654,2856.883,3494.877,1.922,3.843,0.223,1.839,0.544,0.750
329,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05464-01211,52.930,1.826,0.451,34.590,771.230,3496.158,8.968,8.327,0.556,1.032,0.969,0.902
330,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05468-05582,29.953,1.091,0.151,24.341,3572.385,3500.002,6.406,5.765,0.635,1.175,0.851,0.924
331,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05467-08161,99.296,0.730,0.126,56.369,5221.818,3496.799,12.171,10.889,0.393,1.150,0.869,0.896
332,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05520-05329,17.643,1.869,0.235,19.217,3411.605,3533.311,4.484,5.124,0.600,1.102,0.908,0.896
333,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05531-08247,28.722,1.531,0.243,28.184,5280.109,3539.076,5.124,8.327,0.454,1.888,0.530,0.864
334,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05551-07661,1.641,1.254,0.114,7.687,4906.664,3555.090,1.922,1.922,0.349,1.581,0.632,0.615
335,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05552-07664,1.641,1.251,0.105,5.124,4908.586,3555.730,1.281,1.281,0.785,1.000,1.000,1.000
336,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05556-06007,1.231,2.380,0.144,7.687,3847.183,3558.292,1.281,1.922,0.262,1.567,0.638,0.600
337,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05599-09730,16.823,1.237,0.253,17.936,6230.054,3584.555,5.124,3.843,0.657,1.399,0.715,0.932
338,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05615-01412,9.848,1.104,0.184,15.373,902.544,3595.445,3.843,3.203,0.524,1.384,0.723,0.873
339,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05644-09399,75.908,1.360,0.616,39.715,6015.468,3610.818,10.889,8.968,0.605,1.185,0.844,0.932
340,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05656-08377,196.130,0.902,0.182,74.305,5358.257,3614.661,16.014,17.295,0.446,1.075,0.930,0.913
341,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05723-10874,35.697,1.460,0.258,28.184,6962.211,3662.063,6.406,7.687,0.565,1.215,0.823,0.870
342,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05726-05658,23.388,1.871,0.321,23.060,3621.707,3665.265,5.124,5.765,0.553,1.108,0.902,0.898
343,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05742-05857,36.518,1.061,0.188,28.184,3747.897,3674.874,7.687,6.406,0.578,1.158,0.864,0.908
344,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05758-09305,2.052,0.578,0.044,6.406,5959.739,3687.685,1.922,1.281,0.628,1.553,0.644,0.909
345,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05796-09264,29.953,1.288,0.247,25.622,5931.555,3709.464,5.765,7.046,0.573,1.145,0.873,0.907
346,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05804-05385,14.771,1.144,0.217,17.936,3447.476,3715.869,4.484,4.484,0.577,1.232,0.812,0.889
347,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05826-03337,47.596,0.934,0.182,33.309,2133.694,3727.399,7.687,8.968,0.539,1.215,0.823,0.892
348,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05836-05587,29.132,1.310,0.117,24.341,3575.587,3735.727,6.406,5.765,0.618,1.134,0.882,0.916
349,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05865-04427,38.980,0.794,0.118,26.903,2832.542,3753.662,7.046,6.406,0.677,1.104,0.905,0.945
350,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05879-03418,2.462,0.893,0.094,10.249,2188.782,3764.552,1.922,2.562,0.295,1.941,0.515,0.632
351,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05879-06881,9.027,1.043,0.115,20.498,4406.389,3763.271,3.203,5.124,0.270,2.243,0.446,0.710
352,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05897-04937,4.103,1.377,0.175,10.249,3161.788,3776.082,1.922,3.203,0.491,2.510,0.398,0.800
353,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05904-05031,3.693,1.815,0.264,8.968,3222.000,3780.566,1.922,2.562,0.577,1.340,0.746,0.857
354,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05916-06386,55.803,1.124,0.181,34.590,4086.111,3785.690,8.968,8.327,0.586,1.334,0.749,0.913
355,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05932-07884,19.695,1.012,0.151,25.622,5046.946,3797.220,6.406,5.765,0.377,1.136,0.881,0.744
356,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05955-01404,1.641,0.969,0.150,6.406,898.701,3813.874,1.922,1.281,0.503,2.000,0.500,0.800
357,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05961-04687,0.410,1.375,0.000,2.562,3002.289,3818.358,0.641,0.641,0.785,1.000,1.000,1.000
358,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05962-03771,6.975,0.948,0.102,12.811,2413.618,3817.718,3.843,2.562,0.534,1.454,0.688,0.850
359,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05963-04688,0.410,1.053,0.000,2.562,3002.930,3819.639,0.641,0.641,0.785,1.000,1.000,1.000
360,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05986-04752,35.287,1.540,0.332,28.184,3040.723,3831.170,7.046,7.046,0.558,1.441,0.694,0.891
361,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05983-06695,86.166,1.487,0.361,43.558,4284.043,3826.686,9.608,12.171,0.571,1.274,0.785,0.921
362,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:05993-06267,5.334,2.619,0.577,12.811,4013.088,3837.575,2.562,3.203,0.408,1.576,0.634,0.788
363,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06010-02559,119.811,1.353,0.474,51.245,1633.420,3843.981,12.171,12.171,0.573,1.130,0.885,0.936
364,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06039-06551,26.260,2.487,0.514,23.060,4193.725,3865.760,5.765,5.765,0.621,1.093,0.915,0.914
365,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06047-02594,3.283,1.026,0.128,7.687,1660.963,3872.806,1.922,1.922,0.698,1.229,0.814,0.941
366,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06047-07318,17.643,0.880,0.095,28.184,4685.672,3870.243,3.843,7.046,0.279,1.955,0.512,0.775
367,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06056-04881,35.697,0.898,0.156,26.903,3123.354,3876.008,6.406,7.046,0.620,1.131,0.884,0.926
368,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06084-10141,7.386,1.482,0.285,15.373,6493.964,3896.506,4.484,1.922,0.393,2.490,0.402,0.878
369,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06088-03212,121.042,0.834,0.225,55.088,2051.062,3893.304,12.811,13.452,0.501,1.080,0.926,0.906
370,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06098-03220,0.410,1.917,0.000,2.562,2062.593,3906.115,0.641,0.641,0.785,1.000,1.000,1.000
371,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06106-02830,42.673,1.025,0.161,28.184,1809.573,3908.036,7.046,7.046,0.675,1.054,0.949,0.941
372,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06116-02585,43.493,0.703,0.067,29.466,1651.996,3914.442,7.687,7.046,0.630,1.173,0.853,0.934
373,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06130-04488,4.103,1.394,0.171,12.811,2873.537,3925.331,3.203,3.203,0.314,2.980,0.336,0.690
374,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06133-09434,0.821,1.364,0.016,3.843,6043.012,3927.894,0.641,1.281,0.698,2.000,0.500,1.000
375,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06131-09429,51.699,0.935,0.227,37.152,6035.325,3922.769,8.968,8.968,0.471,1.099,0.910,0.832
376,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06168-03210,14.771,0.713,0.072,17.936,2054.265,3949.032,4.484,4.484,0.577,1.189,0.841,0.878
377,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06171-04686,0.410,0.561,0.000,2.562,3001.649,3952.875,0.641,0.641,0.785,1.000,1.000,1.000
378,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06172-06294,0.410,0.875,0.000,2.562,4031.664,3953.516,0.641,0.641,0.785,1.000,1.000,1.000
379,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06172-04686,4.924,0.644,0.066,11.530,3000.367,3952.235,2.562,3.203,0.465,1.281,0.781,0.774
380,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06182-04818,2.872,0.706,0.072,7.687,3084.921,3959.281,2.562,1.281,0.611,1.936,0.517,0.933
381,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06182-07303,44.314,1.100,0.141,30.747,4673.502,3956.719,8.968,6.406,0.589,1.260,0.794,0.919
382,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06195-08226,19.285,1.142,0.103,19.217,5266.657,3966.327,5.124,4.484,0.656,1.175,0.851,0.931
383,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06213-04674,3.693,1.138,0.451,10.249,2992.681,3978.498,2.562,2.562,0.442,1.174,0.852,0.720
384,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06250-09998,28.722,1.032,0.168,24.341,6401.723,4000.276,5.765,6.406,0.609,1.178,0.849,0.909
385,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06259-09420,34.466,1.067,0.190,26.903,6030.841,4006.041,6.406,7.046,0.598,1.104,0.906,0.903
386,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06278-10723,6.975,0.994,0.161,12.811,6867.408,4020.134,3.203,3.203,0.534,1.371,0.730,0.810
387,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06302-06125,0.410,1.545,0.000,2.562,3923.410,4036.788,0.641,0.641,0.785,1.000,1.000,1.000
388,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06303-01452,20.516,1.223,0.201,21.779,927.526,4034.867,5.765,5.124,0.544,1.366,0.732,0.870
389,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06329-03197,42.673,1.013,0.324,32.028,2044.657,4050.240,7.046,7.687,0.523,1.093,0.915,0.908
390,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06329-03324,37.338,1.209,0.294,32.028,2125.367,4050.880,7.687,7.046,0.457,1.240,0.807,0.871
391,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06352-03175,1.641,1.797,0.232,5.124,2033.127,4068.175,1.281,1.281,0.785,1.000,1.000,1.000
392,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06349-08311,12.720,1.668,0.304,17.936,5321.745,4064.973,3.843,4.484,0.497,1.344,0.744,0.849
393,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06349-10403,29.953,1.513,0.348,25.622,6660.508,4063.692,6.406,6.406,0.573,1.061,0.942,0.896
394,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06358-07643,11.489,2.065,0.391,15.373,4893.853,4070.738,3.843,3.843,0.611,1.136,0.880,0.889
395,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06357-07012,32.415,1.356,0.211,25.622,4489.021,4068.816,5.765,7.046,0.620,1.170,0.855,0.919
396,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06407-04290,61.957,0.767,0.161,39.715,2743.504,4099.563,8.968,9.608,0.494,1.153,0.867,0.896
397,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06414-03385,64.829,1.713,0.665,39.715,2163.800,4104.047,8.968,8.968,0.517,1.068,0.937,0.905
398,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06433-02544,34.877,1.601,0.308,29.466,1625.733,4118.139,8.327,5.765,0.505,1.527,0.655,0.872
399,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06439-09430,0.410,1.818,0.000,2.562,6040.450,4124.544,0.641,0.641,0.785,1.000,1.000,1.000
400,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06439-03033,34.056,1.294,0.218,26.903,1939.606,4121.342,6.406,7.046,0.591,1.099,0.910,0.902
401,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06439-09109,73.036,1.217,0.381,39.715,5830.347,4119.420,9.608,10.249,0.582,1.097,0.912,0.925
402,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06483-05514,31.594,0.894,0.159,25.622,3529.467,4148.886,5.124,7.687,0.605,1.503,0.665,0.928
403,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06497-07406,20.105,1.582,0.277,23.060,4742.041,4158.494,4.484,6.406,0.475,1.832,0.546,0.817
404,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06510-09536,9.848,1.645,0.224,16.654,6106.427,4168.102,3.843,3.843,0.446,1.467,0.682,0.842
405,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06515-09535,2.462,1.558,0.343,7.687,6107.067,4172.586,1.922,1.922,0.524,1.124,0.890,0.800
406,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06518-03098,89.038,1.055,0.176,47.401,1978.039,4170.024,13.452,10.249,0.498,1.255,0.797,0.891
407,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06534-03366,2.462,0.663,0.029,7.687,2154.833,4184.757,2.562,1.281,0.524,2.237,0.447,0.857
408,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06534-03369,0.821,0.667,0.000,3.843,2158.035,4184.757,0.641,1.281,0.698,2.000,0.500,1.000
409,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06534-03371,0.410,0.811,0.000,2.562,2159.317,4185.397,0.641,0.641,0.785,1.000,1.000,1.000
410,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06539-03365,3.693,0.562,0.049,15.373,2154.833,4186.678,1.922,3.843,0.196,1.961,0.510,0.621
411,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06539-03370,4.513,0.665,0.089,14.092,2158.035,4186.678,1.922,4.484,0.286,2.727,0.367,0.667
412,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06543-03363,0.410,0.833,0.000,2.562,2154.192,4191.162,0.641,0.641,0.785,1.000,1.000,1.000
413,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06538-06975,29.543,1.324,0.219,25.622,4465.321,4184.757,5.765,7.046,0.565,1.148,0.871,0.906
414,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06608-12137,0.410,1.500,0.000,2.562,7774.436,4232.799,0.641,0.641,0.785,1.000,1.000,1.000
415,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06621-01058,9.848,1.450,0.274,16.654,675.787,4239.845,4.484,3.203,0.446,1.549,0.645,0.800
416,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06626-04091,12.720,0.668,0.069,15.373,2618.596,4242.407,3.843,3.843,0.676,1.195,0.837,0.925
417,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06637-08968,14.361,1.743,0.289,16.654,5743.231,4248.812,3.203,5.124,0.651,1.544,0.648,0.946
418,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06669-08068,0.821,1.200,0.094,3.843,5167.371,4271.873,1.281,0.641,0.698,2.000,0.500,1.000
419,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06678-12263,25.029,0.930,0.118,23.060,7852.584,4275.075,5.124,5.765,0.591,1.182,0.846,0.931
420,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06691-10214,29.132,1.326,0.174,23.060,6540.084,4283.403,5.765,5.765,0.688,1.059,0.944,0.953
421,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06720-12295,15.592,1.376,0.365,19.217,7873.723,4301.979,4.484,5.124,0.531,1.246,0.803,0.854
422,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06748-03870,39.390,1.044,0.152,28.184,2475.752,4319.274,7.046,7.046,0.623,1.089,0.918,0.919
423,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06776-06730,35.697,1.693,0.359,28.184,4307.744,4337.209,7.046,7.046,0.565,1.048,0.954,0.888
424,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06812-08674,34.877,2.211,0.291,26.903,5552.986,4360.269,7.046,6.406,0.606,1.093,0.915,0.924
425,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06837-09168,16.413,1.473,0.426,19.217,5870.702,4376.924,4.484,5.124,0.559,1.305,0.766,0.879
426,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06879-11366,16.413,1.515,0.264,19.217,7278.646,4404.468,4.484,4.484,0.559,1.171,0.854,0.899
427,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06878-03546,102.989,1.082,0.544,65.337,2265.649,4399.343,12.171,12.811,0.303,1.043,0.959,0.847
428,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06902-06305,13.540,1.629,0.254,17.936,4036.788,4419.201,4.484,3.843,0.529,1.315,0.760,0.892
429,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06937-09342,21.336,1.824,0.358,21.779,5981.518,4440.979,5.765,5.124,0.565,1.099,0.910,0.889
430,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06942-07538,12.309,1.499,0.239,17.936,4826.595,4444.823,3.843,4.484,0.481,1.261,0.793,0.845
431,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06948-04356,0.410,1.333,0.000,2.562,2790.265,4450.588,0.641,0.641,0.785,1.000,1.000,1.000
432,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06955-08470,32.004,1.494,0.302,24.341,5422.953,4451.869,5.765,6.406,0.679,1.103,0.906,0.945
433,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06960-01303,58.264,0.834,0.211,35.871,830.161,4453.791,8.968,8.968,0.569,1.022,0.978,0.899
434,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:06995-11039,26.260,1.057,0.139,23.060,7068.543,4477.491,5.124,6.406,0.621,1.231,0.812,0.921
435,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07009-07069,6.975,2.604,0.445,11.530,4526.814,4488.381,3.203,2.562,0.659,1.336,0.749,0.919
436,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07012-06471,13.951,1.130,0.169,16.654,4143.121,4489.662,4.484,3.843,0.632,1.517,0.659,0.907
437,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07014-11103,8.617,1.481,0.214,15.373,7110.179,4491.583,4.484,2.562,0.458,1.693,0.591,0.857
438,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07025-02779,16.823,0.838,0.181,19.217,1777.545,4497.989,5.124,4.484,0.572,1.226,0.815,0.872
439,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07053-05987,2.872,1.523,0.233,7.687,3834.372,4517.206,1.922,1.922,0.611,1.069,0.936,0.875
440,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07049-02509,55.392,1.750,0.712,34.590,1603.313,4510.800,8.327,8.968,0.582,1.405,0.712,0.918
441,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07080-06240,5.744,1.498,0.171,12.811,3995.152,4533.860,3.843,2.562,0.440,1.630,0.613,0.757
442,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07120-05885,8.617,1.273,0.212,16.654,3768.395,4558.842,3.203,4.484,0.390,1.527,0.655,0.764
443,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07149-05685,12.720,2.450,0.399,16.654,3639.643,4577.418,4.484,3.843,0.576,1.152,0.868,0.899
444,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07160-10432,0.410,1.091,0.000,2.562,6682.287,4586.386,0.641,0.641,0.785,1.000,1.000,1.000
445,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07164-07425,5.744,1.786,0.266,15.373,4754.852,4587.026,2.562,3.843,0.305,1.689,0.592,0.700
446,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07189-10206,12.720,1.760,0.363,15.373,6535.600,4603.040,3.843,3.843,0.676,1.154,0.867,0.939
447,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07197-02058,47.186,0.736,0.171,33.309,1314.422,4606.243,8.327,8.327,0.534,1.117,0.896,0.885
448,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07227-08839,65.240,0.883,0.150,51.245,5654.834,4626.100,14.092,7.046,0.312,2.575,0.388,0.781
449,Result of BEFORE_GA3_A3 Region1_Merged_RAW_ch01.tif:07294-10609,0.821,2.198,0.123,3.843,6795.666,4671.580,0.641,1.281,0.698,2.000,0.500,1.000
