 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
300,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07739-04538,1.231,0.828,0.115,5.124,2906.206,4956.628,1.281,1.281,0.589,1.464,0.683,0.857
301,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07754-05691,17.643,1.715,0.401,19.217,3643.486,4964.314,3.843,5.765,0.600,1.466,0.682,0.905
302,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07759-05412,23.388,1.216,0.182,24.341,3463.490,4967.517,6.406,5.124,0.496,1.245,0.803,0.857
303,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07773-04381,6.975,1.509,0.280,14.092,2804.357,4977.766,3.843,3.203,0.441,1.447,0.691,0.756
304,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07804-07805,12.309,1.548,0.280,17.936,4996.983,4996.983,5.124,3.843,0.481,1.603,0.624,0.833
305,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07814-03004,13.540,0.654,0.189,23.060,1922.311,5002.748,4.484,5.124,0.320,1.190,0.840,0.750
306,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07835-07087,86.986,1.009,0.150,44.839,4532.579,5014.918,14.733,7.687,0.544,2.145,0.466,0.916
307,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07855-05213,0.410,1.000,0.000,2.562,3339.222,5031.573,0.641,0.641,0.785,1.000,1.000,1.000
308,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07859-05214,8.617,1.269,0.318,14.092,3337.941,5032.854,3.843,3.203,0.545,1.112,0.899,0.857
309,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07864-04488,0.410,1.750,0.000,2.562,2874.818,5037.338,0.641,0.641,0.785,1.000,1.000,1.000
310,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07879-09919,7.796,1.493,0.212,12.811,6352.401,5045.665,3.203,3.203,0.597,1.528,0.654,0.884
311,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07903-02132,84.935,0.899,0.226,44.839,1360.542,5057.195,10.249,10.889,0.531,1.144,0.874,0.930
312,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07912-05391,14.361,1.479,0.209,17.936,3451.319,5066.163,4.484,4.484,0.561,1.107,0.903,0.864
313,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07920-04433,11.489,0.973,0.163,15.373,2837.666,5071.287,3.843,3.843,0.611,1.247,0.802,0.889
314,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07962-03203,23.798,1.868,0.341,23.060,2049.141,5097.550,5.765,5.765,0.562,1.058,0.946,0.879
315,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07973-05318,30.363,1.054,0.297,30.747,3403.278,5103.315,6.406,7.687,0.404,1.707,0.586,0.800
316,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:07989-02118,12.720,1.248,0.183,16.654,1354.777,5115.486,4.484,3.843,0.576,1.071,0.934,0.873
317,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08011-08038,59.085,2.244,0.412,35.871,5144.311,5127.016,8.968,8.968,0.577,1.071,0.934,0.911
318,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08041-04562,13.951,1.284,0.195,16.654,2920.938,5148.154,3.203,5.124,0.632,1.594,0.627,0.932
319,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08046-05904,14.771,0.803,0.102,17.936,3779.925,5151.997,4.484,4.484,0.577,1.106,0.904,0.867
320,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08046-06912,21.747,1.059,0.133,23.060,4424.325,5151.997,6.406,4.484,0.514,1.460,0.685,0.883
321,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08048-04060,37.749,0.954,0.203,28.184,2597.457,5151.997,7.046,7.046,0.597,1.036,0.965,0.906
322,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08061-03471,7.386,0.754,0.085,14.092,2222.091,5162.246,3.203,3.203,0.467,1.204,0.831,0.837
323,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08058-05516,64.009,0.808,0.132,43.558,3528.827,5156.481,8.968,10.889,0.424,1.298,0.771,0.817
324,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08067-07672,19.285,1.351,0.195,20.498,4911.789,5165.449,5.765,4.484,0.577,1.346,0.743,0.895
325,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08070-08264,25.439,1.703,0.312,21.779,5290.998,5166.730,5.124,5.765,0.674,1.229,0.814,0.939
326,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08081-05391,63.598,0.907,0.147,37.152,3448.757,5171.855,9.608,8.968,0.579,1.121,0.892,0.923
327,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08097-02991,40.211,1.400,0.272,28.184,1912.702,5183.385,7.046,7.046,0.636,1.088,0.919,0.938
328,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08102-05551,9.027,1.962,0.263,15.373,3553.168,5188.509,5.124,2.562,0.480,1.761,0.568,0.846
329,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08110-05498,12.309,1.170,0.105,16.654,3519.859,5192.993,4.484,3.843,0.558,1.340,0.746,0.857
330,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08131-01886,0.410,1.333,0.000,2.562,1208.090,5208.366,0.641,0.641,0.785,1.000,1.000,1.000
331,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08123-01883,97.244,0.806,0.146,51.245,1200.403,5197.477,11.530,12.171,0.465,1.077,0.928,0.881
332,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08134-01885,0.410,1.158,0.000,2.562,1207.449,5210.288,0.641,0.641,0.785,1.000,1.000,1.000
333,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08142-04090,20.105,0.889,0.456,21.779,2617.315,5212.850,5.765,5.124,0.533,1.018,0.983,0.867
334,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08166-04015,22.567,1.397,0.196,23.060,2569.273,5228.224,5.765,5.765,0.533,1.147,0.872,0.859
335,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08176-05829,57.854,0.856,0.235,38.433,3729.962,5232.067,8.327,10.249,0.492,1.415,0.707,0.890
336,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08183-04240,42.262,1.742,0.278,30.747,2712.117,5237.832,7.687,7.687,0.562,1.085,0.921,0.904
337,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08183-05536,63.598,1.267,0.156,37.152,3540.997,5237.832,10.249,8.327,0.579,1.290,0.775,0.925
338,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08219-03174,86.166,1.025,0.149,44.839,2027.362,5259.611,11.530,10.249,0.539,1.106,0.904,0.909
339,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08235-05856,22.157,1.274,0.447,21.779,3748.538,5272.422,5.765,5.124,0.587,1.113,0.898,0.885
340,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08251-05039,6.975,1.630,0.231,12.811,3226.484,5283.952,3.203,3.203,0.534,1.250,0.800,0.829
341,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08266-08716,11.489,2.114,0.305,15.373,5581.170,5292.920,3.843,3.843,0.611,1.077,0.929,0.889
342,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08287-09014,20.926,1.599,0.232,21.779,5771.416,5305.731,5.124,5.124,0.554,1.007,0.993,0.903
343,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08308-07362,50.058,1.445,0.214,33.309,4711.294,5317.902,8.968,7.687,0.567,1.215,0.823,0.910
344,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08343-04260,3.693,1.056,0.093,11.530,2726.850,5343.524,3.843,1.922,0.349,3.163,0.316,0.667
345,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08352-05687,6.565,1.350,0.207,12.811,3641.565,5348.648,3.203,3.203,0.503,1.452,0.689,0.821
346,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08411-08658,77.139,1.551,0.281,40.996,5540.815,5382.598,10.249,10.249,0.577,1.025,0.975,0.922
347,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08418-05933,9.848,2.520,0.295,14.092,3799.142,5390.284,3.203,3.843,0.623,1.222,0.818,0.906
348,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08486-04479,1.641,1.178,0.130,6.406,2868.413,5435.123,1.281,1.922,0.503,2.031,0.492,0.800
349,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08522-02009,13.540,1.936,0.245,16.654,1284.957,5456.902,4.484,3.843,0.613,1.071,0.934,0.904
350,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08551-04374,18.874,1.562,0.231,21.779,2799.233,5474.838,5.765,5.124,0.500,1.388,0.720,0.876
351,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08651-05607,28.722,1.119,0.126,24.341,3589.039,5538.253,5.765,6.406,0.609,1.218,0.821,0.909
352,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08683-04078,13.130,1.446,0.219,17.936,2610.268,5559.391,3.843,5.124,0.513,1.165,0.858,0.853
353,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08700-07188,63.598,1.855,0.343,38.433,4599.838,5568.359,8.968,9.608,0.541,1.142,0.875,0.917
354,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08750-02025,28.722,1.415,0.299,26.903,1293.924,5601.668,6.406,6.406,0.499,1.102,0.908,0.859
355,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08756-05528,9.437,1.778,0.216,14.092,3539.716,5606.793,3.203,3.843,0.597,1.422,0.703,0.885
356,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08772-07656,1.231,1.607,0.167,5.124,4903.461,5618.323,1.281,1.281,0.589,1.464,0.683,0.857
357,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08786-04671,6.155,2.104,0.279,12.811,2990.759,5626.650,2.562,3.203,0.471,1.233,0.811,0.857
358,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08852-03930,8.617,1.589,0.262,14.092,2515.466,5668.927,3.843,3.203,0.545,1.131,0.884,0.840
359,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08858-04051,22.978,1.236,0.213,23.060,2592.333,5671.489,5.765,5.765,0.543,1.092,0.916,0.868
360,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08891-07172,43.493,1.642,0.348,29.466,4590.870,5691.346,7.046,7.687,0.630,1.155,0.866,0.922
361,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08906-07039,50.468,1.302,0.230,33.309,4505.035,5700.954,8.327,8.327,0.572,1.047,0.955,0.908
362,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08910-03907,56.623,0.735,0.123,34.590,2498.171,5703.517,8.968,8.327,0.595,1.037,0.964,0.917
363,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08920-03190,13.540,1.964,0.362,16.654,2041.454,5711.844,4.484,3.843,0.613,1.133,0.883,0.892
364,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08941-04459,12.720,1.026,0.159,28.184,2854.321,5724.655,4.484,5.124,0.201,1.043,0.959,0.681
365,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08945-03936,0.410,1.158,0.000,2.562,2521.231,5729.780,0.641,0.641,0.785,1.000,1.000,1.000
366,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08954-03935,11.899,1.089,0.172,15.373,2519.309,5733.623,3.203,4.484,0.633,1.529,0.654,0.906
367,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08978-09755,26.670,1.808,0.322,24.341,6245.428,5748.356,6.406,5.765,0.566,1.091,0.917,0.884
368,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:08994-07902,35.697,2.096,0.496,26.903,5058.476,5757.964,6.406,7.046,0.620,1.079,0.927,0.921
369,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09001-05661,22.567,1.352,0.262,23.060,3623.629,5763.088,5.765,5.765,0.533,1.111,0.900,0.873
370,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09010-08816,15.182,2.015,0.308,17.936,5645.226,5769.494,4.484,4.484,0.593,1.186,0.843,0.892
371,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09086-07220,10.668,2.128,0.503,15.373,4622.898,5818.176,3.843,3.843,0.567,1.289,0.776,0.852
372,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09089-06102,20.926,1.215,0.160,21.779,3906.115,5819.457,5.765,5.124,0.554,1.009,0.991,0.887
373,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09108-05495,0.821,2.071,0.101,3.843,3519.859,5833.550,0.641,1.281,0.698,2.000,0.500,1.000
374,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09143-03025,63.598,1.254,0.237,37.152,1933.841,5851.485,8.327,10.249,0.579,1.232,0.812,0.914
375,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09287-04577,23.388,1.455,0.337,21.779,2929.906,5945.647,4.484,6.406,0.620,1.358,0.736,0.919
376,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09305-03908,34.056,1.320,0.338,28.184,2500.093,5957.177,7.046,7.046,0.539,1.175,0.851,0.874
377,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09352-03332,2.052,2.000,0.143,7.687,2133.694,5989.846,1.922,1.922,0.436,2.308,0.433,0.769
378,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09379-04176,1.641,0.759,0.168,7.687,2674.324,6006.500,1.281,2.562,0.349,3.093,0.323,0.667
379,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09380-04180,11.899,0.964,0.246,19.217,2675.605,6006.500,4.484,4.484,0.405,1.363,0.734,0.773
380,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09385-03364,25.439,1.927,0.422,23.060,2151.630,6009.062,6.406,5.124,0.601,1.373,0.728,0.919
381,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09465-08469,70.163,1.078,0.183,47.401,5419.750,6056.463,10.249,12.811,0.392,2.043,0.489,0.807
382,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09484-04431,9.027,1.725,0.224,14.092,2837.026,6073.118,3.203,3.843,0.571,1.292,0.774,0.863
383,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09481-03942,59.906,1.116,0.255,35.871,2520.591,6069.275,9.608,8.327,0.585,1.169,0.856,0.912
384,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09519-03921,16.002,1.216,0.162,23.060,2509.061,6094.897,5.124,5.124,0.378,1.146,0.873,0.780
385,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09524-05553,38.980,1.468,0.182,28.184,3553.808,6096.818,6.406,7.687,0.617,1.164,0.859,0.922
386,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09543-07835,27.901,1.111,0.128,25.622,5015.559,6110.270,7.046,5.765,0.534,1.261,0.793,0.872
387,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09562-06587,14.771,1.488,0.389,20.498,4216.785,6123.081,5.765,3.843,0.442,1.743,0.574,0.800
388,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09581-03501,25.439,1.178,0.201,23.060,2239.386,6134.611,6.406,5.124,0.601,1.326,0.754,0.912
389,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09591-07898,0.410,0.737,0.000,2.562,5059.117,6143.579,0.641,0.641,0.785,1.000,1.000,1.000
390,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09589-04485,32.415,0.972,0.319,24.341,2869.694,6139.736,6.406,5.765,0.687,1.124,0.890,0.946
391,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09594-07898,3.693,1.161,0.260,14.092,5057.836,6144.220,3.203,3.203,0.234,2.881,0.347,0.621
392,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09596-07900,0.821,1.421,0.394,5.124,5059.757,6146.141,1.281,1.281,0.393,2.646,0.378,0.667
393,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09597-05785,49.238,1.363,0.265,33.309,3701.777,6143.579,8.327,8.327,0.558,1.375,0.727,0.909
394,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09649-07888,0.410,1.429,0.000,2.562,5052.711,6180.731,0.641,0.641,0.785,1.000,1.000,1.000
395,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09653-04279,17.643,0.963,0.095,23.060,2738.380,6180.731,5.124,5.124,0.417,1.441,0.694,0.835
396,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09676-03477,3.283,1.136,0.105,12.811,2225.934,6196.745,2.562,2.562,0.251,1.577,0.634,0.615
397,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09686-06490,28.722,2.335,0.416,25.622,4154.010,6201.229,6.406,6.406,0.550,1.065,0.939,0.881
398,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09728-03484,22.157,1.367,0.283,21.779,2229.137,6228.773,5.124,5.765,0.587,1.092,0.916,0.893
399,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09730-04680,8.206,1.887,0.324,12.811,2997.165,6230.695,1.922,4.484,0.628,2.299,0.435,0.976
400,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09745-04240,37.749,0.871,0.097,29.466,2712.117,6239.022,8.327,6.406,0.546,1.228,0.814,0.876
401,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09758-03923,22.567,1.290,0.196,23.060,2510.342,6247.990,5.765,5.124,0.533,1.075,0.930,0.887
402,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09772-03557,3.693,1.723,0.249,8.968,2277.179,6258.879,2.562,1.922,0.577,1.340,0.746,0.857
403,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09779-03797,17.233,1.659,0.292,19.217,2429.631,6262.082,5.124,4.484,0.586,1.349,0.741,0.894
404,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09802-06714,28.722,0.991,0.111,25.622,4297.495,6275.534,6.406,6.406,0.550,1.047,0.955,0.886
405,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09809-06913,11.489,1.396,0.173,15.373,4426.887,6281.299,3.203,4.484,0.611,1.391,0.719,0.903
406,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09855-09101,4.103,1.869,0.183,8.968,5828.425,6312.046,2.562,1.922,0.641,1.559,0.641,0.909
407,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09870-07669,6.975,1.344,0.248,12.811,4911.148,6321.013,3.203,3.203,0.534,1.288,0.776,0.829
408,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09896-04519,39.800,1.311,0.259,30.747,2890.832,6335.106,7.687,7.687,0.529,1.094,0.914,0.886
409,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09900-06723,29.953,2.027,0.449,25.622,4303.260,6338.308,6.406,6.406,0.573,1.077,0.928,0.901
410,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09911-08483,12.720,1.634,0.223,16.654,5431.921,6346.636,4.484,3.843,0.576,1.117,0.895,0.886
411,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09910-04767,22.567,0.982,0.146,21.779,3050.971,6345.354,5.124,5.765,0.598,1.108,0.902,0.909
412,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09933-09256,14.771,1.890,0.294,17.936,5926.430,6361.368,5.765,3.203,0.577,1.668,0.600,0.911
413,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09940-05051,19.285,1.441,0.163,21.779,3232.890,6364.571,5.765,5.124,0.511,1.182,0.846,0.832
414,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09943-08963,16.002,1.745,0.355,19.217,5739.388,6366.493,4.484,5.124,0.545,1.297,0.771,0.857
415,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09968-06251,37.749,1.658,0.346,29.466,4000.276,6381.866,7.687,7.046,0.546,1.230,0.813,0.885
416,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09994-06198,27.081,1.565,0.238,24.341,3966.968,6399.161,6.406,5.765,0.574,1.288,0.777,0.892
417,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:09998-04277,14.361,0.996,0.180,19.217,2737.739,6402.364,4.484,4.484,0.489,1.331,0.751,0.854
418,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10038-06022,69.753,1.483,0.364,38.433,3852.948,6425.424,9.608,9.608,0.593,1.041,0.961,0.932
419,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10049-06926,9.848,1.146,0.108,16.654,4434.574,6435.673,4.484,3.203,0.446,1.309,0.764,0.814
420,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10056-08522,20.105,1.992,0.364,21.779,5455.621,6439.516,6.406,4.484,0.533,1.633,0.612,0.875
421,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10057-05671,27.901,1.035,0.165,25.622,3629.394,6439.516,6.406,5.765,0.534,1.163,0.860,0.883
422,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10080-05702,0.410,1.364,0.000,2.562,3652.454,6456.811,0.641,0.641,0.785,1.000,1.000,1.000
423,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10093-06083,29.132,0.696,0.097,24.341,3893.304,6462.576,6.406,5.765,0.618,1.217,0.822,0.916
424,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10100-05436,31.594,1.399,0.211,26.903,3478.863,6466.420,6.406,7.046,0.549,1.196,0.836,0.890
425,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10103-05983,49.648,1.368,0.194,32.028,3828.607,6467.701,7.687,8.327,0.608,1.176,0.850,0.920
426,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10113-06989,3.283,0.863,0.135,11.530,4476.210,6476.669,1.922,3.203,0.310,2.310,0.433,0.696
427,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10125-07537,38.159,1.313,0.233,26.903,4824.673,6482.434,6.406,7.046,0.663,1.111,0.900,0.944
428,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10127-07706,26.670,2.070,0.363,23.060,4933.568,6484.355,5.765,5.765,0.630,1.023,0.978,0.922
429,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10155-08206,51.699,0.908,0.127,32.028,5252.565,6501.010,8.327,7.687,0.633,1.294,0.773,0.916
430,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10162-07533,3.283,1.314,0.202,8.968,4824.032,6508.696,2.562,1.922,0.513,1.939,0.516,0.842
431,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10169-08763,21.336,1.832,0.334,20.498,5610.636,6511.259,5.124,5.124,0.638,1.000,1.000,0.929
432,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10188-06030,0.410,1.000,0.000,2.562,3862.557,6525.991,0.641,0.641,0.785,1.000,1.000,1.000
433,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10184-06421,41.852,1.709,0.378,29.466,4109.812,6519.586,7.046,7.687,0.606,1.098,0.911,0.915
434,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10189-06034,5.744,1.075,0.154,14.092,3863.838,6524.710,3.203,3.843,0.363,1.745,0.573,0.737
435,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10191-06071,16.823,1.553,0.307,17.936,3886.898,6525.351,3.843,5.124,0.657,1.373,0.728,0.932
436,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10194-05173,2.872,1.944,0.363,11.530,3312.959,6528.554,1.281,3.203,0.271,2.609,0.383,0.737
437,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10196-04713,2.462,1.621,0.154,7.687,3018.303,6530.475,1.922,1.922,0.524,1.291,0.775,0.800
438,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10201-04557,1.231,1.821,0.600,5.124,2919.017,6533.678,0.641,1.922,0.589,3.000,0.333,1.000
439,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10197-04569,56.623,1.500,0.314,53.807,2920.298,6527.273,12.811,9.608,0.246,1.529,0.654,0.704
440,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10205-04404,36.928,2.244,0.566,26.903,2817.809,6533.678,6.406,7.046,0.641,1.174,0.852,0.928
441,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10222-04278,42.673,1.080,0.176,34.590,2735.818,6544.568,9.608,7.046,0.448,1.702,0.588,0.846
442,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10222-07441,37.749,1.385,0.182,28.184,4763.179,6544.568,7.046,7.046,0.597,1.134,0.882,0.920
443,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10251-05059,14.771,1.228,0.115,17.936,3238.655,6564.425,4.484,4.484,0.577,1.025,0.976,0.878
444,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10264-06083,33.646,1.717,0.239,29.466,3893.304,6570.830,7.046,7.687,0.487,1.890,0.529,0.868
445,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10349-04680,73.446,1.104,0.160,38.433,2993.321,6623.997,8.968,10.249,0.625,1.202,0.832,0.942
446,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10365-04006,7.796,2.259,0.427,14.092,2564.789,6638.089,3.203,3.203,0.493,1.417,0.706,0.864
447,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10373-04436,39.800,1.083,0.185,28.184,2838.307,6641.292,7.046,7.046,0.630,1.074,0.931,0.933
448,Result of BEFORE_GA3_A4 Region1_Merged_RAW_ch01.tif:10377-06362,25.439,1.014,0.141,23.060,4072.659,6644.494,5.765,5.765,0.601,1.085,0.922,0.912
