 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
304,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06478-03713,0.015,1.302,0.262,0.556,51.500,89.903,0.139,0.139,0.597,1.058,0.946,0.916
305,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06496-03012,5.787E-4,1.935,0.197,0.167,41.819,90.208,0.028,0.042,0.262,1.567,0.638,0.600
306,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06498-02956,0.008,1.709,0.268,0.417,41.014,90.194,0.097,0.111,0.572,1.155,0.866,0.901
307,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06511-05463,0.008,0.879,0.252,0.444,75.833,90.375,0.097,0.111,0.540,1.073,0.932,0.898
308,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06522-09652,0.011,2.126,0.391,0.722,133.986,90.528,0.153,0.125,0.265,1.698,0.589,0.765
309,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06523-10014,0.008,1.368,0.258,0.389,139.042,90.556,0.097,0.097,0.625,1.081,0.925,0.907
310,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06539-09712,0.004,0.844,0.118,0.611,134.847,90.736,0.083,0.181,0.136,2.957,0.338,0.404
311,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06563-05041,0.025,1.411,0.545,0.694,69.931,91.069,0.181,0.167,0.648,1.065,0.939,0.945
312,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06569-06634,0.023,0.893,0.225,0.694,92.056,91.153,0.181,0.167,0.593,1.072,0.933,0.911
313,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06576-05103,0.014,1.607,0.263,0.528,70.806,91.278,0.139,0.125,0.618,1.067,0.938,0.916
314,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06600-09560,0.002,1.798,0.174,0.167,132.764,91.653,0.042,0.042,0.698,1.229,0.814,0.941
315,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06604-08387,0.005,1.095,0.141,0.333,116.444,91.694,0.097,0.069,0.567,1.367,0.732,0.881
316,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06606-02868,0.018,1.757,0.373,0.639,39.764,91.667,0.153,0.167,0.540,1.363,0.734,0.888
317,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06630-01271,0.004,2.210,0.266,0.361,17.611,92.042,0.083,0.083,0.428,1.204,0.830,0.793
318,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06635-10535,0.001,1.634,0.209,0.250,146.306,92.125,0.042,0.069,0.233,2.361,0.424,0.545
319,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06658-09743,0.002,0.836,0.096,0.278,135.292,92.444,0.069,0.069,0.377,2.252,0.444,0.727
320,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06663-08037,0.010,1.735,0.276,0.528,111.569,92.486,0.125,0.125,0.470,1.082,0.924,0.844
321,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06665-03534,0.052,0.934,0.272,1.083,48.958,92.444,0.264,0.264,0.560,1.044,0.958,0.925
322,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06675-05623,0.004,1.370,0.148,0.306,78.056,92.681,0.083,0.069,0.597,1.473,0.679,0.902
323,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06704-09979,1.929E-4,0.759,0.000,0.056,138.597,93.111,0.014,0.014,0.785,1.000,1.000,1.000
324,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06705-09977,1.929E-4,0.833,0.000,0.056,138.569,93.125,0.014,0.014,0.785,1.000,1.000,1.000
325,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06708-09980,5.787E-4,0.640,0.058,0.111,138.597,93.167,0.042,0.014,0.589,3.000,0.333,1.000
326,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06713-00200,1.929E-4,1.412,0.000,0.056,2.778,93.236,0.014,0.014,0.785,1.000,1.000,1.000
327,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06713-09976,1.929E-4,0.655,0.000,0.056,138.556,93.236,0.014,0.014,0.785,1.000,1.000,1.000
328,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06711-00200,0.005,1.188,0.146,0.389,2.750,93.167,0.069,0.097,0.401,1.372,0.729,0.833
329,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06712-07691,0.005,0.640,0.086,0.361,106.792,93.181,0.069,0.097,0.465,1.480,0.676,0.833
330,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06713-09977,0.003,0.677,0.087,0.361,138.542,93.208,0.069,0.069,0.279,1.089,0.918,0.732
331,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06715-06208,0.007,1.777,0.546,0.417,86.181,93.208,0.097,0.111,0.531,1.340,0.746,0.854
332,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06719-03242,0.008,1.768,0.246,0.417,44.972,93.278,0.111,0.097,0.572,1.219,0.820,0.891
333,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06723-02693,0.018,1.148,0.165,0.639,37.333,93.292,0.153,0.167,0.552,1.145,0.873,0.894
334,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06747-03468,0.003,0.743,0.136,0.278,48.139,93.681,0.069,0.069,0.471,1.361,0.735,0.789
335,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06748-06737,0.002,1.647,0.249,0.222,93.542,93.708,0.069,0.042,0.491,1.847,0.541,0.800
336,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06749-07011,5.787E-4,2.200,0.200,0.139,97.361,93.722,0.028,0.042,0.377,2.702,0.370,0.667
337,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06746-07016,0.019,0.967,0.123,0.639,97.375,93.611,0.153,0.167,0.588,1.342,0.745,0.900
338,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06755-01271,0.014,1.422,0.243,0.528,17.583,93.764,0.139,0.125,0.627,1.094,0.914,0.911
339,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06756-03251,0.047,1.042,0.164,0.972,45.042,93.708,0.236,0.250,0.623,1.264,0.791,0.951
340,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06761-05255,0.019,1.523,0.287,0.667,72.903,93.833,0.181,0.153,0.545,1.198,0.835,0.901
341,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06778-02365,9.645E-4,1.934,0.108,0.222,32.833,94.125,0.042,0.042,0.245,1.289,0.776,0.667
342,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06785-05123,0.021,1.384,0.289,0.778,71.056,94.153,0.208,0.181,0.437,1.504,0.665,0.845
343,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06791-07284,0.013,1.676,0.447,0.556,101.111,94.250,0.125,0.153,0.534,1.384,0.722,0.895
344,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06804-05718,0.007,1.305,0.579,0.389,79.375,94.444,0.083,0.111,0.545,1.264,0.791,0.883
345,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06835-10059,0.007,0.670,0.071,0.389,139.667,94.889,0.097,0.097,0.561,1.036,0.965,0.875
346,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06841-07129,0.007,1.050,0.152,0.389,98.972,94.972,0.097,0.097,0.561,1.125,0.889,0.864
347,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06845-00666,0.022,1.230,0.165,0.667,9.167,94.986,0.167,0.167,0.633,1.017,0.983,0.924
348,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06846-08280,0.013,1.207,0.300,0.500,114.944,95.028,0.125,0.125,0.640,1.094,0.914,0.917
349,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06864-06537,0.013,1.510,0.267,0.556,90.722,95.278,0.153,0.125,0.542,1.142,0.875,0.879
350,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06872-09898,0.001,1.580,0.205,0.194,137.458,95.417,0.028,0.056,0.449,2.123,0.471,0.875
351,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06891-09249,0.019,0.995,0.409,0.667,128.375,95.625,0.167,0.167,0.524,1.573,0.636,0.889
352,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06907-05014,0.014,1.204,0.169,0.528,69.569,95.875,0.139,0.125,0.627,1.233,0.811,0.911
353,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06914-09305,0.014,2.291,0.427,0.528,129.181,95.958,0.125,0.139,0.618,1.083,0.923,0.928
354,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06955-05719,0.009,1.036,0.232,0.444,79.375,96.542,0.111,0.111,0.577,1.096,0.913,0.879
355,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06958-02269,0.003,1.476,0.194,0.250,31.500,96.597,0.042,0.083,0.504,1.865,0.536,0.867
356,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06958-05737,0.004,1.041,0.273,0.306,79.653,96.597,0.069,0.083,0.597,1.063,0.941,0.868
357,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06957-05605,0.014,1.075,0.310,0.611,77.792,96.542,0.125,0.167,0.461,1.327,0.754,0.855
358,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06966-05730,0.017,0.875,0.257,0.639,79.500,96.681,0.167,0.153,0.517,1.282,0.780,0.870
359,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06972-03294,3.858E-4,1.750,0.071,0.111,45.736,96.819,0.028,0.028,0.393,2.646,0.378,0.667
360,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:06970-08429,0.004,0.631,0.074,0.472,117.028,96.764,0.097,0.097,0.217,1.108,0.903,0.615
361,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07014-02751,0.008,1.461,0.265,0.417,38.167,97.361,0.097,0.111,0.614,1.295,0.772,0.898
362,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07024-09740,0.007,1.193,0.168,0.444,135.236,97.500,0.097,0.111,0.466,1.415,0.707,0.835
363,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07025-05396,0.009,2.503,0.409,0.444,74.889,97.514,0.111,0.111,0.552,1.190,0.840,0.857
364,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07034-03577,0.012,2.016,0.484,0.500,49.625,97.625,0.111,0.139,0.601,1.266,0.790,0.899
365,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07041-06496,1.929E-4,0.952,0.000,0.056,90.222,97.792,0.014,0.014,0.785,1.000,1.000,1.000
366,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07039-08560,0.005,1.734,0.400,0.333,118.847,97.722,0.083,0.083,0.611,1.400,0.714,0.889
367,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07046-07234,0.017,1.267,0.233,0.639,100.403,97.792,0.153,0.153,0.534,1.069,0.935,0.900
368,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07051-07397,0.027,0.846,0.092,0.750,102.653,97.833,0.181,0.194,0.595,1.079,0.927,0.917
369,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07082-07900,0.003,1.698,0.240,0.306,109.694,98.319,0.069,0.083,0.441,1.760,0.568,0.791
370,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07084-05898,0.032,1.667,0.592,0.833,81.806,98.306,0.222,0.181,0.579,1.250,0.800,0.907
371,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07106-02935,0.017,0.974,0.111,0.611,40.681,98.639,0.181,0.125,0.558,1.450,0.690,0.901
372,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07119-07478,0.004,1.704,0.250,0.306,103.819,98.847,0.083,0.069,0.545,1.465,0.683,0.857
373,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07122-03684,0.015,0.787,0.165,0.694,51.097,98.847,0.153,0.153,0.387,1.379,0.725,0.832
374,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07144-04896,0.020,1.139,0.188,0.667,67.917,99.139,0.167,0.167,0.578,1.070,0.934,0.906
375,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07155-09653,0.003,1.177,0.202,0.250,134.042,99.347,0.069,0.056,0.543,1.727,0.579,0.875
376,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07152-10996,0.013,1.360,0.145,0.528,152.653,99.278,0.139,0.125,0.600,1.062,0.942,0.896
377,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07155-10128,0.011,1.153,0.211,0.500,140.611,99.306,0.111,0.139,0.562,1.318,0.759,0.885
378,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07184-01739,1.929E-4,1.200,0.000,0.056,24.153,99.778,0.014,0.014,0.785,1.000,1.000,1.000
379,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07254-03692,1.929E-4,1.130,0.000,0.056,51.278,100.750,0.014,0.014,0.785,1.000,1.000,1.000
380,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07252-03697,0.003,0.786,0.118,0.333,51.333,100.667,0.042,0.111,0.371,2.810,0.356,0.756
381,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07256-08979,0.011,1.592,0.367,0.500,124.653,100.708,0.111,0.139,0.553,1.335,0.749,0.877
382,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07258-11052,0.009,1.182,0.102,0.444,153.444,100.750,0.111,0.111,0.552,1.139,0.878,0.857
383,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07265-08667,0.007,0.988,0.199,0.417,120.319,100.861,0.111,0.097,0.531,1.305,0.766,0.844
384,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07272-04809,0.007,1.009,0.135,0.389,66.750,100.944,0.083,0.111,0.561,1.258,0.795,0.864
385,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07280-08100,0.008,1.649,0.309,0.444,112.444,101.069,0.125,0.097,0.491,1.494,0.669,0.851
386,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07306-07257,0.008,0.781,0.092,0.417,100.750,101.417,0.097,0.111,0.614,1.151,0.868,0.907
387,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07317-08412,0.016,1.200,0.216,0.556,116.764,101.569,0.153,0.125,0.652,1.183,0.845,0.938
388,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07323-07828,0.004,1.154,0.271,0.306,108.681,101.681,0.083,0.069,0.519,1.441,0.694,0.833
389,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07329-02985,0.020,1.482,0.354,0.639,41.389,101.708,0.139,0.181,0.630,1.260,0.794,0.930
390,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07359-06520,0.019,1.402,0.243,0.639,90.486,102.125,0.139,0.181,0.600,1.163,0.860,0.914
391,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07428-02934,0.015,2.066,0.280,0.528,40.694,103.097,0.111,0.153,0.661,1.358,0.737,0.944
392,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07435-11704,0.007,2.016,0.289,0.389,162.514,103.222,0.097,0.097,0.577,1.060,0.944,0.878
393,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07436-05169,0.002,1.405,0.142,0.306,71.764,103.236,0.056,0.097,0.260,4.084,0.245,0.645
394,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07440-05175,0.024,1.004,0.182,0.972,71.778,103.222,0.194,0.236,0.313,1.247,0.802,0.772
395,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07442-05184,0.006,1.183,0.182,0.667,71.958,103.264,0.083,0.208,0.169,4.026,0.248,0.525
396,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07452-05178,9.645E-4,1.573,0.292,0.167,71.889,103.486,0.056,0.028,0.436,2.188,0.457,0.769
397,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07450-09708,0.003,1.397,0.105,0.278,134.806,103.431,0.056,0.083,0.534,1.526,0.655,0.850
398,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07469-07092,0.012,1.764,0.221,0.500,98.444,103.681,0.125,0.125,0.611,1.183,0.845,0.913
399,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07503-06302,0.002,0.961,0.240,0.222,87.500,104.181,0.056,0.056,0.442,1.915,0.522,0.783
400,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07501-07574,0.014,0.961,0.107,0.583,105.125,104.125,0.153,0.125,0.520,1.305,0.766,0.890
401,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07536-06667,9.645E-4,1.813,0.348,0.222,92.569,104.653,0.056,0.028,0.245,2.136,0.468,0.667
402,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07548-08367,0.017,1.561,0.231,0.583,116.139,104.764,0.153,0.139,0.613,1.175,0.851,0.905
403,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07551-10143,0.034,0.969,0.181,0.833,140.792,104.764,0.181,0.236,0.614,1.336,0.749,0.934
404,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07573-06317,0.010,0.968,0.275,0.472,87.681,105.125,0.125,0.111,0.576,1.065,0.939,0.876
405,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07605-08122,0.002,1.074,0.154,0.222,112.778,105.597,0.056,0.056,0.442,1.390,0.720,0.750
406,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07610-02297,0.006,1.840,0.204,0.389,31.861,105.639,0.083,0.111,0.529,1.302,0.768,0.857
407,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07614-05539,1.929E-4,2.182,0.000,0.056,76.931,105.750,0.014,0.014,0.785,1.000,1.000,1.000
408,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07610-04564,0.021,1.569,0.326,0.667,63.306,105.611,0.167,0.167,0.595,1.015,0.985,0.912
409,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07614-01748,0.018,1.648,0.257,0.611,24.208,105.681,0.153,0.153,0.617,1.102,0.907,0.922
410,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07629-09047,0.010,1.051,0.172,0.444,125.597,105.903,0.111,0.111,0.614,1.133,0.882,0.901
411,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07636-07185,0.030,0.797,0.123,0.833,99.694,105.958,0.208,0.208,0.545,1.147,0.872,0.894
412,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07645-06937,0.027,0.802,0.092,0.806,96.250,106.097,0.208,0.181,0.523,1.281,0.781,0.906
413,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07678-07564,7.716E-4,1.625,0.160,0.139,105.042,106.625,0.028,0.042,0.503,2.031,0.492,0.800
414,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07680-07566,0.002,1.711,0.394,0.194,105.069,106.639,0.042,0.056,0.513,1.791,0.558,0.800
415,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07686-02895,0.002,2.010,0.359,0.167,40.194,106.736,0.042,0.042,0.698,1.229,0.814,0.941
416,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07719-03576,1.929E-4,0.783,0.000,0.056,49.667,107.208,0.014,0.014,0.785,1.000,1.000,1.000
417,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07717-03578,0.009,0.910,0.155,0.444,49.639,107.125,0.111,0.111,0.565,1.095,0.913,0.885
418,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07716-05130,0.017,0.644,0.075,0.639,71.181,107.097,0.153,0.153,0.529,1.024,0.976,0.899
419,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07742-09195,0.001,0.938,0.153,0.250,127.667,107.514,0.083,0.042,0.271,4.085,0.245,0.609
420,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07745-07715,0.025,1.241,0.381,0.722,107.069,107.472,0.167,0.194,0.595,1.186,0.843,0.914
421,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07774-03228,0.010,1.543,0.257,0.444,44.792,107.917,0.097,0.125,0.650,1.303,0.767,0.930
422,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07783-02815,0.021,1.368,0.234,0.667,39.014,108.028,0.181,0.153,0.605,1.181,0.847,0.933
423,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07793-05793,3.858E-4,1.429,0.000,0.083,80.458,108.222,0.014,0.028,0.698,2.000,0.500,1.000
424,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07808-07724,9.645E-4,1.536,0.235,0.139,107.264,108.431,0.028,0.042,0.628,1.553,0.644,0.909
425,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07810-07721,0.002,1.504,0.253,0.250,107.208,108.444,0.056,0.069,0.465,2.148,0.465,0.800
426,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07823-09343,0.009,1.819,0.350,0.472,129.708,108.597,0.111,0.111,0.500,1.223,0.818,0.868
427,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07867-03471,0.003,1.501,0.299,0.250,48.181,109.236,0.056,0.069,0.504,1.223,0.817,0.812
428,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07864-06842,0.019,1.574,0.343,0.639,94.958,109.139,0.153,0.167,0.576,1.242,0.805,0.911
429,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07872-02202,0.016,1.377,0.266,0.556,30.528,109.264,0.125,0.153,0.636,1.262,0.792,0.931
430,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07878-11042,1.929E-4,1.556,0.000,0.056,153.361,109.417,0.014,0.014,0.785,1.000,1.000,1.000
431,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07874-11038,0.024,1.766,0.317,0.694,153.222,109.278,0.167,0.181,0.613,1.224,0.817,0.917
432,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07880-04050,0.011,2.040,0.463,0.472,56.194,109.389,0.125,0.111,0.598,1.016,0.984,0.902
433,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07922-02885,0.011,1.474,0.211,0.500,40.000,109.972,0.139,0.111,0.543,1.167,0.857,0.882
434,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07929-04269,5.787E-4,1.111,0.198,0.111,59.278,110.111,0.028,0.028,0.589,1.464,0.683,0.857
435,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07931-04269,1.929E-4,0.909,0.000,0.056,59.292,110.153,0.014,0.014,0.785,1.000,1.000,1.000
436,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07928-04704,0.019,0.987,0.184,0.667,65.250,110.028,0.167,0.167,0.545,1.092,0.916,0.889
437,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07941-07674,0.010,1.370,0.204,0.472,106.514,110.250,0.139,0.097,0.565,1.568,0.638,0.904
438,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07947-03120,0.009,2.065,0.389,0.444,43.292,110.319,0.097,0.125,0.589,1.281,0.781,0.906
439,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07951-03307,1.929E-4,1.500,0.000,0.056,45.931,110.431,0.014,0.014,0.785,1.000,1.000,1.000
440,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07968-05460,0.001,1.540,0.305,0.222,75.806,110.639,0.056,0.056,0.344,2.959,0.338,0.667
441,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07962-05463,0.029,1.659,0.540,1.139,75.778,110.458,0.208,0.250,0.277,1.178,0.849,0.773
442,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:07992-06082,0.011,1.817,0.402,0.528,84.417,110.931,0.125,0.139,0.479,1.066,0.938,0.827
443,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08011-08146,1.929E-4,2.083,0.000,0.056,113.139,111.264,0.014,0.014,0.785,1.000,1.000,1.000
444,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08013-04070,0.036,0.983,0.140,0.861,56.431,111.181,0.208,0.222,0.615,1.087,0.920,0.945
445,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08021-08145,1.929E-4,0.656,0.000,0.056,113.125,111.403,0.014,0.014,0.785,1.000,1.000,1.000
446,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08020-08349,0.011,1.919,0.332,0.472,115.903,111.333,0.111,0.125,0.609,1.158,0.863,0.903
447,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08020-08148,0.031,0.870,0.190,0.917,113.056,111.278,0.236,0.222,0.459,1.288,0.776,0.866
448,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08040-09976,1.929E-4,1.143,0.000,0.056,138.556,111.667,0.014,0.014,0.785,1.000,1.000,1.000
449,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08042-09972,1.929E-4,1.045,0.000,0.056,138.500,111.694,0.014,0.014,0.785,1.000,1.000,1.000
450,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08049-04789,0.024,0.947,0.124,0.694,66.431,111.708,0.167,0.181,0.633,1.116,0.896,0.923
451,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08057-04115,0.009,0.963,0.118,0.444,57.097,111.847,0.111,0.111,0.589,1.006,0.994,0.889
452,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08067-06956,0.009,1.082,0.195,0.444,96.556,111.986,0.111,0.111,0.589,1.087,0.920,0.897
453,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08100-03668,0.008,1.535,0.216,0.472,50.889,112.458,0.125,0.097,0.435,1.601,0.625,0.800
454,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08115-04127,0.046,0.942,0.215,1.083,57.194,112.583,0.250,0.250,0.496,1.058,0.945,0.904
455,Result of BEFORE_GA3_A1 Region1_Merged_RAW_ch01.tif:08122-08239,0.001,1.469,0.209,0.167,114.417,112.778,0.028,0.056,0.611,1.936,0.517,0.933
