 ,Label,Area,Mean,StdDev,Min,Max,Perim.
991,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03524-07384,6.975,2.777,0.252,2.417,3.364,9.809
992,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03533-06114,49.648,1.819,0.257,1.368,2.471,28.897
993,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03543-08907,32.415,1.946,0.372,1.115,3.000,21.430
994,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03549-07910,8.206,2.861,0.319,2.267,3.538,10.185
995,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03567-09071,47.596,2.430,0.575,1.290,3.816,25.274
996,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03590-08198,21.336,1.378,0.249,0.854,1.962,16.370
997,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03613-04613,9.027,2.303,0.276,1.889,2.765,10.715
998,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03630-04643,47.186,2.384,0.600,1.158,4.083,26.335
999,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03659-10871,28.722,2.349,0.491,1.211,3.556,19.463
1000,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03658-03510,66.060,2.707,0.840,1.059,4.522,30.398
1001,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03674-12279,4.103,2.153,0.425,1.429,2.800,7.998
1002,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03701-07591,73.446,2.089,0.304,1.346,2.760,31.679
1003,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03713-11192,8.617,2.679,0.393,2.167,3.875,10.715
1004,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03741-03879,18.464,2.486,0.382,1.545,3.111,15.995
1005,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03754-05825,62.368,2.623,0.616,1.429,4.267,29.117
1006,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03767-04020,11.489,2.142,0.253,1.750,2.750,13.963
1007,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03786-07502,29.953,2.491,0.486,1.611,3.524,19.994
1008,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03790-04668,42.262,1.799,0.558,0.946,3.333,23.837
1009,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03805-04896,6.565,2.517,0.522,1.783,3.417,8.528
1010,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03821-04859,7.796,2.127,0.293,1.467,2.571,9.809
1011,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03828-04172,13.951,1.470,0.285,0.892,2.235,13.277
1012,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03841-08502,0.821,2.333,0.660,1.867,2.800,3.624
1013,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03838-11053,36.928,2.394,0.374,1.556,3.077,23.242
1014,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03868-10580,6.975,1.865,0.383,1.333,2.600,11.621
1015,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03873-07585,9.848,1.869,0.315,1.375,2.500,10.715
1016,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03875-06301,62.778,2.496,0.539,1.333,4.111,29.648
1017,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03881-09896,6.565,2.672,0.498,2.000,3.727,10.185
1018,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03895-10563,34.877,2.150,0.393,1.188,3.100,22.931
1019,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03900-05360,25.850,2.566,0.553,1.615,3.800,18.713
1020,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03912-10676,27.491,2.352,0.407,1.550,3.333,18.933
1021,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03937-05224,30.773,2.325,0.789,1.275,5.143,20.369
1022,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03944-09978,34.056,2.163,0.459,1.450,3.556,25.274
1023,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03954-09796,41.442,2.206,0.858,0.979,5.000,23.837
1024,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03986-03231,0.410,1.800,0.000,1.800,1.800,2.562
1025,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03980-10124,60.726,2.067,0.539,1.172,3.541,28.211
1026,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03986-07052,7.386,2.681,0.465,2.000,3.667,9.809
1027,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03989-03235,0.821,3.733,0.908,3.091,4.375,3.843
1028,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03988-09156,32.415,2.435,0.416,1.500,3.421,20.744
1029,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03988-07568,44.314,2.299,0.579,0.886,3.385,26.024
1030,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03990-03231,27.491,2.680,0.390,1.933,4.375,25.804
1031,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:03999-07617,2.052,3.102,0.413,2.600,3.625,4.905
1032,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04002-06033,15.592,2.998,0.413,2.000,3.889,17.432
1033,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04003-07630,41.031,3.047,0.662,1.500,4.462,23.837
1034,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04011-07612,3.283,2.490,0.441,1.857,3.143,6.716
1035,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04018-02987,17.643,2.644,0.416,1.929,3.667,14.934
1036,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04028-07533,1.231,2.556,0.401,2.222,3.000,3.624
1037,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04034-06770,106.271,2.267,0.379,1.182,3.333,38.926
1038,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04043-02557,4.924,3.260,0.324,2.750,3.778,7.622
1039,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04049-05814,26.670,2.611,0.379,1.750,3.750,20.900
1040,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04061-09714,1.641,2.554,0.324,2.125,2.875,5.124
1041,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04065-09702,66.881,3.321,1.044,1.231,6.080,31.459
1042,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04069-10344,26.670,2.870,0.719,1.667,4.850,19.463
1043,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04083-11555,35.287,2.450,0.396,1.571,3.600,22.025
1044,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04086-11591,9.437,1.757,0.312,1.192,2.286,11.466
1045,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04094-06687,6.155,1.867,0.331,1.333,2.286,9.434
1046,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04115-03995,37.338,2.444,0.683,1.033,3.978,22.025
1047,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04122-09890,33.235,1.720,0.491,1.095,3.333,33.051
1048,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04121-03089,41.442,1.744,0.298,1.125,2.706,30.178
1049,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04135-04601,32.004,2.287,0.505,1.053,3.476,21.430
1050,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04136-04328,55.392,2.286,0.459,1.222,3.429,27.305
1051,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04160-09065,75.498,3.202,1.172,1.250,6.211,32.210
1052,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04194-10126,33.646,2.797,0.507,1.700,4.059,20.744
1053,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04226-10074,30.773,2.112,0.583,1.121,3.404,21.275
1054,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04229-11253,35.697,2.471,0.691,0.821,3.707,22.025
1055,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04231-10557,35.287,2.599,0.873,1.125,4.571,22.181
1056,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04231-09663,100.116,2.550,0.632,1.308,4.786,47.455
1057,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04244-05212,0.821,2.071,0.101,2.000,2.143,3.843
1058,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04244-06960,0.821,2.800,0.424,2.500,3.100,3.843
1059,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04245-05210,3.693,2.341,0.192,1.933,2.538,6.716
1060,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04246-05214,0.821,2.042,0.295,1.833,2.250,3.624
1061,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04248-09449,0.821,2.517,0.259,2.333,2.700,3.843
1062,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04247-05478,73.856,2.396,0.470,1.435,3.900,32.741
1063,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04267-04095,50.879,2.567,0.633,1.500,4.640,26.399
1064,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04293-03155,18.874,1.943,0.266,1.200,2.588,16.526
1065,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04307-06701,96.424,2.211,0.380,1.235,3.417,37.490
1066,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04316-07839,0.410,1.600,0.000,1.600,1.600,2.562
1067,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04318-08256,27.491,2.619,0.668,1.238,4.200,20.524
1068,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04317-07839,59.085,2.413,0.873,1.087,4.818,40.207
1069,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04347-04956,18.054,2.093,0.347,1.375,2.800,15.995
1070,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04367-08399,34.466,2.509,0.492,1.455,4.000,23.837
1071,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04374-10272,29.132,2.645,0.491,1.625,3.909,19.463
1072,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04466-09837,48.417,1.644,0.278,1.167,2.733,25.649
1073,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04481-11778,2.052,1.690,0.192,1.500,2.000,4.905
1074,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04484-08374,26.260,2.262,0.461,1.300,3.429,19.994
1075,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04493-06917,0.410,2.375,0.000,2.375,2.375,2.562
1076,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04495-06918,25.029,2.586,0.332,1.889,3.333,27.241
1077,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04511-04095,19.695,2.623,0.535,1.750,4.429,16.150
1078,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04529-05224,37.338,2.360,0.332,1.824,3.500,24.148
1079,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04536-09305,8.206,2.726,0.338,1.933,3.200,10.715
1080,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04535-03756,89.038,2.590,0.549,1.600,3.889,35.458
1081,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04544-06553,11.078,2.513,0.464,1.636,3.429,12.902
1082,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04579-02964,100.116,2.413,0.396,1.400,3.462,36.959
1083,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04585-06936,9.437,2.708,0.266,2.250,3.500,11.621
1084,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04581-04397,100.527,2.778,0.753,1.364,5.643,37.115
1085,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04586-03941,48.417,2.112,0.507,1.120,3.447,26.180
1086,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04612-09520,0.410,1.615,0.000,1.615,1.615,2.562
1087,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04612-09528,0.410,1.176,0.000,1.176,1.176,2.562
1088,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04612-09532,0.821,1.842,0.365,1.583,2.100,3.624
1089,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04613-09525,3.283,1.017,0.145,0.833,1.278,9.279
1090,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04615-09530,6.975,1.915,0.439,1.263,2.625,12.902
1091,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04610-03306,97.654,2.281,0.443,1.333,3.579,36.428
1092,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04621-07601,15.592,1.943,0.344,1.111,2.571,14.339
1093,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04626-10184,39.800,2.825,0.943,1.375,5.000,23.307
1094,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04632-04611,24.208,2.295,0.394,1.529,3.571,18.557
1095,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04659-07016,17.643,2.111,0.239,1.706,2.636,18.337
1096,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04665-09252,18.464,2.090,0.307,1.692,2.824,15.464
1097,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04664-11930,57.854,2.654,0.394,1.846,3.727,27.991
1098,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04706-06266,31.184,1.136,0.188,0.821,1.800,20.369
1099,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04718-04448,43.083,2.559,0.568,1.421,4.333,24.368
1100,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04749-08977,27.901,2.409,0.633,0.967,3.680,18.713
1101,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04753-09582,25.029,1.751,0.239,1.261,2.444,18.557
1102,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04776-07779,0.410,1.182,0.000,1.182,1.182,2.562
1103,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04775-07785,1.641,1.288,0.186,1.120,1.474,5.435
1104,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04779-07777,6.155,1.358,0.305,0.962,2.000,13.058
1105,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04781-07782,5.744,1.181,0.144,1.000,1.450,13.433
1106,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04798-09142,15.182,2.326,0.554,1.450,3.474,13.653
1107,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04827-09739,54.161,3.236,0.834,1.647,5.125,27.836
1108,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04828-02766,58.264,3.083,0.537,2.118,4.692,28.211
1109,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04848-07743,6.155,2.445,0.325,1.778,2.889,8.903
1110,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04848-07109,31.184,3.326,0.673,1.857,4.944,20.744
1111,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04853-02774,24.208,2.697,0.548,1.643,4.308,18.182
1112,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04857-06506,58.675,2.359,0.327,1.643,4.000,29.648
1113,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04872-06911,51.289,1.646,0.398,0.939,2.929,34.177
1114,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04892-07324,61.957,2.901,0.457,1.600,4.333,30.709
1115,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04902-07871,1.641,2.322,0.685,1.700,3.143,5.124
1116,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04904-09490,6.975,2.167,0.432,1.400,3.200,9.434
1117,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04916-02895,20.105,1.889,0.409,1.070,2.621,15.995
1118,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04919-03430,0.410,3.333,0.000,3.333,3.333,2.562
1119,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04950-04120,27.081,1.930,0.367,1.296,3.200,19.683
1120,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04970-02822,47.596,2.299,0.641,1.056,4.000,25.649
1121,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:04973-04711,26.260,2.736,0.566,1.778,4.273,19.088
1122,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05002-08471,32.004,1.956,0.272,1.320,2.517,20.744
1123,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05010-07397,10.258,2.169,0.365,1.647,3.071,11.621
1124,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05013-02597,0.410,2.143,0.000,2.143,2.143,2.562
1125,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05004-04250,89.448,2.359,0.500,1.071,3.556,43.611
1126,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05011-04430,50.468,2.016,0.351,1.353,3.133,27.305
1127,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05011-07743,52.520,1.594,0.198,1.167,2.176,26.930
1128,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05026-04142,4.513,1.355,0.212,1.033,1.842,8.528
1129,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05045-07885,65.240,2.997,0.788,1.467,5.071,30.178
1130,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05065-06749,49.238,2.763,0.392,2.000,4.000,26.180
1131,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05099-07941,17.643,2.664,0.456,1.500,3.615,15.089
1132,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05124-03821,1.641,2.924,0.437,2.500,3.429,5.124
1133,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05130-03824,34.056,1.963,0.426,1.158,3.000,27.836
1134,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05136-04270,40.211,3.067,0.650,1.769,5.083,22.931
1135,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05151-10207,50.879,2.830,0.661,1.421,4.150,26.399
1136,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05150-07162,73.856,1.948,0.312,1.160,2.800,31.304
1137,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05165-05288,17.233,2.842,0.494,1.833,4.500,15.464
1138,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05214-09649,0.821,2.726,0.623,2.286,3.167,3.843
1139,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05218-10173,2.052,1.972,0.447,1.556,2.625,5.435
1140,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05225-07501,17.233,2.026,0.349,1.393,2.667,14.559
1141,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05222-05309,106.681,2.655,0.622,1.500,4.778,38.396
1142,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05243-04544,1.231,2.238,0.459,1.714,2.571,3.624
1143,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05263-08458,16.823,2.775,0.534,1.824,3.929,15.245
1144,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05262-09982,37.338,2.457,0.518,1.516,3.840,23.087
1145,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05278-05216,30.363,2.473,0.511,1.579,4.200,19.994
1146,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05285-03103,12.720,2.468,0.308,1.750,2.941,12.902
1147,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05305-08401,11.489,2.141,0.292,1.545,2.727,12.902
1148,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05335-09963,7.796,2.663,0.420,1.812,3.778,9.809
1149,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05337-05295,105.450,2.746,0.415,1.923,4.000,39.677
1150,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05346-07977,27.491,2.539,0.385,1.789,3.714,19.088
1151,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05368-03509,14.771,2.494,0.380,1.889,3.643,14.339
1152,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05399-03123,0.410,2.000,0.000,2.000,2.000,2.562
1153,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05414-10641,2.052,2.690,0.637,1.786,3.556,5.435
1154,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05443-06974,3.693,2.811,0.330,2.231,3.300,6.716
1155,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05455-04122,27.081,2.189,0.396,1.235,2.941,18.557
1156,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05465-04233,0.410,2.700,0.000,2.700,2.700,2.562
1157,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05475-07527,10.258,2.947,0.491,2.000,3.909,12.372
1158,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05472-04244,141.558,2.070,0.514,0.840,4.889,57.264
1159,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05486-04252,0.821,1.819,0.148,1.714,1.923,3.843
1160,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05494-03185,29.543,2.899,0.721,1.727,4.778,20.369
1161,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05501-07345,76.729,2.452,0.353,1.529,3.438,32.585
1162,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05502-04715,63.598,2.846,0.492,1.800,4.250,30.554
1163,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05524-09662,28.312,2.783,0.642,1.500,4.182,19.838
1164,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05578-07460,49.648,2.697,0.577,1.357,4.222,26.024
1165,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05588-07754,11.489,2.478,0.352,1.857,3.286,11.996
1166,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05590-04753,11.489,2.432,0.288,1.778,3.000,12.902
1167,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05592-03553,10.668,2.677,0.307,2.154,3.400,11.996
1168,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05622-09754,0.410,2.900,0.000,2.900,2.900,2.562
1169,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05619-06258,77.139,2.664,0.842,1.222,4.594,32.585
1170,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05620-10116,36.108,3.452,0.880,1.833,5.182,22.711
1171,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05631-09654,3.283,2.223,0.507,1.450,2.769,6.716
1172,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05645-09728,8.206,2.324,0.362,1.812,3.000,12.372
1173,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05642-09762,100.937,2.313,0.691,1.120,4.233,44.957
1174,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05649-10025,31.594,2.347,0.465,1.353,3.438,20.369
1175,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05654-09607,5.744,1.759,0.158,1.429,2.000,9.434
1176,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05657-09764,2.872,2.426,0.318,1.923,3.000,5.435
1177,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05658-08359,42.673,1.890,0.294,0.972,2.552,25.118
1178,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05663-04112,81.242,2.334,1.025,0.912,6.182,33.646
1179,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05715-04809,103.399,2.440,0.479,1.273,4.056,38.551
1180,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05728-09149,70.984,1.808,0.527,0.960,3.636,33.491
1181,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05741-05393,23.798,2.284,0.357,1.462,3.182,17.651
1182,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05741-07202,22.157,2.702,0.653,1.455,4.200,17.432
1183,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05760-07549,15.592,2.221,0.430,1.500,3.100,14.559
1184,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05777-10259,23.798,2.480,0.823,1.333,5.364,17.651
1185,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05780-05122,20.926,2.326,0.326,1.750,3.300,16.901
1186,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05784-08625,0.410,2.154,0.000,2.154,2.154,2.562
1187,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05782-10324,20.926,2.285,0.433,1.750,3.444,16.901
1188,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05825-04172,0.410,1.600,0.000,1.600,1.600,2.562
1189,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05829-04172,0.410,1.227,0.000,1.227,1.227,2.562
1190,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05828-04170,14.361,1.265,0.173,0.966,1.565,22.867
1191,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05869-06028,9.027,3.281,0.499,2.455,4.111,11.090
1192,slice0002_Result of After_GA3_B4 Region1_Merged_RAW_ch01.tif:05886-09169,9.437,2.335,0.289,2.000,3.000,11.090
