 ,Label,Area,Mean,StdDev,Min,Max,Perim.
808,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04519-02957,71.805,1.260,0.200,0.786,1.812,31.679
809,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04523-03080,57.033,1.783,0.281,1.143,2.727,28.897
810,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04527-06182,9.437,1.163,0.088,1.000,1.350,12.527
811,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04552-07218,0.410,1.875,0.000,1.875,1.875,2.562
812,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04553-07216,4.513,1.448,0.240,1.167,2.000,9.434
813,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04562-04572,6.155,1.699,0.149,1.444,2.000,8.528
814,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04581-04783,61.957,1.456,0.254,0.714,2.091,30.178
815,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04607-07145,17.233,2.057,0.417,1.143,3.000,14.714
816,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04621-10198,3.693,1.992,0.184,1.833,2.444,7.622
817,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04626-03578,16.823,0.746,0.072,0.618,0.960,17.807
818,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04626-05227,73.856,1.262,0.159,0.926,1.875,33.271
819,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04641-03676,6.975,1.357,0.154,1.056,1.625,10.715
820,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04680-05157,19.695,1.102,0.165,0.724,1.474,16.901
821,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04697-08624,12.720,1.776,0.206,1.412,2.231,13.808
822,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04699-02627,52.930,1.156,0.179,0.649,1.548,27.305
823,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04711-08499,21.336,2.112,0.344,1.400,3.118,17.276
824,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04711-06109,27.901,1.810,0.351,1.000,2.583,19.463
825,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04713-03894,42.262,1.382,0.189,1.000,1.895,25.429
826,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04738-06359,2.052,0.914,0.121,0.793,1.040,4.905
827,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04740-03287,14.361,1.069,0.129,0.885,1.474,14.339
828,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04745-01856,56.623,1.429,0.257,0.897,2.167,28.897
829,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04809-09923,68.112,1.270,0.192,0.862,1.706,30.554
830,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04819-04907,59.085,1.705,0.255,1.111,2.500,29.117
831,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04833-07556,45.545,2.086,0.512,1.000,3.115,24.588
832,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04854-02374,10.258,1.581,0.308,1.071,2.375,13.433
833,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04855-06718,22.157,1.403,0.339,0.741,2.114,18.182
834,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04891-04940,69.753,1.466,0.210,0.962,1.900,31.615
835,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04898-08197,53.751,1.900,0.527,1.000,3.133,26.555
836,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04914-04849,51.699,1.271,0.179,0.857,1.944,28.677
837,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04924-05937,15.182,1.329,0.147,1.071,1.591,13.808
838,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04929-09052,29.953,1.750,0.303,0.923,2.455,20.214
839,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04944-02448,5.334,0.925,0.124,0.667,1.111,9.809
840,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04973-01801,42.262,2.089,0.354,1.176,3.182,24.898
841,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:04990-05660,20.516,1.178,0.138,0.909,1.474,17.962
842,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05023-07849,18.054,1.766,0.188,1.294,2.188,16.526
843,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05040-11118,0.410,1.786,0.000,1.786,1.786,2.562
844,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05041-11121,0.410,2.000,0.000,2.000,2.000,2.562
845,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05039-11117,12.720,1.678,0.230,1.333,2.167,15.245
846,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05048-06802,80.421,1.078,0.150,0.643,1.421,32.365
847,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05058-08984,2.872,1.676,0.234,1.444,2.071,7.622
848,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05107-01805,45.545,1.587,0.282,1.000,2.259,24.368
849,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05105-06857,61.957,1.069,0.178,0.677,1.933,29.803
850,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05117-09473,15.592,1.565,0.239,1.227,2.235,16.150
851,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05146-08573,2.462,1.710,0.182,1.538,2.000,7.247
852,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05147-03791,33.235,1.175,0.148,0.808,1.500,22.025
853,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05158-08860,50.468,1.383,0.326,0.775,2.091,25.494
854,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05181-10085,42.673,2.098,0.414,0.900,3.167,24.368
855,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05198-09405,0.410,2.125,0.000,2.125,2.125,2.562
856,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05206-08132,1.641,1.468,0.204,1.222,1.667,4.529
857,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05204-09138,41.442,1.856,0.328,1.042,2.682,24.368
858,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05212-09470,3.693,1.118,0.135,1.000,1.438,13.277
859,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05216-09491,0.410,1.056,0.000,1.056,1.056,2.562
860,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05219-09481,69.753,1.107,0.230,0.654,2.000,49.486
861,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05254-07214,33.646,1.469,0.361,0.962,2.500,22.556
862,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05263-05019,23.388,1.838,0.338,1.250,2.600,17.121
863,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05271-04103,4.513,2.228,0.309,1.800,2.727,11.246
864,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05274-04101,2.872,2.003,0.300,1.714,2.545,7.622
865,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05286-09391,10.668,1.845,0.341,1.375,2.750,12.902
866,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05290-03042,2.052,1.712,0.201,1.471,1.929,4.905
867,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05287-01430,37.338,1.647,0.211,1.130,2.409,23.462
868,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05296-10665,55.392,1.911,0.432,0.938,3.474,27.461
869,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05309-06665,0.821,0.703,0.004,0.700,0.706,3.843
870,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05310-06670,0.821,0.763,0.006,0.759,0.767,3.843
871,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05310-06668,1.231,0.672,0.074,0.595,0.743,4.529
872,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05313-06665,0.410,0.537,0.000,0.537,0.537,2.562
873,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05318-06651,2.462,1.097,0.116,0.880,1.200,5.811
874,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05314-06665,32.825,0.966,0.215,0.625,1.625,37.050
875,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05327-06601,0.410,0.909,0.000,0.909,0.909,2.562
876,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05331-07799,28.722,1.747,0.340,1.222,4.000,19.838
877,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05363-10301,27.491,1.916,0.351,1.250,3.125,18.777
878,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05367-07887,40.211,1.831,0.426,1.000,3.118,23.462
879,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05374-02041,57.854,2.337,0.459,1.438,3.529,28.897
880,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05391-01343,0.410,1.750,0.000,1.750,1.750,2.562
881,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05425-06432,63.598,1.774,0.296,1.100,2.714,29.648
882,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05431-03168,37.749,1.375,0.298,0.778,2.057,22.336
883,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05441-09207,19.285,2.006,0.246,1.571,2.600,15.995
884,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05448-07828,11.489,1.804,0.294,1.389,2.538,11.996
885,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05470-03169,1.231,2.407,0.160,2.222,2.500,3.624
886,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05486-08112,5.334,1.330,0.249,1.000,1.909,11.246
887,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05488-06672,68.112,1.204,0.203,0.651,1.708,30.554
888,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05496-10099,17.643,2.812,0.499,1.923,4.200,15.464
889,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05532-08734,19.285,1.480,0.155,1.130,1.900,18.713
890,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05549-07904,41.852,1.366,0.313,0.614,2.077,23.462
891,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05568-06202,57.854,1.456,0.342,0.727,2.333,28.586
892,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05573-08769,39.390,1.381,0.200,1.000,1.842,22.556
893,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05589-04423,53.341,1.895,0.588,0.857,3.400,26.555
894,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05594-06514,50.879,1.128,0.111,0.833,1.407,26.555
895,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05613-09555,38.980,1.270,0.188,0.852,1.833,22.711
896,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05651-10423,1.231,1.213,0.067,1.154,1.286,4.529
897,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05650-03257,46.365,1.109,0.154,0.730,1.630,26.775
898,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05648-10648,76.318,0.750,0.074,0.569,0.947,32.210
899,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05656-10422,0.410,1.471,0.000,1.471,1.471,2.562
900,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05661-04133,55.803,1.374,0.176,1.000,1.944,28.367
901,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05665-06926,16.823,1.012,0.235,0.700,1.583,21.430
902,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05670-06936,14.361,1.723,0.348,0.923,2.429,14.714
903,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05676-00837,34.056,1.357,0.170,0.964,1.684,21.430
904,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05692-06576,69.753,0.887,0.192,0.525,1.562,30.773
905,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05699-11289,38.980,1.587,0.557,0.714,2.741,22.776
906,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05704-05244,5.744,2.814,0.563,1.833,3.667,8.903
907,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05702-10726,46.776,0.806,0.152,0.559,1.350,26.180
908,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05708-06742,113.246,2.230,0.647,1.077,3.786,40.363
909,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05737-08808,0.410,1.263,0.000,1.263,1.263,2.562
910,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05734-09937,75.498,1.257,0.178,0.880,1.909,34.022
911,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05746-08659,19.285,1.489,0.324,0.950,2.308,15.840
912,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05746-05254,47.186,1.854,0.324,1.143,2.875,26.710
913,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05787-08219,1.231,1.260,0.112,1.182,1.389,5.435
914,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05794-04628,6.565,2.153,0.348,1.500,3.000,10.340
915,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05817-06162,0.410,1.111,0.000,1.111,1.111,2.562
916,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05819-06155,50.468,1.779,0.523,0.700,3.000,28.211
917,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05830-12158,1.231,2.100,0.173,2.000,2.300,4.905
918,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05831-00464,15.182,2.328,0.272,1.769,2.900,14.714
919,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05837-08974,40.621,1.566,0.184,1.100,2.000,26.180
920,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05857-01766,13.130,2.632,0.619,1.833,5.000,12.902
921,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05861-09069,0.410,1.889,0.000,1.889,1.889,2.562
922,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05865-03248,20.926,1.093,0.371,0.611,2.300,16.526
923,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05894-04259,40.211,1.693,0.294,1.095,2.556,23.087
924,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05899-03387,10.258,1.554,0.222,1.125,1.923,11.090
925,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05917-06031,8.206,1.551,0.286,1.000,2.000,11.090
926,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05918-08595,21.747,0.728,0.132,0.562,1.083,17.962
927,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05923-02413,38.569,1.672,0.404,0.789,2.423,22.556
928,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05947-05916,14.771,1.449,0.188,1.000,1.889,13.653
929,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05979-08693,0.410,1.778,0.000,1.778,1.778,2.562
930,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05980-08691,4.513,1.894,0.417,1.273,2.500,7.622
931,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05980-09340,58.264,1.178,0.159,0.828,1.667,27.991
932,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:05990-07041,29.953,1.019,0.148,0.686,1.429,21.275
933,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06011-04268,26.670,1.005,0.193,0.679,1.667,21.275
934,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06014-07167,5.334,1.216,0.150,0.875,1.500,12.682
935,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06026-11329,54.572,1.095,0.210,0.686,1.571,27.461
936,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06056-10197,0.410,1.278,0.000,1.278,1.278,2.562
937,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06053-02521,20.926,1.628,0.163,1.294,1.929,17.587
938,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06064-05971,23.388,1.284,0.233,0.875,2.200,17.276
939,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06123-05404,15.592,1.656,0.223,1.333,2.333,20.149
940,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06152-10078,11.899,1.899,0.298,1.500,2.500,11.996
941,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06153-10854,38.569,1.395,0.240,0.824,2.000,22.931
942,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06174-10176,18.464,1.562,0.242,1.095,2.133,15.620
943,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06169-01519,109.143,1.689,0.393,0.933,2.733,38.926
944,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06184-06516,0.410,1.278,0.000,1.278,1.278,2.562
945,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06185-06512,23.388,1.117,0.143,0.810,1.500,18.868
946,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06207-08489,0.821,1.657,0.081,1.600,1.714,3.843
947,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06210-11337,44.314,1.101,0.151,0.774,1.464,25.274
948,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06215-10797,32.004,1.557,0.287,0.947,2.316,20.744
949,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06247-02271,17.643,1.734,0.331,1.200,2.857,14.934
950,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06256-03233,38.159,1.223,0.136,0.923,1.583,27.241
951,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06267-11467,2.462,1.287,0.113,1.176,1.500,5.811
952,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06289-06121,35.697,0.763,0.110,0.528,1.062,34.708
953,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06292-07586,6.975,0.720,0.103,0.556,0.933,10.715
954,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06296-06130,4.924,0.939,0.096,0.800,1.048,8.903
955,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06292-01977,118.170,1.058,0.167,0.553,1.537,40.738
956,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06301-06126,2.462,0.819,0.090,0.741,0.952,8.153
957,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06313-06718,1.641,2.068,0.087,2.000,2.182,5.435
958,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06316-06803,60.726,1.292,0.190,0.897,1.844,28.211
959,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06330-09642,61.957,0.972,0.136,0.588,1.281,28.742
960,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06339-08827,19.285,2.156,0.669,1.036,3.966,16.901
961,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06348-12206,11.078,1.374,0.184,1.091,1.778,14.714
962,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06352-01883,64.829,1.359,0.224,0.786,1.914,29.868
963,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06361-02521,84.524,0.801,0.141,0.585,1.381,35.303
964,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06373-04051,26.260,1.883,0.266,1.400,2.900,19.463
965,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06374-02984,80.832,1.292,0.247,0.735,2.045,33.116
966,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06376-10831,63.188,1.068,0.166,0.632,1.619,29.337
967,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06407-08959,23.388,2.048,0.439,1.471,4.571,18.182
968,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06433-07156,12.309,1.353,0.215,0.957,1.824,13.433
969,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06443-06532,20.516,1.522,0.207,1.150,2.056,16.370
970,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06449-01605,25.850,1.432,0.373,0.929,2.444,19.088
971,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06447-07264,61.957,1.229,0.191,0.800,1.727,28.742
972,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06459-07431,0.821,2.653,0.137,2.556,2.750,3.843
973,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06461-06910,3.693,1.446,0.258,1.188,2.000,9.434
974,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06472-09063,33.646,1.969,0.318,1.211,2.714,22.181
975,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06485-02840,30.363,1.384,0.256,0.944,2.154,19.463
976,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06515-08501,46.365,0.829,0.111,0.581,1.167,24.743
977,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06517-06888,48.827,1.487,0.256,0.962,2.120,26.180
978,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06513-04784,116.529,1.086,0.169,0.590,1.483,40.052
979,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06522-04201,25.029,2.041,0.396,1.312,2.867,18.182
980,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06529-10770,10.668,1.300,0.151,1.000,1.588,15.089
981,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06531-07239,9.437,1.037,0.172,0.750,1.400,16.526
982,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06565-05469,40.211,1.323,0.211,0.833,1.783,23.462
983,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06588-05068,16.413,1.903,0.244,1.294,2.417,14.339
984,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06605-07933,23.388,1.145,0.171,0.821,1.556,18.713
985,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06636-04096,9.437,0.951,0.142,0.700,1.286,14.339
986,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06637-07622,71.394,1.271,0.224,0.731,1.800,35.147
987,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06643-08188,16.823,1.336,0.199,0.926,1.778,15.620
988,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06642-04235,44.724,1.739,0.229,1.222,2.333,25.804
989,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06644-08654,26.670,1.162,0.133,0.926,1.524,20.369
990,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06670-05965,9.027,1.484,0.229,1.182,1.941,11.466
991,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06675-03666,75.498,1.669,0.275,1.000,2.333,32.585
992,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06708-10884,29.543,1.625,0.276,1.037,2.250,19.088
993,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06712-03008,77.139,1.409,0.351,0.615,2.276,32.210
994,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06722-04826,20.926,1.680,0.210,1.294,2.308,16.370
995,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06742-02800,39.800,0.892,0.098,0.659,1.211,23.462
996,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06747-09359,32.415,1.340,0.182,1.000,1.840,20.214
997,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06752-05438,7.386,0.674,0.082,0.568,0.871,9.434
998,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06761-10522,24.208,0.947,0.102,0.667,1.185,19.088
999,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06775-10557,31.184,2.308,0.412,1.438,3.333,19.994
1000,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06783-08494,30.363,1.434,0.271,1.000,2.625,20.369
1001,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06797-02196,18.874,1.402,0.323,0.833,2.200,16.526
1002,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06799-05582,21.747,1.176,0.124,0.900,1.409,17.121
1003,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06808-08749,5.744,1.744,0.246,1.333,2.125,8.903
1004,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06830-01685,21.336,1.843,0.303,1.333,2.625,16.746
1005,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06851-10422,13.130,1.967,0.290,1.286,2.643,13.277
1006,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06855-07670,32.004,1.754,0.287,1.083,2.438,21.275
1007,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06857-05128,134.172,1.196,0.168,0.786,1.788,45.798
1008,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06882-07002,84.935,1.024,0.287,0.603,2.364,34.397
1009,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06891-08427,62.368,1.711,0.449,0.750,2.789,33.646
1010,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06911-10486,0.410,0.625,0.000,0.625,0.625,2.562
1011,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06908-07199,82.883,1.777,0.370,1.000,2.789,35.238
1012,slice0002_Result of After_GA3_A2 Region1_Merged_RAW_ch01.tif:06923-06889,7.386,1.768,0.279,1.300,2.333,9.809
