 ,Label,Area,Mean,StdDev,Min,Max,Perim.
2797,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:12083-04593,26.670,1.778,0.534,1.034,4.222,19.088
2798,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:12193-04743,19.695,3.483,1.114,1.273,6.133,16.526
2799,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:12213-05865,39.390,3.010,0.778,1.500,5.200,22.556
2800,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:12247-07068,23.388,3.308,0.895,1.750,5.000,18.182
2801,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:12520-05356,70.163,1.991,0.656,1.024,4.375,31.679
2802,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:12767-01882,26.670,2.639,0.606,1.750,4.833,19.088
2803,slice0005_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06491-06491,61001221.947,1.033,0.131,0.000,11.000,33264.108
2804,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:00201-12141,2.872,2.339,0.320,1.875,2.833,5.811
2805,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:00583-06384,102.578,3.193,0.841,1.750,5.684,37.490
2806,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:00739-12266,47.186,2.513,0.623,1.200,4.348,25.118
2807,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:01199-06155,23.388,3.164,1.240,1.394,7.143,17.807
2808,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02069-04243,15.592,2.341,0.377,1.444,3.222,14.183
2809,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02100-04266,35.697,2.483,0.505,1.474,3.882,22.181
2810,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02292-04077,14.361,2.329,0.420,1.529,3.077,15.245
2811,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02407-03722,0.821,2.875,0.530,2.500,3.250,3.843
2812,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02461-03815,34.877,2.706,0.631,1.611,4.158,22.025
2813,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02469-03773,11.078,2.561,0.311,1.733,3.167,12.372
2814,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02548-03793,5.334,2.779,0.302,2.364,3.333,7.998
2815,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02709-03862,78.370,1.805,0.446,0.875,2.711,32.210
2816,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02717-06152,19.285,2.068,0.305,1.429,2.700,19.619
2817,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02759-03409,23.388,2.888,0.657,1.500,4.143,17.432
2818,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02798-03244,40.621,2.311,0.637,1.200,3.459,23.462
2819,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02863-03642,18.874,2.955,0.645,1.818,4.273,15.464
2820,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:02927-03242,6.975,2.080,0.183,1.833,2.500,9.279
2821,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03008-12390,16.413,2.217,0.310,1.500,2.933,14.183
2822,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03126-03348,27.491,2.397,0.469,1.400,4.273,19.619
2823,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03234-05813,48.417,2.793,0.792,1.478,4.875,28.742
2824,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03271-10406,14.771,2.357,0.549,1.375,3.667,14.183
2825,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03350-09440,24.619,2.374,0.518,1.467,3.833,18.557
2826,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03453-03337,56.213,2.888,0.569,1.526,4.235,27.836
2827,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03537-09550,2.462,2.813,0.288,2.455,3.182,5.811
2828,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03566-03107,11.078,3.396,0.435,2.727,4.333,14.714
2829,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03578-09066,27.081,1.919,0.500,1.077,3.100,18.933
2830,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03608-09055,45.134,2.463,0.709,1.043,3.814,24.743
2831,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03611-05316,16.002,2.517,0.533,1.417,4.429,15.089
2832,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03645-05356,43.903,2.152,0.448,1.000,3.357,24.148
2833,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03656-09751,69.343,2.576,0.420,1.529,3.667,33.116
2834,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03725-06325,21.747,2.498,0.315,1.778,3.333,17.651
2835,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03786-05610,17.643,2.067,0.372,1.312,2.667,15.464
2836,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03785-06587,42.262,2.407,0.579,1.240,3.717,24.588
2837,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03787-05624,76.729,2.527,0.635,1.312,4.250,32.365
2838,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03819-09405,22.978,2.181,0.691,1.222,4.000,18.182
2839,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03821-06300,16.823,2.654,0.362,1.714,3.438,14.934
2840,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03892-04591,0.410,2.000,0.000,2.000,2.000,2.562
2841,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03892-04595,6.155,2.036,0.303,1.667,2.714,11.776
2842,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03890-02958,112.015,2.628,0.542,1.632,4.462,41.799
2843,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03898-06016,13.130,2.228,0.523,1.385,3.067,13.277
2844,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03916-10423,14.361,2.126,0.348,1.364,2.727,13.433
2845,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03937-06219,3.283,2.613,0.447,2.125,3.333,5.811
2846,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03946-03276,9.027,3.039,0.441,2.400,4.000,12.527
2847,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03958-01713,77.139,2.153,0.446,0.920,3.375,32.741
2848,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:03993-06736,62.368,2.187,0.431,1.130,3.092,29.117
2849,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04000-08933,36.518,2.802,0.703,1.526,4.905,22.025
2850,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04029-09115,18.464,2.190,0.294,1.600,2.818,15.620
2851,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04035-03425,20.926,1.679,0.318,1.167,2.600,20.149
2852,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04045-06395,27.491,2.683,0.758,1.308,4.235,18.933
2853,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04102-04003,1.231,1.968,0.534,1.556,2.571,3.624
2854,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04155-05015,86.986,2.078,0.503,1.031,3.212,34.928
2855,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04176-06428,7.796,1.919,0.253,1.450,2.357,17.056
2856,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04213-05375,34.056,2.354,0.403,1.625,3.500,22.181
2857,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04220-05116,0.410,2.000,0.000,2.000,2.000,2.562
2858,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04222-05115,0.410,2.300,0.000,2.300,2.300,2.562
2859,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04244-03662,36.928,2.347,0.547,1.419,4.222,22.025
2860,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04262-06911,17.233,2.770,0.479,2.083,4.200,16.746
2861,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04274-03738,17.643,2.095,0.542,1.259,3.250,15.620
2862,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04289-05384,33.235,2.755,0.603,1.400,3.900,21.120
2863,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04290-09532,18.464,3.427,0.633,2.364,5.125,15.089
2864,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04334-10677,5.334,2.159,0.337,1.429,2.833,8.528
2865,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04405-02925,9.027,2.678,0.342,1.917,3.273,10.185
2866,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04444-04219,1.231,2.071,0.371,1.857,2.500,4.529
2867,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04451-09053,26.260,2.904,0.718,1.700,4.625,18.713
2868,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04454-04177,67.291,2.302,0.721,1.107,3.746,30.554
2869,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04467-03879,13.540,3.117,0.698,1.900,4.800,15.089
2870,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04470-05211,48.827,2.231,0.553,1.300,3.464,27.836
2871,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04486-07192,26.260,3.244,0.834,1.636,4.818,19.463
2872,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04482-04747,86.166,2.410,0.537,1.333,4.000,33.491
2873,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04500-06762,5.334,1.850,0.250,1.571,2.600,9.279
2874,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04501-09664,4.513,2.849,0.276,2.400,3.143,7.622
2875,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04526-07492,23.388,2.185,0.443,1.190,3.619,17.496
2876,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04531-04136,14.771,1.572,0.233,1.227,2.267,14.183
2877,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04537-09244,26.670,2.700,0.548,1.667,4.250,19.463
2878,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04572-03874,2.462,1.426,0.133,1.250,1.600,6.406
2879,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04576-03877,2.052,1.492,0.189,1.278,1.692,6.341
2880,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04599-01692,1.231,2.176,0.181,2.071,2.385,3.624
2881,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04598-09376,7.386,1.392,0.225,1.000,1.867,9.809
2882,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04622-04226,6.565,1.592,0.378,1.067,2.375,9.809
2883,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04627-04334,19.695,1.726,0.352,1.133,2.571,16.526
2884,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04646-04282,0.821,1.528,0.039,1.500,1.556,3.843
2885,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04653-04291,0.410,1.714,0.000,1.714,1.714,2.562
2886,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04654-04288,4.103,1.892,0.176,1.571,2.167,7.998
2887,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04654-07208,7.386,2.202,0.278,1.474,2.583,9.809
2888,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04657-07198,13.951,2.350,0.395,1.474,3.700,15.089
2889,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04676-07046,17.643,2.503,0.623,1.364,3.789,15.089
2890,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04691-01809,6.975,3.048,0.776,2.000,4.714,9.434
2891,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04696-09708,20.516,2.640,0.450,1.636,3.667,17.056
2892,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04699-06944,12.720,2.301,0.314,1.773,3.150,13.808
2893,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04715-05352,21.336,2.845,0.441,2.000,4.000,17.276
2894,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04717-08433,5.334,1.092,0.139,0.923,1.435,10.340
2895,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04728-09359,0.821,2.167,0.236,2.000,2.333,3.843
2896,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04729-09589,18.054,3.367,0.575,2.455,4.667,15.464
2897,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04761-01884,15.592,3.050,0.404,2.417,4.625,15.620
2898,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04775-02076,22.567,2.906,0.872,1.333,5.000,17.276
2899,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04777-04236,9.848,2.301,0.331,1.812,3.167,11.090
2900,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04785-06268,0.821,2.361,0.196,2.222,2.500,3.624
2901,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04783-05718,34.877,1.998,0.319,1.261,2.750,21.120
2902,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04784-05169,71.394,3.147,0.996,1.533,5.625,30.773
2903,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04797-06935,41.031,2.358,0.471,1.320,3.391,23.462
2904,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04801-06908,16.002,2.124,0.491,1.200,3.429,15.089
2905,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04808-05033,61.957,2.431,0.473,1.200,3.812,30.023
2906,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04818-03199,41.852,3.280,0.772,1.714,4.923,23.462
2907,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04824-02102,34.877,2.330,0.752,1.107,4.091,22.711
2908,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04838-02025,10.668,1.708,0.390,1.143,2.417,11.466
2909,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04850-04754,33.646,1.893,0.262,1.346,2.370,21.275
2910,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04855-02862,14.361,2.330,0.459,1.600,3.286,13.433
2911,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04857-02230,13.540,2.677,0.424,2.111,4.000,13.277
2912,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04885-06618,45.545,1.559,0.280,0.936,2.391,30.398
2913,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04903-06295,27.081,1.977,0.345,1.310,2.810,18.713
2914,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04911-08967,75.087,2.442,0.792,1.065,4.911,31.304
2915,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04924-06993,22.978,1.265,0.451,0.786,2.733,17.276
2916,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04926-09972,11.078,2.905,0.505,2.091,4.375,11.841
2917,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04929-05884,34.056,2.321,0.416,1.467,3.600,21.120
2918,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04977-05653,13.540,2.300,0.269,1.714,3.083,13.808
2919,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:04986-06195,21.336,2.230,0.464,1.381,3.115,16.370
2920,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05009-04982,20.926,2.221,0.255,1.778,2.769,16.901
2921,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05021-10623,0.410,1.833,0.000,1.833,1.833,2.562
2922,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05020-06208,42.262,2.571,0.563,1.588,4.071,24.523
2923,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05021-10631,79.601,2.403,0.491,1.421,3.636,35.303
2924,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05029-09528,2.052,1.434,0.271,1.042,1.733,4.905
2925,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05090-06131,25.850,2.360,0.376,1.556,3.312,18.557
2926,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05180-06248,34.056,2.712,0.466,1.625,4.222,21.430
2927,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05206-06209,5.744,1.803,0.244,1.435,2.217,8.528
2928,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05204-02210,36.518,3.153,1.072,1.188,5.818,22.025
2929,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05255-05446,31.594,2.704,0.556,1.800,4.286,20.369
2930,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05284-04189,21.336,1.758,0.439,1.167,3.231,17.651
2931,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05289-06700,9.437,2.128,0.377,1.500,3.000,10.871
2932,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05300-09628,4.103,3.081,0.639,1.786,4.125,6.716
2933,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05322-09400,27.081,2.414,0.436,1.524,3.375,18.933
2934,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05341-09460,32.415,2.935,0.695,1.444,4.722,20.589
2935,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05354-08774,8.206,3.244,0.470,2.400,4.250,10.185
2936,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05423-09229,18.054,1.445,0.155,1.222,1.818,15.089
2937,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05428-02286,20.926,2.815,0.603,1.818,4.300,16.370
2938,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05432-04631,53.341,1.857,0.307,1.214,2.591,28.522
2939,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05556-06468,55.392,1.955,0.308,1.269,2.654,27.305
2940,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05649-01771,0.410,2.000,0.000,2.000,2.000,2.562
2941,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05668-04804,29.132,3.234,0.541,2.231,4.889,19.994
2942,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05684-08505,8.617,2.658,0.501,1.875,3.917,11.090
2943,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05692-05944,11.078,1.986,0.433,1.167,3.200,11.621
2944,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05693-01894,70.163,2.813,0.850,1.300,4.647,31.459
2945,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05751-02328,50.468,2.389,0.555,1.444,4.375,25.649
2946,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05777-01850,31.184,2.775,0.508,1.875,4.500,20.369
2947,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05779-02874,28.312,2.260,0.392,1.381,3.105,19.994
2948,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05879-03422,53.751,2.337,0.415,1.600,3.625,27.305
2949,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05882-03395,57.854,2.564,0.664,1.273,4.429,28.742
2950,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05889-03130,21.336,2.724,0.605,1.600,4.312,17.651
2951,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05887-03341,98.065,2.354,0.613,1.069,4.250,40.802
2952,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05898-02930,16.413,3.203,0.494,2.200,4.250,15.089
2953,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05899-06198,6.975,2.235,0.362,1.786,3.364,9.434
2954,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05908-03031,6.155,1.703,0.225,1.318,2.176,8.903
2955,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05911-05819,25.029,2.750,0.560,1.579,3.889,17.651
2956,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05922-03245,44.724,2.105,0.394,1.333,3.077,24.743
2957,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05945-05949,43.903,2.340,0.581,1.200,3.679,24.212
2958,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05952-06424,22.567,1.397,0.323,0.929,2.364,19.463
2959,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05953-02085,108.323,2.414,0.384,1.556,3.833,43.922
2960,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05991-10526,20.926,1.897,0.440,1.200,2.895,19.243
2961,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:05990-01959,102.578,2.528,0.412,1.667,3.750,37.645
2962,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06000-06482,14.361,1.950,0.393,1.059,2.591,14.183
2963,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06002-10531,22.567,1.992,0.404,1.227,2.800,17.651
2964,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06006-04280,57.854,2.538,0.621,1.300,4.273,28.367
2965,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06012-10528,19.285,1.893,0.360,1.227,2.720,15.995
2966,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06010-04647,58.264,2.657,0.696,1.556,6.750,27.461
2967,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06066-03389,55.392,2.927,0.886,1.500,5.400,28.742
2968,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06078-03212,5.334,2.241,0.302,1.867,2.692,8.903
2969,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06148-05615,38.569,2.679,0.444,1.611,4.077,23.307
2970,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06159-01840,42.673,3.640,1.114,1.583,6.538,23.993
2971,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06163-10901,27.081,2.963,0.469,2.182,4.000,18.557
2972,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06167-05958,61.137,2.278,0.471,1.300,3.391,28.742
2973,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06184-03151,71.394,2.051,0.313,1.364,2.957,37.956
2974,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06197-10333,5.744,2.795,0.502,2.067,3.833,7.998
2975,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06223-05702,8.206,2.400,0.472,1.750,3.125,9.809
2976,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06227-10482,32.415,2.210,0.534,1.136,3.600,21.275
2977,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06234-01804,45.545,2.749,0.619,1.545,4.714,24.368
2978,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06237-03542,35.287,2.130,0.322,1.429,3.100,25.960
2979,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06280-04218,2.462,2.403,0.251,2.083,2.700,6.716
2980,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06409-03043,112.426,2.348,0.407,1.250,3.529,41.644
2981,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06467-03237,15.592,2.499,0.346,1.700,3.167,14.183
2982,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06480-04261,24.208,2.636,0.389,1.833,3.444,18.182
2983,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06484-02757,67.291,2.456,0.523,1.421,4.250,31.304
2984,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06493-10902,36.108,3.208,0.618,1.933,4.643,22.025
2985,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06504-08459,1.641,2.500,0.408,2.000,3.000,6.716
2986,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06560-02850,8.617,2.732,0.464,2.000,3.714,10.715
2987,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06563-09764,48.417,2.854,0.664,1.400,4.700,25.649
2988,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06646-03627,27.901,2.687,0.361,1.923,3.625,20.900
2989,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06650-05615,118.580,1.796,0.389,0.917,3.000,42.925
2990,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06662-05287,5.744,2.624,0.386,1.750,3.200,8.903
2991,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06659-11018,19.285,1.784,0.275,1.300,2.438,16.901
2992,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06668-04200,0.410,2.308,0.000,2.308,2.308,2.562
2993,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06664-01687,45.134,2.748,0.865,1.235,4.867,24.743
2994,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06672-04198,5.744,2.487,0.291,2.062,3.000,8.903
2995,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06712-05306,0.410,3.091,0.000,3.091,3.091,2.562
2996,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06707-03325,87.807,1.924,0.365,1.129,2.919,34.241
2997,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06715-05305,5.334,2.457,0.372,1.667,3.000,10.340
2998,slice0006_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:06717-05305,0.410,2.875,0.000,2.875,2.875,2.562
