 ,Label,Area,Mean,StdDev,Min,Max,Perim.
6958,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04904-06842,38.159,2.143,0.471,1.364,3.625,22.556
6959,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04912-05803,0.821,1.654,0.117,1.571,1.737,3.843
6960,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04911-04502,14.771,2.364,0.362,1.714,3.222,14.183
6961,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04917-02422,17.233,1.558,0.214,1.219,2.167,15.309
6962,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04918-07216,3.283,1.760,0.413,1.429,2.667,8.528
6963,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04915-06183,38.569,2.118,0.345,1.476,2.947,23.087
6964,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04919-08268,19.285,2.010,0.340,1.385,2.759,16.370
6965,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04922-03453,20.926,3.700,1.029,1.625,6.300,16.901
6966,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04921-09497,72.215,2.692,0.736,1.250,4.600,32.741
6967,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04926-05863,48.417,2.172,0.598,0.957,3.467,26.024
6968,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04933-04289,11.489,2.093,0.263,1.571,2.450,12.527
6969,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04935-08118,2.872,2.297,0.518,1.800,3.077,6.716
6970,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04929-06119,85.755,2.301,0.381,1.368,3.300,34.552
6971,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04938-03680,2.462,2.298,0.557,1.562,3.000,5.811
6972,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04939-03698,0.410,2.273,0.000,2.273,2.273,2.562
6973,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04940-03694,0.410,4.429,0.000,4.429,4.429,2.562
6974,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04941-03702,0.821,2.527,0.155,2.417,2.636,3.624
6975,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04941-08132,0.410,2.286,0.000,2.286,2.286,2.562
6976,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04939-03687,12.309,2.590,0.596,1.524,3.750,15.464
6977,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04943-01359,20.926,3.068,0.464,2.167,4.125,17.276
6978,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04946-03679,0.410,1.368,0.000,1.368,1.368,2.562
6979,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04945-01893,13.951,1.809,0.288,1.367,2.522,15.620
6980,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04947-03697,4.513,2.680,0.702,1.688,4.000,7.622
6981,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04950-03681,1.641,1.930,0.473,1.467,2.417,6.341
6982,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04946-03684,9.027,1.712,0.343,1.182,2.455,16.901
6983,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04951-03693,0.821,2.944,0.393,2.667,3.222,3.843
6984,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04947-06960,27.081,1.622,0.248,1.020,2.125,19.088
6985,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04957-04091,2.872,2.089,0.353,1.625,2.714,6.716
6986,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04950-08120,144.020,1.721,0.616,0.808,4.800,53.265
6987,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04970-08616,1.641,2.586,0.343,2.100,2.909,4.905
6988,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04973-06574,2.872,1.987,0.245,1.625,2.250,5.811
6989,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04973-05071,25.850,1.647,0.282,1.057,2.393,18.557
6990,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04979-03472,45.134,2.452,0.839,0.941,4.243,25.494
6991,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04988-06730,16.002,2.094,0.328,1.333,2.857,15.620
6992,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04986-10502,54.161,2.533,0.607,1.333,3.938,27.461
6993,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04984-06987,116.119,2.183,0.469,1.214,3.500,40.207
6994,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04992-01872,38.569,1.985,0.308,1.360,2.675,23.087
6995,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04994-05028,34.877,2.238,0.722,1.045,3.745,21.650
6996,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04997-05104,9.437,2.869,0.444,2.188,3.900,11.090
6997,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05001-06136,0.821,1.936,0.192,1.800,2.071,3.624
6998,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04996-07050,48.007,3.049,0.916,1.476,4.733,26.024
6999,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:04998-09062,36.518,2.064,0.381,1.320,3.200,22.181
7000,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05003-06135,0.410,1.812,0.000,1.812,1.812,2.562
7001,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05002-06133,4.103,1.986,0.231,1.588,2.333,12.152
7002,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05012-07909,36.108,2.648,0.771,1.211,4.400,22.181
7003,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05019-07326,12.720,2.487,0.344,1.842,3.182,13.433
7004,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05017-09381,66.471,2.625,0.556,1.474,3.952,29.648
7005,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05020-09856,22.157,2.296,0.431,1.400,3.143,18.402
7006,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05038-03205,0.410,1.571,0.000,1.571,1.571,2.562
7007,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05037-01951,15.592,2.509,0.341,2.059,3.385,14.183
7008,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05045-01396,22.978,2.479,0.464,1.611,3.421,17.432
7009,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05051-03239,0.410,1.846,0.000,1.846,1.846,2.562
7010,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05049-03234,75.498,2.007,0.438,1.000,3.273,35.083
7011,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05053-01187,22.567,2.571,0.422,1.769,3.500,17.056
7012,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05063-05480,0.821,1.589,0.267,1.400,1.778,3.843
7013,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05057-08847,54.982,2.471,0.561,1.391,3.769,27.305
7014,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05062-04600,11.078,2.147,0.249,1.600,2.733,11.996
7015,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05069-04859,3.693,2.496,0.445,1.533,3.091,6.716
7016,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05072-02375,26.670,2.461,0.683,1.231,3.778,19.088
7017,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05073-04641,32.825,2.057,0.345,1.259,2.759,20.744
7018,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05075-06996,30.363,2.295,0.482,1.409,3.304,19.994
7019,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05084-00661,19.695,2.908,0.389,1.923,3.875,16.746
7020,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05092-03636,0.410,1.000,0.000,1.000,1.000,2.562
7021,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05092-03638,38.569,1.520,0.442,0.781,3.500,34.113
7022,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05098-07451,71.805,2.681,0.672,1.167,4.294,31.304
7023,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05099-05962,67.702,2.232,0.637,1.043,4.583,31.084
7024,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05111-04794,0.821,2.040,0.571,1.636,2.444,3.843
7025,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05116-06305,15.592,2.712,0.578,1.706,3.875,17.432
7026,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05141-08704,6.155,2.487,0.383,1.857,3.167,8.373
7027,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05135-08754,82.063,2.533,0.379,1.650,3.727,34.022
7028,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05153-06226,23.798,2.442,0.402,1.667,4.000,17.276
7029,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05155-10687,10.668,3.547,1.013,2.000,5.118,11.621
7030,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05155-05965,26.260,2.285,0.475,1.583,4.000,19.088
7031,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05158-04542,10.668,2.408,0.447,1.438,3.273,14.339
7032,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05156-04084,52.110,2.393,0.926,1.075,5.214,26.930
7033,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05161-05070,11.489,2.907,0.490,2.077,4.100,11.996
7034,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05160-02009,43.903,2.495,0.579,1.455,4.125,23.837
7035,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05169-06815,0.410,2.167,0.000,2.167,2.167,2.562
7036,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05166-09157,19.285,1.434,0.164,1.057,1.955,16.901
7037,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05176-07458,8.617,2.556,0.308,2.000,3.125,10.185
7038,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05174-01081,48.417,3.052,0.986,1.476,5.480,26.710
7039,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05200-01491,26.670,2.548,0.393,1.545,3.500,18.557
7040,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05215-10909,0.410,1.812,0.000,1.812,1.812,2.562
7041,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05222-10903,0.410,2.385,0.000,2.385,2.385,2.562
7042,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05223-10896,0.410,1.938,0.000,1.938,1.938,2.562
7043,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05224-10923,0.410,1.938,0.000,1.938,1.938,2.562
7044,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05229-10891,0.410,3.000,0.000,3.000,3.000,2.562
7045,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05229-10923,0.410,2.000,0.000,2.000,2.000,2.562
7046,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05232-07709,4.924,2.933,0.306,2.417,3.500,10.185
7047,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05232-02678,93.962,1.790,0.397,1.036,3.242,37.334
7048,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05245-10904,1.231,1.936,0.067,1.867,2.000,3.624
7049,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05240-07595,111.195,2.221,0.376,1.350,3.120,39.677
7050,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05247-01818,10.258,1.610,0.256,1.222,2.095,13.963
7051,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05249-07463,17.233,2.757,0.361,1.750,3.385,15.464
7052,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05253-10380,6.975,2.506,0.311,2.000,3.111,9.809
7053,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05253-09792,31.184,1.669,0.244,1.032,2.150,20.744
7054,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05274-06832,18.874,3.107,0.656,1.800,4.571,16.370
7055,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05282-02623,45.545,2.016,0.747,0.698,4.617,24.368
7056,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05293-01158,14.771,2.369,0.424,1.571,3.500,13.653
7057,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05292-01867,37.749,1.920,0.421,1.222,3.400,23.307
7058,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05307-03308,3.693,2.217,0.370,1.615,2.833,6.716
7059,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05305-04971,97.244,2.349,0.500,1.200,3.941,49.266
7060,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05305-10965,160.432,2.075,0.501,1.158,3.867,58.700
7061,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05323-01254,40.211,3.162,0.731,1.727,5.667,22.931
7062,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05324-08589,30.773,2.796,0.614,1.647,4.222,19.994
7063,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05333-07322,41.031,2.025,0.546,1.233,3.417,23.837
7064,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05341-04935,18.464,2.149,0.486,1.294,4.000,16.370
7065,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05340-00415,52.520,2.437,0.430,1.500,3.778,26.399
7066,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05342-03213,42.262,2.480,0.497,1.520,4.188,23.837
7067,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05346-10661,2.052,3.831,0.498,3.100,4.429,7.247
7068,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05347-03605,15.592,2.538,0.343,1.778,3.188,14.183
7069,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05348-06017,38.980,2.493,0.347,1.706,3.462,24.523
7070,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05356-00706,0.410,2.500,0.000,2.500,2.500,2.562
7071,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05348-04887,78.370,2.089,0.687,0.941,5.000,40.583
7072,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05355-01105,23.388,2.725,0.633,1.667,4.429,17.651
7073,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05361-04275,25.850,1.780,0.248,1.161,2.421,20.369
7074,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05363-10012,45.545,3.197,1.253,1.229,7.913,25.274
7075,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05374-01500,61.137,3.144,0.816,1.714,5.889,30.178
7076,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05375-06270,57.444,2.237,0.806,0.923,5.714,27.836
7077,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05385-05097,5.334,1.653,0.299,1.286,2.412,11.090
7078,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05383-01448,41.852,2.771,0.487,1.864,4.118,24.898
7079,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05395-11054,30.363,2.413,0.346,1.750,3.143,20.369
7080,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05406-09713,21.336,2.635,0.441,1.818,4.000,18.337
7081,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05408-02818,34.056,2.636,0.532,1.474,3.769,21.650
7082,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05408-01611,36.108,2.610,0.485,1.680,3.824,21.650
7083,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05417-08589,128.018,2.006,0.588,0.887,3.714,47.455
7084,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05432-11250,56.213,2.186,1.257,0.719,7.000,28.742
7085,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05436-02134,32.415,2.038,0.804,0.828,4.111,23.617
7086,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05443-01833,0.410,1.316,0.000,1.316,1.316,2.562
7087,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05440-05024,23.798,2.565,0.813,1.273,4.667,18.557
7088,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05449-07014,38.159,2.019,0.404,1.067,2.889,22.181
7089,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05448-01833,44.314,1.718,0.391,0.926,2.917,37.115
7090,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05458-05018,31.184,1.841,0.414,1.111,3.412,21.430
7091,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05455-01816,112.836,2.043,0.544,0.974,4.368,43.520
7092,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05467-05599,29.953,2.417,0.307,1.692,2.958,20.369
7093,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05468-01848,23.798,1.618,0.370,1.162,2.909,19.838
7094,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05476-01823,8.206,1.284,0.430,0.727,2.364,10.185
7095,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05471-04195,48.417,2.351,0.598,1.000,3.411,26.180
7096,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05484-05553,26.670,1.801,0.300,1.077,2.353,19.619
7097,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05501-06676,1.231,1.355,0.153,1.182,1.471,3.624
7098,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05499-04664,62.368,2.171,0.607,1.280,4.100,28.962
7099,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05512-05877,16.002,2.918,0.395,1.923,3.800,14.714
7100,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05514-03439,19.695,2.261,0.336,1.464,2.952,17.432
7101,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05512-06001,41.031,2.066,0.418,1.040,3.120,23.993
7102,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05514-08562,35.697,2.363,0.387,1.737,3.292,21.650
7103,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05525-08233,11.078,2.323,0.355,1.667,3.167,12.747
7104,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05532-10690,1.231,2.206,0.076,2.133,2.286,4.905
7105,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05529-01752,35.697,1.772,0.418,1.125,3.091,32.521
7106,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05539-08643,104.630,2.583,0.508,1.619,3.909,38.551
7107,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05547-04145,16.823,2.806,0.380,2.067,3.615,14.559
7108,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05565-08721,12.309,2.926,0.384,2.400,3.889,13.433
7109,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05575-01299,14.361,2.073,0.250,1.571,2.667,14.183
7110,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05574-10297,25.850,2.121,0.249,1.667,2.750,21.961
7111,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05582-06241,21.747,2.419,0.248,1.933,3.077,16.370
7112,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05581-07585,83.294,2.395,0.697,1.087,4.038,34.022
7113,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05591-08709,0.821,1.899,0.014,1.889,1.909,3.843
7114,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05616-08681,6.975,1.346,0.217,0.967,1.800,8.903
7115,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05617-01331,27.491,1.317,0.433,0.809,3.000,20.214
7116,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05624-05956,4.103,2.807,0.253,2.364,3.222,6.716
7117,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05623-07044,34.466,1.974,0.463,1.154,2.923,21.120
7118,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05633-07689,9.027,2.016,0.469,1.545,3.000,11.090
7119,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05635-08706,54.572,1.988,0.267,1.455,2.667,36.144
7120,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05656-07311,9.027,2.118,0.317,1.636,2.700,10.560
7121,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05657-05075,49.648,2.636,0.745,1.267,4.312,26.180
7122,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05661-06151,50.879,2.569,0.616,1.429,4.400,25.649
7123,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05676-07747,12.309,2.082,0.337,1.364,2.875,11.996
7124,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05677-09996,99.296,1.493,0.474,0.740,3.833,38.396
7125,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05679-05593,141.558,1.835,0.380,1.060,2.871,45.487
7126,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05698-07598,4.103,1.908,0.292,1.400,2.182,7.998
7127,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05694-08154,76.729,2.438,0.968,1.037,4.561,32.741
7128,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05707-09080,56.623,2.272,0.410,1.500,3.429,27.305
7129,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05718-01427,26.260,1.769,0.561,1.068,3.545,19.994
7130,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05724-04345,10.668,2.245,0.393,1.500,2.923,12.902
7131,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05732-06660,63.598,2.136,0.402,1.286,3.571,29.868
7132,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05750-08918,0.410,1.615,0.000,1.615,1.615,2.562
7133,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05759-04377,18.054,1.330,0.218,0.973,1.900,16.526
7134,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05763-10811,18.874,2.190,0.602,1.118,3.875,16.370
7135,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05766-07003,77.139,2.371,0.860,1.036,5.069,32.741
7136,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05775-06512,97.244,1.605,0.356,0.875,2.812,38.771
7137,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05794-02877,9.437,1.810,0.254,1.400,2.286,11.466
7138,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05789-05039,131.300,1.595,0.378,0.860,3.091,55.672
7139,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05807-11543,33.646,2.657,0.300,1.929,3.333,28.147
7140,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05810-10112,38.980,3.262,1.052,1.619,6.136,23.837
7141,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05813-03189,25.850,2.788,0.796,1.647,5.273,18.933
7142,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05812-06538,62.368,2.235,0.477,1.333,4.000,31.304
7143,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05820-07719,0.410,1.857,0.000,1.857,1.857,2.562
7144,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05820-07721,7.386,2.109,0.223,1.688,2.583,12.152
7145,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05824-07719,2.052,2.043,0.235,1.714,2.333,5.435
7146,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05826-03394,17.643,3.054,0.543,2.071,4.700,15.620
7147,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05827-05158,20.516,1.148,0.234,0.773,1.660,18.557
7148,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05829-02024,25.029,2.264,0.466,1.333,3.500,18.713
7149,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05833-02891,27.901,2.389,0.282,1.667,3.067,19.994
7150,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05841-05468,31.184,1.795,0.338,1.071,3.000,20.369
7151,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05867-03348,0.410,1.286,0.000,1.286,1.286,2.562
7152,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05864-08652,14.771,2.153,0.423,1.556,3.143,14.183
7153,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05868-04349,33.235,1.866,0.439,1.208,3.130,20.744
7154,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05868-08213,49.238,2.831,0.621,1.500,4.333,26.399
7155,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05872-01378,21.747,2.042,0.256,1.421,2.588,16.746
7156,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05872-03344,15.182,1.330,0.223,0.906,2.056,17.807
7157,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05870-04065,48.417,2.232,0.543,1.000,3.643,27.461
7158,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05881-05311,16.002,2.268,0.433,1.409,3.350,14.183
7159,slice0006_Result of After_GA3_B1 Region1_Merged_RAW_ch01.tif:05895-06409,32.825,2.424,0.493,1.235,3.750,21.275
