 ,Label,Area,Mean,StdDev,Min,Max,Perim.
465,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03069-01149,44.724,1.641,0.273,1.000,2.171,24.212
466,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03070-05473,45.955,1.389,0.209,0.966,1.960,25.118
467,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03111-03651,16.823,1.099,0.167,0.742,1.500,15.089
468,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03134-08726,26.260,2.117,0.470,1.091,3.300,20.524
469,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03159-10295,58.675,1.347,0.171,0.952,1.840,28.211
470,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03160-06775,108.323,1.632,0.318,0.933,2.643,39.302
471,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03172-11059,37.749,1.985,0.297,1.429,2.667,22.025
472,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03183-07252,0.821,1.618,0.026,1.600,1.636,3.843
473,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03192-06801,33.646,0.809,0.125,0.578,1.208,21.806
474,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03210-06382,56.623,1.173,0.139,0.821,1.531,28.367
475,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03272-08318,114.477,1.152,0.163,0.767,2.000,40.052
476,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03276-07703,47.596,1.831,0.267,1.167,2.700,27.305
477,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03297-03156,31.184,1.277,0.151,0.968,1.773,24.148
478,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03386-05518,0.410,2.154,0.000,2.154,2.154,2.562
479,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03386-05515,4.513,2.007,0.279,1.538,2.417,10.340
480,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03389-05516,0.410,2.250,0.000,2.250,2.250,2.562
481,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03403-09930,0.821,0.969,0.093,0.903,1.034,3.843
482,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03401-11076,45.955,1.775,0.271,1.227,2.520,24.743
483,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03407-09939,108.733,0.819,0.154,0.508,1.409,45.423
484,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03440-08983,0.410,2.125,0.000,2.125,2.125,2.562
485,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03440-01957,44.724,1.935,0.237,1.364,2.625,24.212
486,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03512-07052,37.749,1.382,0.243,0.862,1.963,22.181
487,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03533-03043,47.186,1.949,0.318,1.167,2.833,26.180
488,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03553-08312,33.646,2.626,0.430,1.714,3.667,21.275
489,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03557-07689,14.771,1.704,0.274,1.000,2.250,17.807
490,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03568-03069,49.648,1.746,0.255,1.231,2.455,28.522
491,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03575-06969,57.033,1.399,0.206,0.929,1.906,27.991
492,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03582-01514,0.410,1.688,0.000,1.688,1.688,2.562
493,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03583-01516,0.821,1.417,0.118,1.333,1.500,3.843
494,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03585-04118,126.787,1.195,0.181,0.774,1.714,43.456
495,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03594-09696,47.596,1.093,0.197,0.688,1.625,24.743
496,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03636-07336,22.978,1.791,0.250,1.261,2.304,17.276
497,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03659-07587,0.410,1.692,0.000,1.692,1.692,2.562
498,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03656-01768,51.699,2.226,0.356,1.353,3.385,27.991
499,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03658-07590,29.953,1.733,0.281,1.214,2.500,20.900
500,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03691-02586,62.368,1.392,0.203,0.829,1.861,28.586
501,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03750-06165,27.491,1.232,0.150,0.935,1.522,19.463
502,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03753-03709,13.540,1.123,0.081,1.000,1.300,17.056
503,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03757-02769,43.903,1.382,0.211,0.842,1.882,24.368
504,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03798-03125,71.394,1.529,0.233,1.038,2.160,31.304
505,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03826-03546,6.565,1.539,0.187,1.278,1.867,9.809
506,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03825-06860,65.650,1.704,0.269,1.087,2.286,30.554
507,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03851-05378,0.821,1.518,0.151,1.412,1.625,3.843
508,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03851-05376,1.641,1.471,0.158,1.316,1.688,5.811
509,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03877-09205,0.410,1.278,0.000,1.278,1.278,2.562
510,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03881-10678,0.410,1.529,0.000,1.529,1.529,2.562
511,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03882-10675,0.410,1.529,0.000,1.529,1.529,2.562
512,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03881-03144,34.056,2.057,0.466,1.100,3.222,21.806
513,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03884-10678,1.231,1.629,0.150,1.471,1.769,4.529
514,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03884-10680,1.641,1.346,0.180,1.176,1.588,6.406
515,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03895-02126,183.000,1.146,0.214,0.636,1.632,51.453
516,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03916-08566,0.410,1.778,0.000,1.778,1.778,2.562
517,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03954-03766,139.096,1.122,0.126,0.806,1.500,44.206
518,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:03987-10595,121.042,1.285,0.285,0.775,2.137,41.644
519,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04027-03566,85.755,1.024,0.197,0.636,1.824,35.989
520,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04033-04900,24.619,1.384,0.184,0.952,1.875,18.557
521,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04042-05593,17.233,2.277,0.281,1.600,2.769,14.934
522,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04079-10529,11.489,0.681,0.093,0.500,0.853,12.527
523,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04078-03563,38.159,2.401,0.363,1.769,3.231,22.556
524,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04090-07275,22.157,1.601,0.279,1.125,2.636,19.243
525,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04123-04200,0.821,1.250,0.354,1.000,1.500,3.624
526,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04125-04199,0.410,1.400,0.000,1.400,1.400,2.562
527,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04125-04197,1.231,1.307,0.144,1.188,1.467,5.435
528,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04125-04195,3.693,1.403,0.138,1.250,1.643,11.246
529,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04128-05629,22.978,2.168,0.300,1.294,2.714,17.651
530,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04143-09743,28.312,1.848,0.302,1.222,2.857,20.149
531,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04161-11277,1.231,1.921,0.190,1.750,2.125,3.624
532,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04161-11278,0.410,1.889,0.000,1.889,1.889,2.562
533,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04209-05609,11.078,1.338,0.172,1.000,1.733,12.527
534,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04232-03312,0.410,2.143,0.000,2.143,2.143,2.562
535,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04227-03384,44.724,0.970,0.120,0.667,1.238,25.118
536,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04233-03309,6.155,1.850,0.341,1.222,2.429,13.433
537,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04255-09858,0.821,1.845,0.017,1.833,1.857,3.843
538,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04254-05548,30.363,1.161,0.151,0.864,1.571,22.711
539,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04262-04271,0.410,0.656,0.000,0.656,0.656,2.562
540,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04263-04279,0.821,0.759,0.026,0.741,0.778,3.843
541,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04261-09848,12.309,1.446,0.235,1.091,1.923,23.087
542,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04261-07671,72.625,1.545,0.362,0.935,2.500,30.929
543,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04263-04275,47.186,0.813,0.117,0.581,1.158,43.236
544,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04298-01594,38.569,1.354,0.219,0.920,1.957,22.556
545,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04333-03232,0.821,2.055,0.206,1.909,2.200,3.624
546,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04337-01773,36.518,1.747,0.283,1.083,2.571,23.462
547,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04347-09026,17.643,2.269,0.281,1.615,2.833,15.464
548,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04351-03235,26.670,1.698,0.386,0.944,2.778,18.557
549,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04361-09062,6.565,1.183,0.144,0.885,1.500,8.528
550,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04363-03293,5.744,1.645,0.232,1.235,2.000,8.528
551,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04377-10336,13.540,0.995,0.098,0.826,1.207,14.339
552,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04381-03156,6.155,1.689,0.207,1.357,2.000,8.903
553,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04375-07824,80.832,1.261,0.225,0.781,1.737,33.646
554,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04390-08759,9.027,1.609,0.193,1.333,2.133,12.372
555,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04406-01735,45.134,1.856,0.391,1.111,3.714,25.649
556,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04410-09211,115.298,1.484,0.228,1.036,2.071,40.207
557,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04423-07806,2.052,1.556,0.072,1.467,1.643,5.435
558,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04433-04781,129.249,1.013,0.120,0.719,1.433,43.676
559,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04439-05393,25.850,2.107,0.308,1.375,2.800,19.088
560,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04448-08979,25.850,1.761,0.214,1.412,2.364,18.933
561,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04464-08101,102.989,1.232,0.196,0.727,1.692,38.020
562,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04467-10062,30.363,1.160,0.127,0.889,1.455,20.369
563,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04473-09153,0.410,2.000,0.000,2.000,2.000,2.562
564,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04474-09150,0.821,1.917,0.118,1.833,2.000,3.843
565,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04473-08508,77.139,1.089,0.154,0.703,1.485,32.896
566,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04510-03269,9.848,2.387,0.331,1.833,3.000,11.090
567,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04533-05631,10.668,1.710,0.210,1.235,2.077,11.466
568,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04544-07266,4.513,2.052,0.350,1.571,2.600,10.715
569,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04596-02726,76.318,1.929,0.434,1.000,2.917,32.210
570,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04628-05978,38.980,1.394,0.204,1.000,1.792,22.556
571,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04633-07628,38.569,1.223,0.155,0.833,1.583,22.931
572,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04657-05413,24.619,1.386,0.168,1.000,1.750,21.961
573,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04722-04712,36.108,1.274,0.169,0.864,1.722,26.180
574,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04764-01525,6.155,1.477,0.119,1.250,1.714,10.340
575,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04807-09141,6.155,2.324,0.297,1.750,2.909,8.528
576,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04825-07643,74.267,1.217,0.202,0.690,1.690,31.304
577,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04834-03627,0.410,1.333,0.000,1.333,1.333,2.562
578,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04887-05107,12.309,1.510,0.150,1.278,1.923,18.493
579,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04929-03304,0.410,1.733,0.000,1.733,1.733,2.562
580,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04931-03303,2.872,1.726,0.170,1.529,2.062,6.716
581,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04931-11864,49.238,1.256,0.221,0.656,1.824,25.494
582,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04960-05140,0.410,1.222,0.000,1.222,1.222,2.562
583,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04963-03099,4.924,2.064,0.191,1.857,2.500,12.682
584,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:04963-05143,10.668,1.320,0.107,1.100,1.500,13.808
585,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05000-02793,37.338,0.770,0.104,0.571,1.077,25.118
586,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05003-10914,15.592,2.019,0.292,1.500,3.143,16.901
587,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05010-05119,18.874,1.947,0.281,1.538,2.714,17.962
588,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05020-03026,231.416,1.050,0.247,0.565,2.000,63.074
589,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05040-02821,17.233,2.195,0.354,1.500,3.000,16.150
590,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05078-05443,32.004,1.538,0.209,0.929,1.960,20.369
591,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05107-09291,24.619,1.067,0.150,0.737,1.500,19.619
592,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05128-06547,119.401,1.924,0.495,1.000,3.162,40.427
593,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05140-06142,45.134,1.327,0.322,0.775,2.500,24.743
594,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05152-05420,6.565,1.238,0.130,1.040,1.474,13.058
595,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05161-06366,17.643,1.325,0.178,0.885,1.636,15.464
596,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05198-05560,20.105,2.209,0.289,1.733,2.923,17.432
597,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05205-03173,49.648,1.101,0.157,0.722,1.519,26.555
598,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05221-11033,45.545,1.162,0.125,0.857,1.524,27.461
599,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05239-08663,13.951,1.047,0.112,0.815,1.280,13.433
600,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05307-06276,20.516,1.433,0.181,0.966,1.759,15.995
601,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05315-03072,7.796,1.655,0.240,1.188,2.000,10.340
602,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05331-07238,21.336,2.181,0.379,1.444,3.118,16.901
603,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05380-05608,26.670,1.635,0.203,1.250,2.312,18.557
604,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05385-01234,81.652,2.230,0.543,1.261,3.536,33.491
605,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05388-08174,101.347,0.958,0.138,0.587,1.500,37.334
606,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05392-08891,17.233,1.650,0.329,0.765,2.286,18.182
607,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05397-08886,0.410,1.143,0.000,1.143,1.143,2.562
608,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05465-08275,3.693,1.822,0.252,1.421,2.143,7.998
609,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05509-04413,1.231,1.504,0.137,1.368,1.643,3.624
610,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05529-09758,13.540,1.507,0.176,1.167,1.824,13.808
611,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05552-09434,72.215,1.697,0.356,0.964,2.465,31.304
612,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05569-03354,12.309,1.880,0.293,1.333,2.900,12.902
613,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05580-08402,183.410,1.123,0.391,0.660,2.818,50.767
614,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05682-05892,11.489,1.370,0.179,1.053,1.688,12.372
615,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05683-09331,55.803,0.973,0.193,0.574,1.588,27.991
616,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05722-09286,11.899,1.591,0.198,1.333,2.308,16.370
617,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05731-03349,9.848,1.556,0.345,1.080,2.400,11.621
618,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05734-05389,0.410,1.176,0.000,1.176,1.176,2.562
619,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05736-03337,37.749,1.368,0.229,0.788,1.760,22.025
620,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05742-09290,64.829,0.966,0.205,0.634,1.600,32.585
621,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05795-03434,0.410,1.818,0.000,1.818,1.818,2.562
622,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05794-03431,6.975,1.481,0.357,0.818,2.125,12.152
623,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05790-04442,52.930,1.446,0.209,0.926,1.960,26.555
624,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05797-03631,1.641,1.820,0.583,1.227,2.333,4.529
625,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05804-08518,30.773,1.237,0.212,0.808,1.647,20.524
626,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05842-06415,86.166,1.371,0.256,0.821,2.034,36.739
627,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05880-03790,2.052,1.245,0.061,1.190,1.350,5.435
628,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05911-04783,29.953,1.672,0.237,1.176,2.583,20.744
629,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05905-06723,146.892,1.372,0.241,0.720,2.174,46.082
630,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05920-03577,0.410,0.708,0.000,0.708,0.708,2.562
631,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05925-03577,2.462,1.306,0.579,0.833,2.143,7.247
632,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05919-02581,87.807,1.153,0.215,0.595,1.818,34.772
633,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05951-00967,22.978,2.211,0.366,1.444,3.125,18.182
634,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05961-07336,0.410,1.444,0.000,1.444,1.444,2.562
635,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05964-07340,0.821,1.207,0.044,1.176,1.238,3.624
636,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05964-07337,7.796,1.184,0.117,0.955,1.450,16.150
637,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05971-02618,3.283,2.403,0.257,2.091,2.778,6.716
638,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05994-04901,27.901,1.516,0.276,1.000,2.250,19.994
639,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:05997-03395,18.054,1.821,0.302,1.231,2.500,15.995
640,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06011-03449,2.462,0.897,0.125,0.722,1.080,6.716
641,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06027-02854,45.955,1.637,0.227,1.182,2.263,24.743
642,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06023-03251,103.809,1.096,0.342,0.642,2.818,41.113
643,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06040-02596,56.623,0.874,0.112,0.595,1.286,27.461
644,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06076-09452,53.751,1.373,0.257,0.793,1.914,26.555
645,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06085-03240,13.540,1.241,0.180,0.875,1.667,14.714
646,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06084-06996,48.007,0.790,0.105,0.561,1.136,26.555
647,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06098-04714,35.287,1.288,0.150,0.812,1.594,22.025
648,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06106-07342,0.410,1.375,0.000,1.375,1.375,2.562
649,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06109-07337,22.978,1.443,0.178,1.190,1.941,19.994
650,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06121-05171,0.410,1.353,0.000,1.353,1.353,2.562
651,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06123-05170,3.693,1.500,0.168,1.238,1.688,7.998
652,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06124-05174,0.821,1.357,0.101,1.286,1.429,3.624
653,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06128-04606,6.565,1.331,0.203,1.083,1.643,10.871
654,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06134-01310,4.513,1.525,0.306,1.154,2.125,11.090
655,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06139-04696,15.592,1.837,0.334,1.200,2.556,13.808
656,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06145-08401,61.547,0.913,0.297,0.500,1.700,28.211
657,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06170-10029,35.287,1.400,0.253,0.893,2.080,21.650
658,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06180-01792,34.056,1.775,0.315,1.095,2.600,21.120
659,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06188-09444,30.773,1.654,0.252,1.100,2.526,20.369
660,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06219-01270,32.415,1.177,0.208,0.714,1.800,23.617
661,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06226-01478,11.078,1.759,0.185,1.438,2.077,12.527
662,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06223-06152,30.773,1.572,0.269,1.000,2.263,19.994
663,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06230-09014,21.747,1.299,0.148,0.913,1.524,17.962
664,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06238-12092,12.720,1.589,0.191,1.318,1.950,12.902
665,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06248-03341,42.673,1.441,0.243,0.933,1.947,23.993
666,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06251-03218,38.159,1.425,0.283,0.818,2.000,23.087
667,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06274-07044,0.410,1.438,0.000,1.438,1.438,2.562
668,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06275-07044,15.182,1.548,0.136,1.267,1.857,16.150
669,slice0002_Result of After_GA3_A3 Region1_Merged_RAW_ch01.tif:06283-10433,37.749,1.902,0.303,1.143,2.706,22.931
