 ,Label,Area,Mean,StdDev,Min,Max,Perim.
417,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06357-10691,4.103,1.442,0.306,0.938,1.867,9.809
418,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06363-10154,17.233,2.220,0.358,1.333,2.923,15.089
419,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06364-04637,27.901,1.420,0.303,0.956,2.467,19.994
420,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06368-10146,9.437,2.107,0.261,1.579,2.750,12.152
421,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06366-11422,52.110,1.621,0.539,0.901,3.900,26.555
422,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06375-05239,27.901,2.765,0.533,1.818,4.400,19.994
423,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06389-05961,88.628,2.221,0.883,1.071,6.000,35.303
424,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06427-03690,4.513,3.152,0.522,2.500,4.375,7.622
425,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06432-08449,32.004,2.175,0.371,1.462,3.045,20.900
426,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06436-10301,4.103,2.058,0.289,1.545,2.571,7.622
427,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06440-08046,28.722,1.666,0.304,1.074,2.246,19.619
428,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06453-04507,37.749,2.958,0.922,1.250,5.286,22.181
429,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06457-11512,32.825,1.799,0.347,1.037,2.688,21.650
430,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06473-06489,34.877,2.737,0.522,1.650,4.273,21.120
431,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06475-08703,38.980,2.765,0.611,1.778,4.571,22.401
432,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06484-05797,2.462,1.481,0.225,1.133,1.706,6.186
433,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06486-05630,12.309,2.545,0.414,1.895,3.688,13.433
434,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06489-09773,2.462,1.961,0.182,1.733,2.231,7.092
435,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06495-11643,43.083,1.571,0.485,0.987,3.615,25.274
436,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06517-09072,5.744,2.308,0.295,1.636,2.750,10.560
437,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06517-09148,9.027,1.192,0.244,0.884,1.867,10.715
438,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06524-09110,0.410,2.625,0.000,2.625,2.625,2.562
439,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06523-09106,2.462,2.463,0.532,2.000,3.143,8.153
440,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06529-09116,1.641,2.563,0.117,2.429,2.714,4.529
441,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06530-09118,0.410,3.000,0.000,3.000,3.000,2.562
442,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06532-03014,0.410,1.364,0.000,1.364,1.364,2.562
443,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06532-03019,0.821,1.662,0.229,1.500,1.824,3.624
444,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06532-09108,4.924,1.826,0.274,1.462,2.444,8.528
445,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06533-09113,0.410,1.462,0.000,1.462,1.462,2.562
446,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06532-01846,5.744,3.403,0.634,2.364,4.857,8.528
447,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06535-03016,4.513,1.365,0.165,1.130,1.667,12.152
448,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06536-03019,0.410,1.000,0.000,1.000,1.000,2.562
449,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06538-03013,1.641,1.359,0.097,1.273,1.476,6.186
450,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06537-05602,3.283,2.836,0.107,2.727,3.000,7.247
451,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06539-03017,0.410,1.261,0.000,1.261,1.261,2.562
452,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06540-03014,0.410,1.083,0.000,1.083,1.083,2.562
453,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06537-03016,64.419,1.548,0.324,0.917,2.500,37.425
454,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06546-08869,14.361,3.435,0.665,2.214,5.111,13.277
455,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06574-11253,12.309,2.592,0.455,1.800,3.818,13.808
456,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06582-02476,12.309,2.222,0.435,1.417,3.143,13.277
457,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06590-09943,6.565,2.175,0.392,1.625,3.000,9.654
458,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06588-06827,88.217,3.326,1.122,1.273,6.042,34.397
459,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06612-12605,5.744,2.529,0.382,2.000,3.308,8.528
460,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06620-09726,42.262,1.726,0.385,1.000,3.000,24.212
461,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06630-04785,8.206,1.941,0.298,1.500,2.500,12.902
462,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06636-03332,9.027,1.782,0.290,1.240,2.364,10.560
463,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06642-02506,22.157,3.376,1.048,1.714,5.500,16.746
464,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06658-08698,9.027,3.484,0.943,1.615,4.909,10.715
465,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06677-03373,31.184,3.022,0.909,1.389,5.152,21.806
466,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06684-09968,17.233,2.742,0.432,1.750,3.909,15.089
467,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06688-10484,17.643,2.788,0.521,1.750,3.846,16.526
468,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06704-10127,15.182,2.043,0.315,1.444,3.000,13.808
469,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06709-02571,4.924,2.028,0.311,1.571,2.500,10.871
470,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06711-02569,2.872,1.968,0.355,1.625,2.667,8.528
471,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06712-02576,1.641,1.545,0.075,1.444,1.625,4.529
472,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06714-02578,0.410,2.143,0.000,2.143,2.143,2.562
473,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06715-02572,0.410,1.875,0.000,1.875,1.875,2.562
474,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06720-11837,43.083,2.210,0.811,1.152,4.667,23.837
475,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06737-05604,20.516,1.722,0.309,1.189,2.333,16.746
476,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06740-02523,45.955,1.503,0.393,0.778,2.846,25.649
477,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06745-06257,1.231,1.606,0.257,1.364,1.875,3.624
478,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06746-06260,0.410,0.906,0.000,0.906,0.906,2.562
479,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06744-10958,18.054,3.186,0.687,1.889,4.800,15.464
480,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06745-06263,28.722,1.357,0.425,0.673,2.909,24.743
481,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06747-05312,28.312,2.458,0.453,1.357,3.700,20.524
482,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06760-11007,4.513,1.566,0.172,1.348,1.842,7.092
483,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06778-10164,3.693,2.528,0.415,2.000,3.364,9.434
484,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06796-06546,13.951,2.457,0.376,1.562,3.300,13.808
485,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06797-08175,11.489,2.423,0.392,1.778,3.143,13.433
486,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06803-03202,4.513,2.814,0.486,2.091,3.778,7.092
487,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06802-10195,11.899,2.396,0.464,1.429,3.417,11.996
488,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06809-10957,17.233,2.659,0.507,1.818,3.750,15.620
489,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06812-04990,19.695,2.261,0.393,1.182,3.706,15.620
490,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06843-03958,13.130,1.876,0.388,1.100,3.077,13.653
491,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06848-11699,26.260,3.393,1.214,1.333,7.250,19.838
492,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06857-05901,39.800,3.454,0.786,2.000,5.125,23.993
493,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06858-01757,37.749,2.286,0.532,1.229,3.389,22.556
494,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06869-09198,1.641,0.956,0.133,0.789,1.088,4.529
495,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06867-09888,16.002,1.940,0.274,1.381,2.556,13.808
496,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06867-05797,15.182,2.302,0.365,1.667,3.000,16.901
497,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06881-06579,5.744,3.376,0.538,2.692,4.200,7.998
498,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06894-07046,8.206,2.599,0.607,1.733,3.818,10.185
499,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06895-08175,17.643,2.544,0.546,1.727,3.778,15.995
500,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06899-02475,8.617,1.873,0.392,1.333,2.700,11.621
501,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06910-04284,8.617,2.083,0.351,1.667,3.000,13.433
502,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06920-06895,23.798,2.212,0.390,1.304,3.158,18.182
503,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06930-04720,16.002,2.361,0.471,1.375,3.500,14.183
504,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06936-06615,8.206,2.175,0.557,1.357,3.600,10.715
505,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06946-02500,20.516,2.527,0.517,1.583,3.667,18.182
506,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06955-02588,25.439,2.358,0.412,1.471,3.500,18.868
507,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06958-11625,33.235,2.974,0.800,1.333,4.455,20.744
508,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06972-04678,66.060,2.589,0.669,1.421,4.400,30.709
509,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06974-08455,26.670,2.936,0.733,1.800,4.650,19.463
510,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06981-08846,30.773,2.214,0.491,1.429,3.375,22.181
511,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:06987-05357,13.130,1.079,0.143,0.864,1.423,17.432
512,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07008-06570,0.410,1.824,0.000,1.824,1.824,2.562
513,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07021-11592,0.410,2.067,0.000,2.067,2.067,2.562
514,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07022-03934,0.821,3.292,0.295,3.083,3.500,3.843
515,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07018-07978,40.211,3.135,0.858,1.273,5.400,22.931
516,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07023-07254,6.565,1.501,0.167,1.231,1.727,10.185
517,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07026-11589,0.410,1.938,0.000,1.938,1.938,2.562
518,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07027-11593,2.872,2.154,0.204,2.000,2.538,7.247
519,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07026-05156,58.264,1.641,0.285,0.926,2.531,28.367
520,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07076-01989,84.935,2.371,0.630,1.000,4.000,33.866
521,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07116-07349,6.975,2.358,0.469,1.500,3.375,11.246
522,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07124-11826,0.821,4.429,0.808,3.857,5.000,3.843
523,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07133-11822,45.134,2.222,0.539,1.310,3.917,33.957
524,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07140-11319,15.592,1.381,0.262,0.944,2.000,14.934
525,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07141-08670,5.334,2.073,0.591,1.143,3.400,8.528
526,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07143-08986,6.975,2.044,0.422,1.440,3.000,10.185
527,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07142-05396,51.699,3.125,0.941,1.312,6.000,27.461
528,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07158-05919,21.336,2.017,0.384,1.241,2.706,16.746
529,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07163-07372,30.773,2.604,0.435,1.783,3.480,20.369
530,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07171-03436,2.052,2.935,0.409,2.375,3.364,4.905
531,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07179-09380,23.798,2.344,0.481,1.478,3.700,19.088
532,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07182-03010,51.699,3.282,1.105,1.286,7.125,25.804
533,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07185-03064,32.004,2.179,0.579,1.176,3.647,20.369
534,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07204-04841,5.744,2.395,0.663,1.900,4.571,9.809
535,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07216-11466,22.157,2.816,0.656,1.682,4.667,17.651
536,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07216-10657,22.157,2.929,0.683,1.765,4.471,17.432
537,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07220-03963,11.489,1.701,0.324,1.050,2.333,11.996
538,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07236-06983,1.641,2.533,0.452,2.000,3.000,5.124
539,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07237-02555,9.437,2.815,0.432,1.944,3.706,12.152
540,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07235-08535,41.442,2.552,0.572,1.400,4.545,24.898
541,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07251-07073,28.722,2.271,0.602,1.176,3.900,19.463
542,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07268-10033,4.513,2.766,0.383,2.143,3.400,8.528
543,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07267-02453,34.877,3.566,0.932,1.579,6.316,21.120
544,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07294-09220,0.410,2.333,0.000,2.333,2.333,2.562
545,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07292-09283,30.773,1.658,0.481,0.765,2.917,21.275
546,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07297-03700,72.625,2.386,0.573,1.214,4.000,34.772
547,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07304-05154,13.951,2.138,0.544,1.385,3.833,13.808
548,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07309-01670,1.641,2.178,0.240,1.950,2.500,5.124
549,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07308-06539,21.336,2.116,0.621,0.935,3.615,17.276
550,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07307-09066,26.670,1.916,0.429,1.094,3.188,18.402
551,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07333-09093,4.924,1.937,0.216,1.714,2.400,9.279
552,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07342-06442,40.621,1.499,0.593,0.855,3.636,23.837
553,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07355-08991,77.959,1.669,0.570,0.896,3.833,33.116
554,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07366-06461,5.744,1.601,0.161,1.300,1.875,10.185
555,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07373-04704,1.231,1.810,0.461,1.462,2.333,5.124
556,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07388-03860,10.258,2.553,0.305,2.154,3.200,11.996
557,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07388-04461,6.565,2.145,0.308,1.800,2.778,9.809
558,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07424-06704,21.336,2.014,0.274,1.414,2.591,16.746
559,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07428-05957,10.258,1.858,0.328,1.286,2.571,11.090
560,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07433-10083,23.798,2.423,0.339,1.722,3.188,18.557
561,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07450-09220,45.545,1.359,0.255,1.000,2.235,25.118
562,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07456-06790,28.312,2.179,0.342,1.348,3.143,19.619
563,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07457-09132,24.619,2.185,0.300,1.688,2.750,18.557
564,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07457-11225,27.491,2.258,0.552,1.185,3.773,21.430
565,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07469-04932,51.289,2.630,0.684,1.444,4.259,26.555
566,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07481-09289,0.821,1.563,0.123,1.476,1.650,3.843
567,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07481-09415,11.078,2.131,0.632,1.500,4.125,12.372
568,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07493-09277,0.410,2.111,0.000,2.111,2.111,2.562
569,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07489-09286,27.491,2.227,0.545,1.455,3.600,35.833
570,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07496-06776,11.899,1.796,0.296,1.318,2.450,14.339
571,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07495-02769,39.800,2.348,0.715,1.000,3.764,23.462
572,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07502-07613,2.872,2.477,0.428,2.067,3.308,5.435
573,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07503-01878,12.720,2.270,0.627,1.050,3.444,15.995
574,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07508-01874,0.410,1.333,0.000,1.333,1.333,2.562
575,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07511-01882,18.874,1.348,0.270,0.963,2.231,21.430
576,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07520-07372,15.182,2.832,0.577,1.600,4.000,15.089
577,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07542-06421,0.410,3.143,0.000,3.143,3.143,2.562
578,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07546-06413,3.283,2.581,0.488,1.727,3.250,5.811
579,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07544-11942,51.289,3.126,1.058,1.000,7.286,26.710
580,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07558-06411,0.410,1.900,0.000,1.900,1.900,2.562
581,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07566-07903,21.336,1.651,0.303,1.087,2.400,18.337
582,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07570-10399,28.312,2.052,0.420,1.133,2.889,20.964
583,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07580-07341,12.720,2.449,0.475,1.727,4.125,13.808
584,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07584-09856,2.462,2.066,0.335,1.579,2.462,6.186
585,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07589-01707,29.953,2.285,0.407,1.308,3.000,20.369
586,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07597-05497,1.231,1.970,0.319,1.636,2.273,3.624
587,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07602-05273,3.283,2.011,0.191,1.733,2.267,7.687
588,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07598-07692,84.935,1.663,0.629,0.923,3.600,34.397
589,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07622-04852,14.361,1.491,0.229,1.100,2.056,13.808
590,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07622-11096,9.027,1.566,0.152,1.370,1.850,14.339
591,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07626-09675,0.410,2.214,0.000,2.214,2.214,2.562
592,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07626-06275,24.619,2.448,0.573,1.217,3.900,19.308
593,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07633-04751,13.951,2.960,0.638,1.667,4.167,13.653
594,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07638-06542,48.417,1.875,0.653,0.775,4.625,37.050
595,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07649-04392,2.462,2.065,0.431,1.455,2.714,6.341
596,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07653-10274,32.825,2.244,0.611,0.952,3.615,21.495
597,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07673-07085,51.699,2.695,0.920,1.238,5.097,25.649
598,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07713-09910,30.773,3.343,0.713,1.812,5.062,20.369
599,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07723-08513,45.134,2.586,0.695,1.419,4.714,24.743
600,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07729-09063,75.908,2.213,0.535,1.222,4.556,35.083
601,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07739-06625,0.410,2.778,0.000,2.778,2.778,2.562
602,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07743-05582,11.078,2.137,0.290,1.643,3.000,11.841
603,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07787-03863,0.410,1.375,0.000,1.375,1.375,2.562
604,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07783-05505,38.980,2.051,0.513,1.167,3.176,23.837
605,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07790-11469,18.054,2.598,0.415,1.588,3.600,15.840
606,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07790-03872,38.569,2.446,0.465,1.333,3.733,22.931
607,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07794-06764,44.724,2.413,0.576,1.286,4.500,26.024
608,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07798-05404,20.105,2.323,0.434,1.259,3.048,16.370
609,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07809-04903,7.386,2.384,0.303,1.857,2.833,9.434
610,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07829-06378,14.771,1.937,0.377,1.300,3.188,14.934
611,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07831-08672,27.491,2.856,0.445,1.882,4.000,19.463
612,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07840-02194,1.231,1.707,0.170,1.583,1.900,3.624
613,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07837-07590,15.182,2.507,0.492,1.667,3.312,14.714
614,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07838-04645,16.413,1.470,0.175,1.118,1.857,15.089
615,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07856-02190,2.872,1.743,0.168,1.615,2.100,6.186
616,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07851-02208,80.011,2.025,0.459,1.051,3.250,34.772
617,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07860-06751,0.410,3.273,0.000,3.273,3.273,2.562
618,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07859-08401,30.773,1.224,0.229,0.778,2.000,19.463
619,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07865-02201,0.410,0.895,0.000,0.895,0.895,2.562
620,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07868-05504,17.643,2.186,0.455,1.250,3.091,15.464
621,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07867-06753,29.543,2.323,0.527,1.115,3.167,20.369
622,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07875-04692,28.722,2.224,0.396,1.476,3.471,19.463
623,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07882-05412,67.702,2.157,0.676,1.000,3.742,34.177
624,Result of BEFORE_GA3_B3 Region1_Merged_RAW_ch01.tif:07897-08661,2.462,1.934,0.203,1.632,2.200,5.811
