 ,Label,Area,Mean,StdDev,Min,Max,Perim.
1892,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06385-03382,114.888,1.200,0.369,0.657,2.727,41.644
1893,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06405-08750,60.316,2.460,0.357,1.600,3.375,30.334
1894,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06439-00801,24.208,2.186,0.474,1.250,3.471,18.027
1895,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06443-02281,9.848,0.857,0.097,0.706,1.037,16.901
1896,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06459-05349,20.516,2.126,0.400,1.462,3.222,18.557
1897,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06478-01784,18.054,1.108,0.187,0.690,1.500,18.182
1898,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06514-04984,10.258,1.271,0.101,1.115,1.429,13.963
1899,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06538-06217,35.287,1.492,0.178,1.167,2.067,22.336
1900,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06543-04787,29.543,1.434,0.230,0.938,2.077,21.275
1901,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06589-10436,0.410,1.533,0.000,1.533,1.533,2.562
1902,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06589-10439,0.410,1.714,0.000,1.714,1.714,2.562
1903,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06584-05775,54.161,1.790,0.342,0.952,2.750,27.461
1904,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06597-03708,11.489,1.434,0.171,1.077,1.727,12.527
1905,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06608-04517,58.264,1.226,0.208,0.675,1.643,28.211
1906,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06623-05354,2.052,1.565,0.180,1.312,1.800,5.435
1907,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06623-02212,32.004,1.624,0.457,0.757,2.351,21.275
1908,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06628-05353,4.924,1.676,0.179,1.353,2.000,8.528
1909,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06629-03613,22.567,2.135,0.474,1.353,3.600,18.182
1910,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06626-09493,56.213,1.943,0.332,1.231,2.875,29.117
1911,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06635-03188,31.184,1.040,0.241,0.711,1.714,21.120
1912,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06651-08908,2.872,1.650,0.200,1.375,1.846,8.528
1913,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06653-08910,0.821,1.813,0.062,1.769,1.857,3.843
1914,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06661-02705,25.029,2.116,0.363,1.357,3.273,18.182
1915,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06684-01960,63.598,1.001,0.101,0.758,1.259,29.648
1916,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06692-01313,10.668,1.670,0.595,0.850,3.000,15.245
1917,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06718-03930,8.206,1.618,0.211,1.300,2.000,10.185
1918,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06754-04608,41.442,1.269,0.156,0.862,1.591,23.993
1919,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06760-05402,18.464,2.364,0.382,1.857,3.900,15.089
1920,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06793-05402,32.415,0.817,0.100,0.600,1.094,21.806
1921,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06829-03692,30.773,1.557,0.188,1.000,1.900,20.744
1922,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06840-08307,67.291,1.779,0.320,1.067,3.000,30.773
1923,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06845-05288,25.029,0.950,0.116,0.714,1.250,22.181
1924,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06915-00929,9.437,1.775,0.374,1.375,3.000,14.339
1925,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06919-02141,0.410,1.875,0.000,1.875,1.875,2.562
1926,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06922-02141,5.334,1.371,0.164,1.111,1.667,10.340
1927,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06930-03580,18.464,1.079,0.174,0.792,1.524,19.243
1928,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06949-01458,41.031,0.976,0.103,0.711,1.250,23.837
1929,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:06964-01098,49.648,1.541,0.331,0.758,2.182,25.649
1930,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07008-06323,32.825,1.827,0.305,1.083,2.625,20.744
1931,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07012-08003,10.668,2.004,0.362,1.231,2.875,11.996
1932,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07023-07722,39.800,1.975,0.444,1.087,2.950,23.087
1933,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07038-09223,0.410,0.962,0.000,0.962,0.962,2.562
1934,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07035-09219,27.901,0.984,0.296,0.575,1.643,21.275
1935,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07047-08034,0.410,2.300,0.000,2.300,2.300,2.562
1936,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07047-07263,47.596,1.655,0.232,1.125,2.231,28.147
1937,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07074-07480,23.798,2.178,0.383,1.250,3.125,17.276
1938,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07078-03867,54.982,2.001,0.449,1.062,3.231,28.211
1939,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07090-02398,2.872,1.134,0.076,1.056,1.214,6.716
1940,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07101-02401,78.780,1.205,0.222,0.727,1.727,35.083
1941,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07169-03621,0.410,1.389,0.000,1.389,1.389,2.562
1942,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07177-08261,0.821,1.762,0.513,1.400,2.125,3.843
1943,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07183-04391,1.231,0.987,0.147,0.880,1.154,5.435
1944,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07206-03346,5.334,1.592,0.246,1.227,2.176,9.434
1945,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07206-02403,58.264,1.221,0.196,0.735,1.875,28.211
1946,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07215-02505,11.899,0.816,0.134,0.578,1.034,13.433
1947,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07249-06245,83.294,1.611,0.218,1.087,2.174,34.022
1948,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07253-03971,68.112,1.828,0.760,0.608,4.000,33.336
1949,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07273-02048,33.646,1.558,0.358,0.818,2.389,21.275
1950,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07289-05781,4.103,1.359,0.172,1.182,1.684,7.247
1951,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07319-07670,2.462,1.595,0.369,1.300,2.125,5.811
1952,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07342-06628,5.744,2.494,0.355,1.909,3.222,8.528
1953,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07364-04129,17.643,0.818,0.135,0.617,1.125,15.089
1954,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07367-07266,57.854,1.206,0.137,0.897,1.548,28.742
1955,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07385-05105,13.130,1.575,0.138,1.312,1.846,13.433
1956,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07394-04315,6.155,0.888,0.120,0.742,1.143,10.340
1957,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07443-01992,7.796,0.913,0.092,0.757,1.080,11.246
1958,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07444-04598,17.233,1.289,0.138,1.000,1.667,15.089
1959,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07444-06474,16.823,1.967,0.242,1.571,2.500,15.620
1960,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07467-07078,5.744,1.810,0.234,1.409,2.056,7.998
1961,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07468-04087,38.569,1.458,0.275,0.897,2.176,22.556
1962,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07475-05663,19.695,2.588,0.543,1.615,4.083,15.995
1963,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07484-08918,0.821,1.515,0.021,1.500,1.529,3.843
1964,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07487-08915,8.206,1.580,0.190,1.316,2.000,15.620
1965,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07498-06921,48.417,1.180,0.176,0.800,1.585,25.649
1966,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07501-04941,42.262,1.293,0.332,0.758,2.500,24.588
1967,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07505-07824,26.670,1.547,0.227,1.136,2.125,18.933
1968,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07508-06252,47.596,1.157,0.148,0.880,1.625,26.180
1969,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07518-04407,31.594,1.305,0.575,0.514,3.250,22.556
1970,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07533-01561,35.697,0.971,0.138,0.724,1.571,23.993
1971,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07556-06322,12.309,1.447,0.232,1.059,2.154,12.372
1972,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07572-05449,0.821,1.198,0.145,1.095,1.300,3.843
1973,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07577-04720,3.693,1.924,0.293,1.533,2.400,7.622
1974,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07570-05459,190.385,1.222,0.355,0.671,2.643,58.014
1975,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07584-05468,1.231,2.629,0.375,2.250,3.000,3.624
1976,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07586-05455,0.821,2.805,0.148,2.700,2.909,3.624
1977,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07584-04957,70.163,1.489,0.326,0.800,2.240,30.929
1978,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07586-02901,48.827,1.437,0.485,0.765,3.091,26.335
1979,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07592-07120,2.052,1.253,0.194,0.957,1.421,6.186
1980,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07593-07112,0.821,1.857,0.202,1.714,2.000,3.843
1981,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07594-07108,0.410,2.000,0.000,2.000,2.000,2.562
1982,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07599-07122,2.462,1.475,0.226,1.222,1.867,5.435
1983,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07596-02652,47.596,1.480,0.283,1.032,2.333,26.180
1984,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07602-07113,19.285,1.182,0.284,0.818,2.000,21.806
1985,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07606-07118,0.410,1.750,0.000,1.750,1.750,2.562
1986,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07612-06582,0.410,1.095,0.000,1.095,1.095,2.562
1987,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07612-06589,0.410,1.263,0.000,1.263,1.263,2.562
1988,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07607-03646,104.219,1.322,0.244,0.767,1.974,37.865
1989,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07616-06585,35.287,1.202,0.156,0.913,1.667,26.335
1990,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07625-07092,0.410,1.833,0.000,1.833,1.833,2.562
1991,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07626-07090,3.693,1.786,0.163,1.429,1.929,7.622
1992,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07638-07275,28.722,0.986,0.112,0.743,1.400,19.838
1993,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07659-07198,13.540,2.170,0.665,1.200,5.000,15.245
1994,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07663-04562,13.540,0.925,0.171,0.611,1.304,12.902
1995,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07687-03189,6.565,1.717,0.276,1.235,2.417,8.903
1996,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07692-05431,20.105,1.501,0.198,1.107,2.000,17.056
1997,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07743-04283,0.410,1.417,0.000,1.417,1.417,2.562
1998,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07745-07825,11.899,1.850,0.313,1.300,2.444,12.372
1999,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07746-04277,33.646,1.057,0.244,0.700,1.800,33.957
2000,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07749-03027,41.031,1.019,0.278,0.609,1.882,23.837
2001,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07762-07110,89.038,1.373,0.216,0.806,2.000,36.428
2002,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07788-05247,30.773,1.303,0.201,0.929,2.111,21.430
2003,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07831-09944,11.489,2.114,0.201,1.750,2.500,12.527
2004,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07843-02155,90.679,1.067,0.386,0.625,3.300,35.458
2005,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07851-02639,6.155,1.695,0.178,1.462,2.091,8.373
2006,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07859-05399,20.926,1.566,0.214,1.143,2.095,16.901
2007,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07859-04452,22.978,1.558,0.255,0.957,2.333,17.807
2008,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07880-07524,36.928,1.243,0.160,0.833,1.667,22.025
2009,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07902-03226,20.516,2.652,0.453,1.667,3.818,15.995
2010,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07916-05334,45.134,1.516,0.312,0.905,2.441,25.274
2011,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07926-02138,2.462,1.742,0.323,1.357,2.300,5.811
2012,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07957-04238,0.821,1.461,0.180,1.333,1.588,3.843
2013,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07955-08065,62.368,2.713,0.552,1.643,4.214,28.211
2014,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07963-04236,0.821,1.116,0.093,1.050,1.182,3.843
2015,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07967-04231,37.338,0.793,0.185,0.508,1.320,26.335
2016,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07990-05926,34.056,1.305,0.179,0.871,1.694,21.275
2017,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07995-02573,3.283,1.337,0.168,1.133,1.571,13.588
2018,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07994-04083,50.879,1.291,0.207,0.808,1.880,26.555
2019,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08000-06934,33.235,1.300,0.197,0.905,2.000,21.275
2020,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:07998-05527,79.601,0.950,0.131,0.618,1.647,33.866
2021,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08004-03477,18.874,1.419,0.166,1.105,1.765,15.620
2022,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08010-08287,0.410,1.769,0.000,1.769,1.769,2.562
2023,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08008-08285,13.951,2.007,0.210,1.600,2.364,14.559
2024,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08014-07690,29.953,1.712,0.229,1.200,2.333,19.994
2025,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08012-05395,101.758,1.357,0.208,0.882,2.133,38.020
2026,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08030-03011,46.365,1.736,0.424,1.000,2.722,24.743
2027,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08049-05517,12.720,1.875,0.283,1.353,2.500,13.277
2028,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08057-02000,46.365,0.729,0.140,0.485,1.160,26.180
2029,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08059-01903,93.551,1.068,0.111,0.650,1.375,36.053
2030,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08087-04107,46.365,1.070,0.213,0.656,1.650,25.804
2031,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08102-04043,16.413,1.401,0.203,1.000,1.857,14.714
2032,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08109-05853,47.596,1.066,0.145,0.742,1.469,26.180
2033,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08112-04252,42.673,1.840,0.328,1.062,2.692,24.212
2034,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08123-05555,73.036,1.338,0.178,0.957,1.750,31.304
2035,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08152-07193,8.617,1.522,0.208,1.250,2.000,14.714
2036,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08150-03190,132.531,1.259,0.264,0.579,1.855,43.676
2037,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08177-05595,1.231,1.818,0.115,1.692,1.917,3.624
2038,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08177-05870,18.054,1.395,0.292,0.774,2.071,15.995
2039,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08183-01835,30.363,0.816,0.217,0.556,1.923,23.773
2040,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08206-04686,8.617,1.187,0.221,0.844,1.857,10.340
2041,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08231-09032,1.231,1.689,0.168,1.500,1.818,3.624
2042,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08233-09030,0.410,1.692,0.000,1.692,1.692,2.562
2043,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08235-09032,0.821,1.538,0.109,1.462,1.615,3.624
2044,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08259-07384,58.264,1.364,0.210,0.773,1.846,27.836
2045,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08280-04283,29.543,1.604,0.233,1.000,2.000,19.308
2046,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08351-06041,5.334,1.557,0.266,1.200,2.000,7.998
2047,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08360-08675,92.731,1.689,0.302,0.950,2.391,36.895
2048,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08370-04008,4.103,1.575,0.180,1.250,1.857,6.716
2049,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08378-00843,40.621,3.054,0.820,1.769,5.833,23.307
2050,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08458-02029,0.410,2.500,0.000,2.500,2.500,2.562
2051,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08489-04391,24.208,2.212,0.500,1.444,3.750,18.182
2052,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08507-07015,10.258,1.165,0.153,0.923,1.500,12.527
2053,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08580-05629,30.363,1.548,0.208,1.174,2.190,19.994
2054,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08623-04098,10.258,2.068,0.280,1.467,2.727,11.621
2055,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08643-07216,118.580,1.358,0.262,0.833,2.057,41.113
2056,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08683-02045,36.928,1.603,0.250,1.043,2.267,22.181
2057,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08711-07483,17.233,1.598,0.366,0.938,2.444,17.651
2058,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08718-07666,8.206,1.576,0.196,1.300,2.000,10.715
2059,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08791-03953,2.872,2.220,0.287,2.000,2.667,6.186
2060,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08795-04073,30.363,1.868,0.302,1.100,2.545,20.369
2061,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08825-03210,15.592,2.221,0.312,1.667,3.000,14.714
2062,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08830-07674,13.951,0.935,0.089,0.724,1.107,15.245
2063,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08831-07182,48.007,1.895,0.354,1.150,2.765,26.180
2064,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08845-03930,0.410,1.000,0.000,1.000,1.000,2.562
2065,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08843-03920,66.881,0.967,0.132,0.639,1.364,33.271
2066,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08862-07059,77.959,1.521,0.249,0.944,2.333,33.646
2067,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08871-04473,2.872,1.634,0.178,1.385,1.857,6.716
2068,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08915-09777,32.004,1.894,0.286,1.429,2.588,20.744
2069,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08931-07924,38.980,2.480,0.747,1.188,4.182,23.087
2070,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:08938-05683,16.823,1.586,0.283,1.067,2.231,15.464
2071,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09005-06140,19.285,1.620,0.178,1.261,2.000,15.995
2072,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09025-07239,12.309,2.423,0.546,1.600,4.125,13.058
2073,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09092-03082,70.574,1.415,0.497,0.756,2.769,32.365
2074,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09184-04185,2.872,0.909,0.143,0.667,1.091,7.247
2075,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09186-04184,0.410,0.844,0.000,0.844,0.844,2.562
2076,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09220-04601,39.390,1.829,0.330,1.176,2.545,23.462
2077,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09237-03927,43.903,1.594,0.206,1.136,2.077,24.212
2078,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09318-04197,25.029,1.414,0.480,0.568,3.222,21.806
2079,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09321-03383,32.825,2.356,0.602,1.250,3.765,20.900
2080,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09407-08486,156.740,1.246,0.256,0.696,2.065,46.924
2081,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09416-03968,90.269,1.124,0.209,0.667,1.557,35.303
2082,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09428-04185,18.464,1.142,0.209,0.692,1.562,18.182
2083,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09454-03944,4.103,1.658,0.255,1.312,2.071,8.528
2084,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09460-05572,34.056,1.699,0.356,0.893,2.314,21.275
2085,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09465-04485,4.513,1.192,0.230,0.867,1.500,7.622
2086,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09487-07870,26.260,1.227,0.148,0.923,1.667,19.994
2087,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09506-06610,32.004,2.129,0.406,1.111,2.900,20.900
2088,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09512-03524,34.877,1.468,0.230,0.917,2.129,21.806
2089,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09525-04512,39.800,1.236,0.270,0.727,2.000,23.462
2090,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09531-07915,21.747,1.146,0.391,0.558,2.182,17.651
2091,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09548-05804,71.394,1.540,0.326,0.862,2.645,31.459
2092,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09602-04300,33.235,1.222,0.149,0.903,1.548,21.650
2093,slice0004_Result of After_GA3_A4 Region1_Merged_RAW_ch01.tif:09633-03496,22.978,1.774,0.310,1.182,2.429,18.557
