 ,Label,Area,Mean,StdDev,Min,Max,Perim.
12173,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05269-05659,71.805,2.692,0.710,1.348,4.880,31.304
12174,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05280-10443,11.899,2.473,0.449,1.391,3.375,12.372
12175,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05294-04897,5.334,2.857,0.271,2.400,3.333,8.528
12176,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05301-05917,5.744,1.676,0.170,1.435,2.000,9.809
12177,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05304-02322,25.850,2.397,0.759,1.286,4.250,19.088
12178,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05309-09932,4.513,2.478,0.311,2.067,3.000,9.434
12179,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05316-08026,18.464,2.021,0.226,1.571,2.632,15.620
12180,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05317-05864,38.159,2.200,0.586,0.943,3.516,22.711
12181,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05333-10336,23.388,2.043,0.348,1.417,2.714,20.524
12182,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05346-02247,25.439,2.987,0.654,1.391,4.909,18.182
12183,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05349-06890,27.901,1.779,0.297,1.179,2.345,19.838
12184,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05349-05331,43.493,2.334,0.735,1.188,4.047,24.523
12185,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05379-08542,40.621,2.374,0.376,1.647,3.389,23.993
12186,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05383-10969,20.926,2.129,0.334,1.556,3.000,17.962
12187,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05397-00669,55.803,2.403,0.685,1.381,4.667,28.742
12188,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05399-06985,38.980,2.092,0.335,1.455,2.850,22.931
12189,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05397-09334,77.549,1.925,0.640,0.920,3.750,37.270
12190,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05398-09923,59.906,2.730,0.681,1.292,4.476,28.742
12191,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05401-08275,54.982,2.165,0.561,0.962,3.257,27.461
12192,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05404-07915,63.598,1.639,0.443,0.915,3.000,30.864
12193,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05409-04835,16.002,1.315,0.222,0.909,1.969,14.714
12194,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05415-07205,0.410,1.615,0.000,1.615,1.615,2.562
12195,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05421-03324,1.641,2.851,0.210,2.600,3.111,4.529
12196,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05424-02465,9.848,2.763,0.691,1.700,4.444,11.090
12197,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05420-08407,176.845,1.657,0.414,0.826,2.889,57.328
12198,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05425-03337,52.930,2.549,0.660,1.375,4.167,30.929
12199,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05432-02767,54.161,2.675,0.609,1.467,5.273,27.616
12200,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05454-03735,34.877,2.702,0.541,1.600,3.714,21.120
12201,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05486-08755,32.825,2.189,0.363,1.444,3.250,21.275
12202,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05499-03221,6.565,1.934,0.292,1.333,2.500,10.185
12203,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05495-09382,54.161,2.103,0.340,1.400,3.158,27.461
12204,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05506-04574,11.489,2.119,0.295,1.632,3.071,12.372
12205,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05507-02829,46.776,2.041,0.379,1.088,2.913,25.274
12206,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05514-09993,24.208,2.487,0.371,1.737,3.538,19.088
12207,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05518-07155,48.827,2.574,0.410,1.600,3.636,26.555
12208,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05556-07158,20.105,2.312,0.238,1.882,3.062,15.995
12209,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05609-09668,30.773,1.435,0.271,0.903,2.167,20.369
12210,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05616-05008,13.951,1.138,0.122,0.897,1.389,13.808
12211,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05639-02285,18.874,2.103,0.363,1.400,3.091,15.464
12212,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05633-06905,128.428,2.163,0.692,0.945,4.333,43.831
12213,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05645-04862,48.827,2.576,0.524,1.278,4.067,26.024
12214,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05648-05703,19.695,2.003,0.310,1.300,2.667,16.526
12215,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05657-08768,48.827,1.723,0.286,1.033,2.684,25.649
12216,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05680-04728,23.798,1.574,0.207,1.152,2.000,18.182
12217,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05683-04266,20.516,2.505,0.696,1.385,3.882,16.526
12218,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05688-07239,48.007,1.551,0.250,0.881,2.159,25.804
12219,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05691-05262,42.262,2.602,0.721,1.381,4.286,23.462
12220,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05695-05931,48.007,1.682,0.292,1.120,2.538,27.305
12221,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05698-03011,6.975,2.074,0.234,1.765,2.533,9.809
12222,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05694-05065,61.137,1.763,0.404,0.960,3.118,32.741
12223,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05716-04618,0.821,1.259,0.178,1.133,1.385,3.843
12224,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05718-06416,2.052,1.547,0.311,1.250,2.000,4.905
12225,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05720-04623,0.410,1.200,0.000,1.200,1.200,2.562
12226,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05720-06420,1.231,1.322,0.054,1.263,1.368,3.624
12227,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05723-06402,1.641,3.413,0.333,3.182,3.889,5.124
12228,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05723-06412,2.872,1.746,0.155,1.588,2.067,5.435
12229,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05724-06417,0.821,1.625,0.354,1.375,1.875,3.843
12230,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05724-06396,2.872,2.521,0.391,2.059,3.091,6.341
12231,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05725-06421,2.872,1.397,0.178,1.158,1.667,5.435
12232,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05728-04611,0.410,1.100,0.000,1.100,1.100,2.562
12233,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05731-04629,0.410,1.933,0.000,1.933,1.933,2.562
12234,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05732-04618,2.462,1.125,0.142,0.909,1.308,7.998
12235,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05734-04610,0.821,1.152,0.068,1.103,1.200,3.843
12236,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05734-04626,1.231,1.814,0.066,1.765,1.889,5.435
12237,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05734-06407,6.975,1.872,0.619,1.143,3.000,13.058
12238,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05732-10971,50.879,2.638,0.612,1.500,4.476,26.399
12239,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05737-06425,2.052,1.170,0.217,0.958,1.524,4.529
12240,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05739-06405,1.641,1.077,0.473,0.676,1.750,4.905
12241,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05739-06408,0.410,1.000,0.000,1.000,1.000,2.562
12242,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05735-04661,36.108,2.208,0.557,1.077,3.562,22.711
12243,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05740-06433,0.410,3.000,0.000,3.000,3.000,2.562
12244,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05732-05544,188.334,2.188,0.451,1.136,3.727,56.733
12245,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05730-06413,275.320,2.086,0.881,0.651,10.556,83.288
12246,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05747-06419,0.410,0.781,0.000,0.781,0.781,2.562
12247,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05739-10378,100.527,1.988,0.474,1.065,3.531,37.115
12248,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05743-02617,41.031,2.409,0.740,1.154,4.727,25.274
12249,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05749-06417,42.673,2.541,0.829,0.781,4.889,54.702
12250,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05758-09876,41.852,3.007,0.617,1.727,4.400,23.993
12251,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05773-03667,66.471,1.880,0.340,1.267,3.000,31.240
12252,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05778-08526,18.054,1.646,0.285,1.040,2.222,15.464
12253,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05777-06177,58.675,2.305,0.616,1.143,4.333,30.398
12254,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05792-02800,25.850,2.969,0.727,1.400,4.773,18.557
12255,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05795-02889,44.724,1.872,0.310,1.136,2.900,25.274
12256,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05801-10744,0.410,1.478,0.000,1.478,1.478,2.562
12257,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05803-08712,0.410,2.750,0.000,2.750,2.750,2.562
12258,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05803-10744,0.410,1.682,0.000,1.682,1.682,2.562
12259,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05802-08713,14.361,2.545,0.407,1.636,3.571,14.714
12260,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05801-07700,48.417,2.556,0.480,1.500,3.625,25.274
12261,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05811-02300,60.726,2.218,0.502,1.174,3.586,29.803
12262,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05817-08353,53.341,1.582,0.265,0.939,2.333,26.555
12263,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05831-04539,14.361,2.627,0.570,1.737,4.385,13.808
12264,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05829-03866,54.161,2.131,0.854,0.811,4.750,27.836
12265,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05832-05592,41.442,1.653,0.317,1.034,2.458,24.743
12266,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05832-09741,55.803,2.685,0.489,1.588,3.800,27.305
12267,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05853-04203,29.132,3.197,0.766,1.588,5.053,19.463
12268,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05859-07849,18.054,2.755,0.452,1.750,3.778,16.901
12269,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05861-10625,16.823,1.462,0.249,0.971,2.000,18.713
12270,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05880-09776,57.854,3.290,0.808,1.895,5.250,27.681
12271,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05890-08770,2.052,2.863,0.477,2.250,3.300,4.905
12272,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05892-07065,8.206,2.330,0.361,1.833,3.222,10.185
12273,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05894-09017,0.410,1.933,0.000,1.933,1.933,2.562
12274,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05890-03308,35.287,1.809,0.406,0.919,2.711,21.275
12275,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05898-09568,65.240,2.000,0.602,1.026,4.545,30.023
12276,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05904-08589,45.955,2.121,0.674,1.000,4.286,26.710
12277,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05914-02879,47.596,1.413,0.461,0.732,2.900,26.024
12278,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05921-03414,13.130,2.657,0.480,1.444,3.571,12.902
12279,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05931-08779,8.206,1.846,0.350,1.357,2.625,14.028
12280,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05937-08790,2.462,2.415,0.281,2.000,2.714,7.467
12281,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05935-07019,22.978,2.035,0.458,1.308,3.400,17.121
12282,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05935-06525,42.262,2.096,0.322,1.211,2.867,24.368
12283,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05941-08780,39.800,1.782,0.574,0.850,3.600,37.425
12284,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05950-06780,13.951,2.007,0.261,1.524,2.600,13.653
12285,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05955-08768,3.693,1.837,0.168,1.636,2.133,6.716
12286,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05980-06698,34.466,2.411,0.455,1.706,3.667,22.181
12287,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05979-08735,54.161,2.632,0.934,1.057,4.900,27.681
12288,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05979-08607,75.908,1.991,0.410,1.304,3.154,32.210
12289,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05985-04704,49.648,1.925,0.416,1.111,2.917,26.024
12290,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05991-11890,19.285,2.606,0.344,1.923,3.231,16.901
12291,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:05998-04623,44.724,1.587,0.255,1.074,2.250,24.588
12292,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06002-05697,17.643,2.050,0.351,1.261,2.667,15.995
12293,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06013-03292,11.899,1.412,0.287,0.864,2.100,11.996
12294,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06014-06914,40.621,2.482,0.688,1.348,4.296,22.931
12295,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06018-07282,57.444,2.444,0.592,1.100,4.714,27.836
12296,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06021-05222,24.208,2.323,0.396,1.579,3.353,18.557
12297,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06025-02956,2.462,1.644,0.229,1.364,2.000,5.435
12298,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06022-09446,40.211,2.583,0.547,1.600,3.706,23.462
12299,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06026-10308,16.413,2.070,0.310,1.467,2.867,14.714
12300,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06028-05002,13.951,2.233,0.337,1.722,3.167,14.339
12301,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06028-10646,42.673,2.544,0.694,1.000,5.250,25.118
12302,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06032-01946,20.516,2.101,0.426,1.375,3.000,16.370
12303,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06033-11539,7.796,2.393,0.283,1.900,3.000,10.340
12304,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06044-09904,2.872,2.843,0.448,2.375,3.571,5.811
12305,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06047-04397,16.823,1.737,0.211,1.348,2.294,14.714
12306,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06045-10704,43.083,2.930,0.858,1.385,5.450,26.024
12307,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06043-10786,125.966,2.104,0.526,1.118,3.500,43.145
12308,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06054-09908,63.188,2.195,0.542,1.067,3.875,47.235
12309,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06065-09909,0.410,4.000,0.000,4.000,4.000,2.562
12310,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06067-08005,69.753,2.207,0.597,1.130,3.879,30.929
12311,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06089-06469,17.643,3.322,1.022,1.333,5.500,15.089
12312,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06094-09335,22.157,3.161,0.666,2.200,4.647,16.901
12313,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06094-10225,29.953,2.136,0.694,1.167,3.889,21.650
12314,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06101-07206,1.231,1.484,0.115,1.353,1.571,3.624
12315,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06107-11391,16.823,2.137,0.299,1.500,2.714,15.089
12316,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06109-03545,8.206,0.960,0.167,0.700,1.280,11.621
12317,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06107-06379,18.874,1.325,0.141,1.027,1.613,16.526
12318,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06116-03758,0.410,1.727,0.000,1.727,1.727,2.562
12319,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06116-05049,12.309,1.843,0.353,1.273,2.714,22.025
12320,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06122-05047,0.410,2.250,0.000,2.250,2.250,2.562
12321,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06120-03508,39.390,1.945,0.746,0.814,3.833,23.462
12322,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06125-05057,1.641,1.910,0.312,1.500,2.250,5.124
12323,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06135-00127,5.334,2.330,0.275,1.933,2.909,7.998
12324,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06146-09807,0.410,1.786,0.000,1.786,1.786,2.562
12325,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06145-09806,15.592,1.771,0.234,1.312,2.308,15.089
12326,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06162-01772,16.413,2.742,0.565,1.700,4.000,14.183
12327,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06177-06898,29.132,1.228,0.140,0.931,1.609,19.838
12328,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06181-05207,14.361,2.039,0.284,1.286,2.722,13.433
12329,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06179-08241,39.800,2.709,0.437,1.875,4.143,23.307
12330,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06201-07222,14.771,1.680,0.365,0.939,2.333,14.028
12331,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06217-07151,18.464,1.812,0.245,1.423,2.524,15.995
12332,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06219-08414,36.518,2.002,0.325,1.188,2.667,23.837
12333,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06227-05906,9.027,1.414,0.264,1.067,1.913,10.560
12334,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06226-05170,50.879,2.299,0.581,1.294,3.842,26.024
12335,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06229-08499,50.058,2.562,0.392,1.875,3.455,26.555
12336,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06230-10187,36.928,1.506,0.234,1.094,2.025,22.556
12337,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06261-08674,41.852,1.605,0.284,0.962,2.429,23.993
12338,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06262-04276,62.368,2.337,0.557,1.133,3.889,28.962
12339,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06267-03875,8.617,2.391,0.202,2.000,2.818,10.340
12340,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06263-04928,51.699,2.553,0.845,1.024,5.750,26.555
12341,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06271-10559,25.850,2.760,0.490,1.833,4.000,18.713
12342,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06284-10689,0.410,1.933,0.000,1.933,1.933,2.562
12343,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06285-10692,4.103,2.094,0.158,1.867,2.400,7.092
12344,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06287-07375,28.312,1.877,0.257,1.160,2.625,19.994
12345,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06290-06232,77.139,1.916,0.940,0.662,4.333,33.646
12346,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06295-04655,47.596,1.265,0.358,0.786,2.667,27.681
12347,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06295-05247,38.569,2.269,0.479,1.400,3.611,23.462
12348,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06297-10173,56.213,2.130,0.350,1.474,3.583,29.117
12349,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06303-11440,46.365,1.961,0.454,1.143,2.980,27.991
12350,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06324-05970,85.345,1.831,0.512,1.026,3.364,33.866
12351,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06332-07131,2.872,2.320,0.269,1.857,2.667,6.341
12352,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06352-03691,12.309,2.164,0.413,1.417,3.417,12.527
12353,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06363-08058,40.621,2.036,0.668,1.083,3.692,22.931
12354,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06365-08457,21.336,2.175,0.273,1.600,2.786,19.838
12355,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06382-04514,37.749,2.372,0.668,1.143,4.333,22.931
12356,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06389-11521,25.029,2.102,0.255,1.588,2.667,19.243
12357,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06408-06495,32.415,2.542,0.576,1.500,4.333,21.806
12358,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06410-08722,49.648,2.639,0.340,1.941,3.500,29.428
12359,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06416-05639,24.619,2.535,0.598,1.389,3.650,18.182
12360,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06421-05821,0.410,1.444,0.000,1.444,1.444,2.562
12361,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06420-05823,11.489,1.953,0.417,1.238,2.692,12.902
12362,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06424-05636,0.410,1.333,0.000,1.333,1.333,2.562
12363,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06424-11651,27.081,2.289,0.402,1.478,3.316,19.088
12364,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06442-03008,0.410,3.429,0.000,3.429,3.429,2.562
12365,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06440-09156,44.314,1.525,0.437,0.808,2.655,25.494
12366,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06455-01858,6.565,2.507,0.534,1.444,3.500,8.903
12367,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06450-03018,74.677,2.472,0.794,0.675,4.625,39.302
12368,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06460-05613,1.231,2.631,0.549,2.200,3.250,5.124
12369,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06459-09126,63.598,2.152,0.553,1.000,3.682,31.679
12370,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06492-02029,26.670,1.380,0.292,0.971,2.333,18.933
12371,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06508-02486,14.361,2.423,0.447,1.600,3.444,13.277
12372,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06516-02113,1.641,1.673,0.108,1.529,1.789,4.905
12373,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06518-09954,29.953,1.961,0.357,1.333,3.083,20.369
12374,slice0009_Result of After_GA3_B3 Region1_Merged_RAW_ch01.tif:06516-06836,101.347,3.004,0.983,1.333,5.375,37.645
