 ,Label,Area,Mean,StdDev,Min,Max,Perim.
2431,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09428-05076,0.821,0.753,0.083,0.694,0.812,3.843
2432,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09432-05083,6.155,1.503,0.428,0.926,2.300,11.090
2433,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09435-05071,1.231,1.721,0.230,1.471,1.923,3.624
2434,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09435-05077,3.283,1.117,0.170,0.962,1.400,8.748
2435,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09461-03537,14.771,1.426,0.417,0.893,2.571,14.183
2436,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09465-06472,59.085,1.189,0.266,0.583,1.816,27.836
2437,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09469-06917,56.623,1.533,0.365,0.569,2.365,27.461
2438,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09477-09661,8.206,1.443,0.196,1.176,1.867,10.560
2439,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09508-04920,9.437,0.865,0.094,0.750,1.097,12.152
2440,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09508-05893,27.491,1.313,0.290,0.731,2.000,19.994
2441,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09519-03895,6.975,2.000,0.322,1.417,2.500,8.903
2442,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09522-04165,0.821,0.745,0.125,0.657,0.833,3.843
2443,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09524-04160,1.231,0.721,0.012,0.714,0.735,4.905
2444,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09526-04165,7.796,0.739,0.153,0.575,1.148,11.090
2445,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09530-04284,0.410,0.500,0.000,0.500,0.500,2.562
2446,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09530-04286,0.410,0.649,0.000,0.649,0.649,2.562
2447,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09531-04161,0.410,0.697,0.000,0.697,0.697,2.562
2448,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09529-04159,22.978,0.688,0.134,0.468,1.000,25.804
2449,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09553-10388,18.874,1.651,0.316,1.111,2.273,15.995
2450,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09561-05385,0.821,1.280,0.273,1.087,1.474,3.624
2451,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09567-10661,25.029,1.636,0.306,1.000,2.700,18.557
2452,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09574-07909,78.780,1.261,0.183,0.839,1.774,33.116
2453,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09598-04926,70.984,0.720,0.109,0.531,1.167,31.990
2454,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09606-01815,9.437,1.145,0.158,0.833,1.444,12.152
2455,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09618-04976,93.551,0.863,0.337,0.486,2.615,37.425
2456,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09631-04192,13.540,1.416,0.209,0.968,1.850,16.150
2457,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09657-05326,13.951,1.926,0.399,1.286,3.000,13.808
2458,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09699-03947,36.928,1.564,0.337,0.792,2.214,22.556
2459,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09711-03990,0.410,1.042,0.000,1.042,1.042,2.562
2460,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09714-02014,0.410,1.700,0.000,1.700,1.700,2.562
2461,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09714-03988,0.821,0.877,0.109,0.800,0.955,3.843
2462,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09715-03991,0.821,0.936,0.038,0.909,0.963,3.624
2463,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09719-03989,0.821,0.864,0.193,0.727,1.000,3.843
2464,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09716-03987,61.957,1.029,0.273,0.605,2.333,35.083
2465,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09723-03994,2.872,1.783,0.291,1.214,2.083,5.811
2466,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09740-06789,22.978,1.502,0.271,0.966,2.074,17.121
2467,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09742-01873,41.852,1.582,0.339,0.857,2.375,24.212
2468,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09748-08414,24.619,2.067,0.345,1.417,2.833,18.182
2469,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09756-03455,3.693,2.438,0.328,2.000,3.000,7.092
2470,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09760-04155,61.957,1.114,0.146,0.804,1.632,29.648
2471,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09783-07079,0.410,0.906,0.000,0.906,0.906,2.562
2472,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09782-04785,12.720,0.824,0.136,0.595,1.111,13.433
2473,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09782-07082,29.132,0.814,0.107,0.615,1.133,20.900
2474,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09782-05010,27.491,1.310,0.359,0.543,2.200,19.994
2475,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09822-04833,16.823,1.586,0.370,1.000,2.667,15.464
2476,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09830-04999,64.829,1.637,0.674,0.773,4.091,29.868
2477,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09857-08194,51.289,1.658,0.292,1.043,2.421,26.180
2478,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09863-04372,61.547,1.083,0.368,0.609,2.250,29.117
2479,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09878-03926,18.464,1.722,0.308,1.115,2.458,15.464
2480,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09882-05586,0.410,0.920,0.000,0.920,0.920,2.562
2481,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09884-05587,0.410,1.045,0.000,1.045,1.045,2.562
2482,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09922-03092,1.641,1.528,0.372,1.176,2.000,5.124
2483,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09925-04956,0.410,2.000,0.000,2.000,2.000,2.562
2484,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09926-04947,0.410,1.700,0.000,1.700,1.700,2.562
2485,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09926-08238,26.670,1.328,0.212,0.767,1.786,18.713
2486,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09933-04953,2.052,1.305,0.211,1.000,1.500,4.905
2487,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09929-03427,50.058,2.136,0.373,1.267,3.050,25.649
2488,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09935-04955,0.410,1.125,0.000,1.125,1.125,2.562
2489,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09937-04955,0.410,1.833,0.000,1.833,1.833,2.562
2490,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09935-05418,7.796,0.647,0.085,0.500,0.775,9.809
2491,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09936-04950,4.103,0.978,0.123,0.833,1.222,8.903
2492,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09934-04955,26.670,1.076,0.309,0.545,2.000,37.115
2493,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09946-03652,0.821,2.604,0.383,2.333,2.875,3.624
2494,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09950-10595,2.462,1.506,0.185,1.333,1.846,7.247
2495,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09953-03646,86.986,0.965,0.258,0.571,1.833,35.833
2496,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09981-05614,11.078,1.797,0.325,1.222,2.455,12.902
2497,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09986-04515,66.060,0.764,0.112,0.550,1.182,34.241
2498,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:09998-03743,4.103,1.508,0.160,1.316,1.824,6.716
2499,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10013-08259,24.619,1.643,0.280,1.071,2.357,18.182
2500,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10020-07163,61.957,1.087,0.150,0.762,1.632,29.492
2501,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10030-03588,16.823,1.327,0.221,0.909,1.667,18.557
2502,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10036-04495,16.823,1.316,0.192,1.000,1.846,15.464
2503,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10064-03849,0.410,1.500,0.000,1.500,1.500,2.562
2504,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10064-03864,0.410,1.750,0.000,1.750,1.750,2.562
2505,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10071-04544,5.744,1.046,0.379,0.732,2.091,9.279
2506,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10066-03857,90.679,0.924,0.225,0.519,1.917,43.831
2507,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10082-10970,0.410,1.455,0.000,1.455,1.455,2.562
2508,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10076-05194,69.343,1.678,0.368,0.667,2.571,31.304
2509,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10090-04502,30.363,1.148,0.212,0.743,1.833,22.711
2510,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10106-03864,48.007,1.424,0.327,0.571,2.100,26.024
2511,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10131-03632,34.877,1.752,0.447,0.676,3.000,21.650
2512,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10141-04896,27.491,0.924,0.177,0.648,1.500,19.088
2513,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10181-05568,59.906,2.502,0.495,1.188,3.900,29.648
2514,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10188-04525,40.211,1.296,0.243,0.850,2.067,25.274
2515,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10196-04162,16.002,2.026,0.411,1.235,3.143,14.339
2516,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10266-07197,35.697,1.832,0.315,1.091,3.154,21.806
2517,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10283-06998,17.233,1.824,0.348,1.250,2.412,15.995
2518,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10338-08267,12.309,1.492,0.271,1.000,2.286,12.902
2519,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10343-05132,40.621,1.501,0.305,0.900,2.333,22.931
2520,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10391-07361,8.206,1.178,0.130,0.967,1.421,11.621
2521,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10410-04797,20.516,1.855,0.417,1.071,2.800,15.995
2522,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10421-07260,18.464,1.603,0.230,1.158,2.235,15.464
2523,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10441-08425,81.242,2.320,0.691,1.125,4.067,33.116
2524,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10472-05229,9.027,1.833,0.261,1.333,2.429,11.466
2525,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10469-07151,44.724,1.677,0.379,0.885,2.767,24.212
2526,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10474-07351,11.078,1.886,0.238,1.500,2.444,11.996
2527,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10523-09728,1.231,1.000,0.038,0.962,1.037,4.529
2528,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10562-05086,26.260,0.903,0.171,0.634,1.357,19.088
2529,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10610-05106,48.827,0.764,0.177,0.533,1.391,29.428
2530,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10649-06274,18.874,1.978,0.342,1.455,3.333,15.840
2531,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10656-04359,7.386,2.110,0.473,1.500,3.200,9.809
2532,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10674-06011,0.410,0.880,0.000,0.880,0.880,2.562
2533,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10684-06008,90.679,1.103,0.153,0.688,1.517,36.959
2534,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10743-06939,23.798,2.000,0.436,1.222,3.333,17.651
2535,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10769-04663,12.309,1.660,0.222,1.300,2.200,14.714
2536,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10861-07744,32.415,2.054,0.310,1.438,2.818,22.711
2537,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10925-07315,0.410,1.318,0.000,1.318,1.318,2.562
2538,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:10929-07311,19.695,0.936,0.245,0.565,1.600,19.243
2539,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11067-05500,9.027,1.078,0.072,0.931,1.174,10.340
2540,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11111-04648,39.390,0.793,0.139,0.566,1.261,22.556
2541,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11155-07053,5.334,2.705,0.551,1.909,3.833,8.528
2542,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11184-05456,2.462,1.301,0.141,1.105,1.467,5.811
2543,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11229-07142,24.208,1.669,0.270,1.111,2.214,18.182
2544,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11356-05001,32.004,1.662,0.390,0.800,2.667,20.589
2545,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11423-07238,9.848,1.669,0.216,1.200,2.071,11.621
2546,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11449-06271,82.473,1.456,0.252,0.885,2.143,33.116
2547,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11580-06179,25.029,1.336,0.189,0.913,1.850,19.088
2548,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11690-06797,33.235,1.734,0.390,0.950,2.538,21.120
2549,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11742-05827,5.334,2.094,0.372,1.462,3.000,8.153
2550,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11750-06702,28.722,2.335,0.508,1.450,3.562,19.463
2551,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11785-05518,76.729,1.059,0.219,0.659,1.824,34.022
2552,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11814-05255,35.287,1.672,0.284,1.087,2.444,21.650
2553,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:11821-05295,41.031,0.732,0.101,0.533,1.000,26.180
2554,slice0004_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06489-06491,60824362.742,1.029,0.129,0.000,14.000,33258.984
2555,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00032-04901,18.874,1.041,0.230,0.667,1.438,16.901
2556,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00170-05971,2.052,2.553,0.300,2.200,3.000,5.811
2557,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00188-05211,14.771,1.767,0.297,1.067,2.545,15.089
2558,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00371-05823,23.798,1.107,0.291,0.738,2.545,18.713
2559,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00390-08395,34.466,1.874,0.330,1.222,2.773,22.181
2560,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00459-05132,56.213,1.015,0.245,0.528,1.647,27.681
2561,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00638-08054,14.361,1.548,0.227,1.067,2.000,13.808
2562,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00665-08322,34.877,1.784,0.258,1.182,2.500,22.336
2563,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00760-05939,32.004,1.137,0.216,0.607,1.698,20.744
2564,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00785-08802,71.394,1.539,0.188,1.150,2.231,35.238
2565,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00815-08147,13.130,2.383,0.391,1.700,3.500,12.372
2566,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:00943-09638,25.439,1.946,0.464,1.312,3.417,18.027
2567,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01037-09554,25.439,2.241,0.436,1.438,3.312,18.182
2568,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01099-09885,6.975,1.057,0.155,0.760,1.278,10.340
2569,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01303-09744,63.598,2.223,0.420,1.409,3.524,29.117
2570,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01364-09570,23.388,1.124,0.145,0.774,1.500,18.713
2571,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01415-09722,40.211,1.648,0.274,1.095,2.240,23.462
2572,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01500-09464,31.594,1.546,0.262,1.000,2.081,20.369
2573,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01545-09066,105.040,1.397,0.244,0.833,2.136,39.457
2574,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01569-09379,3.283,1.515,0.180,1.286,1.818,5.811
2575,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01659-09020,20.926,1.541,0.238,1.062,2.182,18.337
2576,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01774-08155,0.410,1.462,0.000,1.462,1.462,2.562
2577,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01777-08883,62.778,1.128,0.160,0.667,1.513,29.492
2578,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01812-08809,0.410,1.353,0.000,1.353,1.353,2.562
2579,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01818-09997,1.231,1.789,0.184,1.667,2.000,3.624
2580,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:01820-08803,98.475,1.066,0.273,0.695,2.231,38.551
2581,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02041-02565,0.410,0.818,0.000,0.818,0.818,2.562
2582,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02041-02571,22.978,0.710,0.123,0.471,1.167,19.619
2583,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02062-08271,0.410,1.600,0.000,1.600,1.600,2.562
2584,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02085-08416,73.446,2.072,0.361,1.333,3.375,34.177
2585,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02155-04545,25.850,1.453,0.275,0.800,2.000,19.088
2586,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02173-03921,3.693,2.156,0.273,2.000,2.857,7.998
2587,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02236-04983,53.341,1.673,0.410,0.833,3.000,28.522
2588,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02271-06096,0.410,1.059,0.000,1.059,1.059,2.562
2589,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02274-06093,20.516,1.618,0.508,0.565,2.833,17.432
2590,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02294-07872,38.159,1.761,0.427,1.125,2.897,22.711
2591,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02371-06113,44.724,1.578,0.555,0.706,3.250,25.118
2592,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02450-04483,10.668,2.302,0.362,1.714,3.200,12.527
2593,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02525-09911,66.881,1.192,0.150,0.880,1.700,32.365
2594,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02602-06307,49.238,1.849,0.421,0.897,2.857,28.147
2595,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02610-07675,17.643,1.237,0.213,0.833,1.636,16.370
2596,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02640-02172,0.410,1.158,0.000,1.158,1.158,2.562
2597,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02641-02170,4.924,1.058,0.094,0.958,1.250,7.622
2598,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02708-07661,6.565,1.515,0.203,1.200,1.909,13.058
2599,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02729-07404,0.410,1.300,0.000,1.300,1.300,2.562
2600,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02738-07399,0.410,1.500,0.000,1.500,1.500,2.562
2601,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02735-07400,50.468,1.362,0.120,1.087,1.667,33.582
2602,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02809-02059,4.513,0.991,0.181,0.615,1.214,8.528
2603,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02839-07252,20.105,1.748,0.282,1.286,2.273,16.370
2604,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02972-07278,62.368,1.567,0.247,1.074,2.571,30.023
2605,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:02994-08538,135.814,1.823,0.521,0.806,2.882,43.831
2606,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03034-07656,43.903,1.505,0.231,0.941,2.182,24.743
2607,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03041-07144,73.856,1.907,0.484,0.909,3.450,31.835
2608,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03070-01891,3.693,2.884,0.506,1.875,3.429,7.092
2609,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03085-01874,0.821,2.429,0.000,2.429,2.429,3.843
2610,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03088-01888,77.139,2.591,0.754,1.429,4.591,36.584
2611,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03157-07453,8.617,0.974,0.136,0.783,1.278,10.715
2612,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03180-08205,36.928,1.319,0.227,0.808,1.938,22.181
2613,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03189-09971,168.639,1.319,0.199,0.743,1.943,51.078
2614,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03327-06774,13.951,1.527,0.233,1.077,2.000,17.056
2615,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03359-06390,4.513,1.715,0.286,1.154,2.182,8.528
2616,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03470-07090,9.027,1.326,0.140,1.100,1.579,14.714
2617,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03494-06154,0.410,1.583,0.000,1.583,1.583,2.562
2618,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03497-06448,4.513,2.057,0.167,1.846,2.333,7.622
2619,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03498-06158,4.103,1.936,0.551,1.250,3.000,9.279
2620,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03569-06366,0.410,2.111,0.000,2.111,2.111,2.562
2621,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03573-06365,2.462,2.161,0.248,1.750,2.444,6.406
2622,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03577-06063,0.410,1.333,0.000,1.333,1.333,2.562
2623,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03577-06062,11.899,1.398,0.221,1.056,2.083,16.150
2624,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03580-06065,0.410,1.438,0.000,1.438,1.438,2.562
2625,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03580-06381,5.334,1.389,0.249,1.056,1.917,9.279
2626,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03582-06062,0.410,1.188,0.000,1.188,1.188,2.562
2627,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03578-06375,127.607,1.605,0.384,0.893,3.333,52.048
2628,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03630-10554,42.673,1.152,0.168,0.656,1.581,23.837
2629,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03698-06483,166.997,1.413,0.204,0.909,1.973,48.580
2630,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03717-05351,20.516,0.827,0.086,0.667,1.065,18.337
2631,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03744-03713,19.695,1.607,0.190,1.091,2.143,17.587
2632,slice0005_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:03784-10355,1.231,1.933,0.115,1.800,2.000,3.624
